vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,335.61565993138623,2191.596975050916,324.67611876496306,2175.190710521409,-10.939541166423169,-16.406264529507098,19.719002934834965
e,456.36666410497895,1885.3977218543967,444.74167165778255,1900.6387925862243,-11.624992447196405,15.241070731827676,19.168481589576878
a,621.4578426464166,1564.832468607091,625.1756577835117,1554.7176642752472,3.717815137095158,-10.114804331843743,10.776428725004347
o,505.7019536765258,1138.156374439377,489.5016330936224,1071.7490911894436,-16.20032058290343,-66.40728324993347,68.35479248469517
u,441.9764031333848,1080.9169456497139,421.21835760535475,1029.9531375637707,-20.75804552803004,-50.96380808594313,55.0291394514271
