pair,centroid_distance_H1,centroid_distance_H2
i-e,329.14857992559723,299.6572919742599
i-a,688.8682747500168,689.4104539882986
i-o,1067.083148745569,1115.6840311878884
i-u,1115.7610565910325,1149.2995703445717
e-a,360.57894949887196,390.1510609509595
e-o,748.8682140962603,830.0973384063957
e-u,804.6094698011698,871.0033617420132
a-o,442.0994403586432,501.66331694084425
a-u,516.1277172258644,563.0065619428274
o-u,85.65802939709356,80.05939951614705
