audio,mean_centroid_shift,median_centroid_shift,max_centroid_shift,distance_matrix_correlation,vowel_space_area_H1,vowel_space_area_H2,vowel_space_area_abs_diff,mean_pairwise_distance_H1,mean_pairwise_distance_H2,mean_pairwise_distance_abs_diff,silhouette_H1,silhouette_H2,silhouette_abs_diff,classification_accuracy_H1_centroids_to_H2_tokens,classification_accuracy_H2_centroids_to_H1_tokens,classification_accuracy_mean
5586979c-Audio_SP18,60.20065497445457,28.63235235502484,180.0967291554943,0.9472044204750644,131497.2490116576,98654.42056640296,32842.82844525465,614.5985860775805,541.6245852900481,72.97400078753242,0.17909412548248496,0.17674035646086755,0.002353769021617408,0.679214402618658,0.6882352941176471,0.6837248483681525
