half,vowel_1,vowel_2,pair,centroid_distance,pooled_within_dispersion,pairwise_separation_score,is_consecutive
H1,i,e,i-e,258.23063933517807,163.597902845474,1.5784471245886884,True
H1,i,a,i-a,600.8610961822521,152.7366727699323,3.933967430908561,False
H1,i,o,i-o,968.2133513840761,187.2612750635211,5.170387476298275,False
H1,i,u,i-u,1130.034485571739,194.39259718174148,5.813155963522867,True
H1,e,a,e-a,344.3824260027746,144.56701101518283,2.382164669411382,True
H1,e,o,e-o,719.1842746154732,180.65966512603285,3.9808790418921216,False
H1,e,u,e-u,887.0250124604285,188.04151484206199,4.7171764873594535,False
H1,a,o,a-o,439.6201627937533,170.88631307639167,2.57258849394936,True
H1,a,u,a-u,618.9649054177553,178.67240608860016,3.4642445297950637,False
H1,o,u,o-u,179.46950701237574,208.95483394043788,0.8588913863726796,True
H2,i,e,i-e,281.67408845304834,157.3840324476981,1.7897246885363312,True
H2,i,a,i-a,636.9136857221753,160.7125800956773,3.963060547861283,False
H2,i,o,i-o,973.8918744892364,179.59849481774006,5.422605993872946,False
H2,i,u,i-u,954.8345389328528,208.88301673081355,4.5711449110453195,True
H2,e,a,e-a,356.88315409418067,150.18758650151617,2.3762493452851237,True
H2,e,o,e-o,697.3587923218428,170.2451088253014,4.096204567248061,False
H2,e,u,e-u,682.1865613394223,200.89771630535336,3.395690970934367,False
H2,a,o,a-o,387.0478183089096,173.32684965247051,2.2330517117513007,True
H2,a,u,a-u,391.70006377008775,203.51582775847595,1.9246663420937509,False
H2,o,u,o-u,53.75527546872572,218.73677808728453,0.2457532562140751,True
