audio,half,vowel_raw,vowel,f1,f2,token_time
85c7895f-Audio_SP16,H1,e,e,345.23464319931463,1821.4762773152304,8.712749999999998
85c7895f-Audio_SP16,H1,e,e,375.1237057400404,2119.805123060785,35.28075
85c7895f-Audio_SP16,H1,e,e,399.9588954506909,2152.2763187432547,39.100750000000005
85c7895f-Audio_SP16,H1,e,e,397.6738947963407,2170.910297793678,40.93275
85c7895f-Audio_SP16,H1,e,e,392.8943308895676,1990.9307112125448,43.89574999999999
85c7895f-Audio_SP16,H1,e,e,365.3871121655101,2191.0124570978446,44.02275
85c7895f-Audio_SP16,H1,e,e,446.9744454646891,2082.4300231687143,47.64775
85c7895f-Audio_SP16,H1,e,e,411.7766411633558,2106.923520526922,52.280750000000005
85c7895f-Audio_SP16,H1,e,e,384.6233693120166,1913.2432835131017,54.87775
85c7895f-Audio_SP16,H1,e,e,383.9333947653471,1878.1900664751493,55.32875000000001
85c7895f-Audio_SP16,H1,e,e,369.24639487882285,2110.810577406471,55.53275000000001
85c7895f-Audio_SP16,H1,e,e,426.9962027730619,2051.660054649185,57.575750000000006
85c7895f-Audio_SP16,H1,e,e,352.6343886002137,1949.7444391879096,59.92575
85c7895f-Audio_SP16,H1,e,e,400.9324231329634,1917.9720586214648,60.16775
85c7895f-Audio_SP16,H1,e,e,417.8842262193775,2005.5714627815755,63.65775000000001
85c7895f-Audio_SP16,H1,e,e,375.7746563672926,2065.1848883835924,63.79275
85c7895f-Audio_SP16,H1,e,e,407.660728009513,2059.964836605988,66.35875
85c7895f-Audio_SP16,H1,e,e,446.881445557245,1884.456161332797,72.50274999999999
85c7895f-Audio_SP16,H1,e,e,412.3665564887208,1939.2147173940905,78.11275
85c7895f-Audio_SP16,H1,e,e,390.49815666543446,2017.6164519521649,79.60575
85c7895f-Audio_SP16,H1,e,e,454.923100093188,1849.1572061937527,82.96775
85c7895f-Audio_SP16,H1,e,e,420.1630107819423,1981.2677909885035,84.99374999999999
85c7895f-Audio_SP16,H1,e,e,338.75891193049256,2229.4072052171973,87.94875
85c7895f-Audio_SP16,H1,e,e,400.5963768763954,2045.0540734062283,88.46875
85c7895f-Audio_SP16,H1,e,e,398.2151725940324,1991.4253653520943,95.64275
