center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
331.80177435494744,2122.331366007817,45770.15238154268,-3031.1411824452384,2625.3675254313416,110975654.82863073,0.8,3.218875824868201,769.4428018781977,176.27946811745966,176.00086061417434,106529.02544753233,692,649,43,6.213872832369942,85c7895f-Audio_SP16,H1,i
405.7121900801261,1979.0790897742988,28539.97066367872,-2103.9206607194624,1651.1149960202576,42696291.40217586,0.8,3.218875824868201,607.9253655958577,138.3913757835474,175.5529545655653,66076.82589376872,752,733,19,2.5265957446808507,85c7895f-Audio_SP16,H1,e
678.7804607579994,1483.591797733233,29579.1140405921,-5900.416905164877,6960.961082886471,171084142.04806697,0.8,3.218875824868201,632.0388602626431,266.4558817763864,166.2235361154998,132269.27527078547,893,872,21,2.3516237402015676,85c7895f-Audio_SP16,H1,a
439.3054757169632,964.3985045741451,44471.054496777164,895.2311736996481,2640.749424535742,116635472.71649836,0.8,3.218875824868201,756.8578344004164,183.7237201334978,-178.77453253836367,109211.76421452631,722,680,42,5.8171745152354575,85c7895f-Audio_SP16,H1,o
364.42686472114457,1042.106225813658,86467.04823830634,1730.4681312339192,2227.445047744425,189606078.4382781,0.8,3.218875824868201,1055.3503047805025,167.9939735505877,-178.82367926836463,139245.19696313544,105,101,4,3.8095238095238098,85c7895f-Audio_SP16,H1,u
334.3376005536559,2135.2435660046713,21935.667132004506,-1754.9739262923613,2532.6408593421625,52475233.37347741,0.8,3.218875824868201,533.3480023928645,174.87620941294975,174.8731283278058,73253.99006188838,580,510,70,12.068965517241379,85c7895f-Audio_SP16,H2,i
420.78340058010406,1981.8974399197095,34979.442146511705,-3660.4624962298517,2559.127883489719,76117880.0597485,0.8,3.218875824868201,675.0059837041903,166.4178603465164,173.63764654702953,88226.17235982299,629,610,19,3.0206677265500796,85c7895f-Audio_SP16,H2,e
678.6990687336119,1470.2504374686353,26297.54262944176,-5097.342794886426,6699.762805548644,150204394.41748297,0.8,3.218875824868201,595.5196959705805,264.977747580883,166.25836593094348,123935.4120996605,766,747,19,2.4804177545691903,85c7895f-Audio_SP16,H2,a
459.9705567597652,971.062591514075,43124.55843429277,931.9686615914698,3846.7935488524427,165022707.59595898,0.8,3.218875824868201,745.3421735431123,221.91178828019432,-178.6415255269127,129905.0247814936,729,703,26,3.5665294924554183,85c7895f-Audio_SP16,H2,o
363.18173236698465,921.3021705360356,87725.09528642985,551.0543375522199,2497.445146129656,218784952.53392056,0.8,3.218875824868201,1062.803192748702,179.1926072956234,-179.62956472381404,149576.31180891904,112,106,6,5.357142857142857,85c7895f-Audio_SP16,H2,u
