audio,half,vowel,ellipse_area_grid,overlap_area_with_any_other_vowel,overlap_percent_with_any_other_vowel,unique_area_not_overlapped,unique_percent_not_overlapped
85c7895f-Audio_SP16,H1,i,106582.46116267768,36728.533871668675,34.4602043066069,69853.927291009,65.5397956933931
85c7895f-Audio_SP16,H1,e,66054.96398801066,36728.533871668675,55.60298826040554,29326.43011634198,44.397011739594454
85c7895f-Audio_SP16,H1,a,132258.75334253052,0.0,0.0,132258.75334253052,100.0
85c7895f-Audio_SP16,H1,o,109206.48736165593,53514.46863110266,49.00301248027542,55692.018730553275,50.99698751972458
85c7895f-Audio_SP16,H1,u,139190.88225624917,53514.46863110266,38.44682048396173,85676.41362514651,61.55317951603827
85c7895f-Audio_SP16,H2,i,73200.05910229079,32208.592185490223,44.00077346997969,40991.466916800564,55.999226530020294
85c7895f-Audio_SP16,H2,e,88267.53718686751,32208.592185490223,36.48973701090443,56058.94500137729,63.510262989095565
85c7895f-Audio_SP16,H2,a,123873.21226601524,0.0,0.0,123873.21226601524,100.0
85c7895f-Audio_SP16,H2,o,129945.49793842803,53971.15447298362,41.53368552911061,75974.34346544441,58.46631447088938
85c7895f-Audio_SP16,H2,u,149606.11518547084,53971.15447298362,36.0755002601826,95634.96071248723,63.9244997398174
