audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
fcd45f4d-Audio_SP21,H1,i,e,154875.94477890205,78011.35741614898,43510.1088277197,189377.19336733132,28.09352278033487,55.77406965964773,22.975368920651377
fcd45f4d-Audio_SP21,H1,i,a,154875.94477890205,72850.89217586737,0.0,227726.83695476942,0.0,0.0,0.0
fcd45f4d-Audio_SP21,H1,i,o,154875.94477890205,68000.36478785494,0.0,222876.30956675697,0.0,0.0,0.0
fcd45f4d-Audio_SP21,H1,i,u,154875.94477890205,59482.23948132403,0.0,214358.1842602261,0.0,0.0,0.0
fcd45f4d-Audio_SP21,H1,e,a,78011.35741614898,72850.89217586737,5346.427951643106,145515.82164037324,6.8533969010727045,7.338864071474155,3.6741214057507987
fcd45f4d-Audio_SP21,H1,e,o,78011.35741614898,68000.36478785494,0.0,146011.72220400392,0.0,0.0,0.0
fcd45f4d-Audio_SP21,H1,e,u,78011.35741614898,59482.23948132403,0.0,137493.596897473,0.0,0.0,0.0
fcd45f4d-Audio_SP21,H1,a,o,72850.89217586737,68000.36478785494,185.96271136149934,140665.2942523608,0.2552648372686663,0.2734731084776663,0.1322022694722926
fcd45f4d-Audio_SP21,H1,a,u,72850.89217586737,59482.23948132403,0.0,132333.1316571914,0.0,0.0,0.0
fcd45f4d-Audio_SP21,H1,o,u,68000.36478785494,59482.23948132403,31422.53258922224,96060.07167995672,46.209358857490116,52.82674772036474,32.711335771133584
fcd45f4d-Audio_SP21,H2,i,e,165668.40810194073,69623.92623689538,56631.32989891662,178661.0044399195,34.183542020920285,81.33889161353605,31.697644416837882
fcd45f4d-Audio_SP21,H2,i,a,165668.40810194073,100816.40128221364,0.0,266484.8093841544,0.0,0.0,0.0
fcd45f4d-Audio_SP21,H2,i,o,165668.40810194073,66064.19386308648,0.0,231732.60196502722,0.0,0.0,0.0
fcd45f4d-Audio_SP21,H2,i,u,165668.40810194073,94294.49352780117,0.0,259962.90162974191,0.0,0.0,0.0
fcd45f4d-Audio_SP21,H2,e,a,69623.92623689538,100816.40128221364,2970.7119090779292,167469.6156100311,4.26679744973026,2.946655376799322,1.77388112957488
fcd45f4d-Audio_SP21,H2,e,o,69623.92623689538,66064.19386308648,0.0,135688.12009998187,0.0,0.0,0.0
fcd45f4d-Audio_SP21,H2,e,u,69623.92623689538,94294.49352780117,0.0,163918.41976469656,0.0,0.0,0.0
fcd45f4d-Audio_SP21,H2,a,o,100816.40128221364,66064.19386308648,8527.991945887505,158352.6031994126,8.458933107535985,12.908644527716762,5.38544474393531
fcd45f4d-Audio_SP21,H2,a,u,100816.40128221364,94294.49352780117,0.0,195110.8948100148,0.0,0.0,0.0
fcd45f4d-Audio_SP21,H2,o,u,66064.19386308648,94294.49352780117,42494.83874537337,117863.84864551428,64.32355601498901,45.06608727141047,36.05417541826609
