audio,half,vowel_raw,vowel_norm,f1,f2,token_time
0e6115f2-Audio_SP19,H1,a,a,837.5068499940118,1595.0132422573886,38.45375000000001
0e6115f2-Audio_SP19,H1,a,a,539.7400338085715,1683.052011360036,41.27275
0e6115f2-Audio_SP19,H1,a,a,584.3837386218507,1555.5431843909591,42.17274999999999
0e6115f2-Audio_SP19,H1,a,a,612.35523037189,1734.1620496090725,50.36075
0e6115f2-Audio_SP19,H1,a,a,523.1922094328705,2017.342085178816,51.11775
0e6115f2-Audio_SP19,H1,a,a,675.6564095328114,1415.818971934107,54.30075
0e6115f2-Audio_SP19,H1,a,a,525.7967376411644,1418.1468796914887,55.76375
0e6115f2-Audio_SP19,H1,a,a,638.077976327959,1506.8315433979456,73.67275000000001
0e6115f2-Audio_SP19,H1,a,a,583.0294397474096,1470.960398225624,83.64375
0e6115f2-Audio_SP19,H1,a,a,690.7907971516371,1482.735582101543,85.10275000000001
0e6115f2-Audio_SP19,H1,a,a,539.467937382275,1336.7572573093444,87.41775
0e6115f2-Audio_SP19,H1,a,a,573.5589925404653,1591.939352725429,88.03575
0e6115f2-Audio_SP19,H1,a,a,589.5135640562006,1369.818674814755,91.12375
0e6115f2-Audio_SP19,H1,a,a,686.8409938503781,1387.9392138079193,94.68375
0e6115f2-Audio_SP19,H1,a,a,603.3491688217869,1511.595945036176,105.00275
0e6115f2-Audio_SP19,H1,a,a,526.0654234462578,1343.5830290360122,105.62375
0e6115f2-Audio_SP19,H1,a,a,646.2730868255694,1337.0316699804716,106.75375
0e6115f2-Audio_SP19,H1,a,a,630.9240435999727,1630.167686886449,110.89875
0e6115f2-Audio_SP19,H1,a,a,582.38525097976,1579.7843805114226,125.31775
0e6115f2-Audio_SP19,H1,a,a,496.1226082561544,2031.7634668095648,126.25275
0e6115f2-Audio_SP19,H1,a,a,442.7213877815158,1762.8137354930232,129.24575
0e6115f2-Audio_SP19,H1,a,a,553.4788909906608,1317.9538515298332,141.36375
0e6115f2-Audio_SP19,H1,a,a,648.9654316766749,1372.078537103493,146.65275
0e6115f2-Audio_SP19,H1,a,a,586.5140017089184,1742.7519679477357,147.15775
0e6115f2-Audio_SP19,H1,a,a,585.8689436463703,1524.1279142510753,147.26575
0e6115f2-Audio_SP19,H1,a,a,521.5549843134029,1581.110556971629,147.45274999999998
0e6115f2-Audio_SP19,H1,a,a,537.024855334775,1505.1197492051972,147.56375
0e6115f2-Audio_SP19,H1,a,a,553.9425342053349,1345.3530232201538,150.04274999999998
0e6115f2-Audio_SP19,H1,a,a,645.2823440372462,1391.118438816418,160.39075
0e6115f2-Audio_SP19,H1,a,a,590.2719582863053,1481.8680513927316,165.87875
0e6115f2-Audio_SP19,H1,a,a,548.4466877129199,1558.8171037078907,166.06775000000002
0e6115f2-Audio_SP19,H1,a,a,612.4892502018729,1400.7081883513265,166.22375
0e6115f2-Audio_SP19,H1,a,a,714.1829204736291,1438.4522718094497,166.68275
0e6115f2-Audio_SP19,H1,a,a,621.749918643986,1314.2517964395458,170.36274999999998
0e6115f2-Audio_SP19,H1,a,a,576.8461401907989,1505.4325011710494,172.42274999999998
0e6115f2-Audio_SP19,H1,a,a,583.8115611870522,1495.204279873438,172.73775
0e6115f2-Audio_SP19,H1,a,a,633.5943920130641,1601.0411725520044,176.52575000000002
0e6115f2-Audio_SP19,H1,a,a,681.6395839361168,1379.1453741760242,177.02375
0e6115f2-Audio_SP19,H1,a,a,706.6882997190328,1453.0342871605585,177.38275000000002
0e6115f2-Audio_SP19,H1,a,a,498.5917345049344,1945.4297496527693,220.88375
0e6115f2-Audio_SP19,H1,a,a,560.9977695578206,982.8994317483076,221.07375
0e6115f2-Audio_SP19,H1,a,a,578.5589840512781,1578.4038274769673,221.27575
0e6115f2-Audio_SP19,H1,a,a,531.9176444634916,1679.4184106461132,236.33075
0e6115f2-Audio_SP19,H1,a,a,541.593865402573,1587.9091519965868,237.10375
0e6115f2-Audio_SP19,H1,a,a,528.521236469889,1549.3837490545347,237.28375000000003
0e6115f2-Audio_SP19,H1,a,a,665.9540378604318,1459.3833808758443,237.82775
0e6115f2-Audio_SP19,H1,a,a,582.772428299657,1584.142489589586,243.47375
