audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
49ae7020-Audio_SP17,H1,i,e,214207.0231602072,107280.79764400683,43657.82968529837,277829.99111891567,20.38113832180298,40.69491525423729,15.71386498249288
49ae7020-Audio_SP17,H1,i,a,214207.0231602072,106871.67595807629,0.0,321078.69911828346,0.0,0.0,0.0
49ae7020-Audio_SP17,H1,i,o,214207.0231602072,98589.23471623813,0.0,312796.2578764453,0.0,0.0,0.0
49ae7020-Audio_SP17,H1,i,u,214207.0231602072,114099.49240951573,0.0,328306.5155697229,0.0,0.0,0.0
49ae7020-Audio_SP17,H1,e,a,107280.79764400683,106871.67595807629,13410.099705500854,200742.37389658226,12.5,12.547851977881752,6.680253623188406
49ae7020-Audio_SP17,H1,e,o,107280.79764400683,98589.23471623813,0.0,205870.03236024498,0.0,0.0,0.0
49ae7020-Audio_SP17,H1,e,u,107280.79764400683,114099.49240951573,0.0,221380.29005352256,0.0,0.0,0.0
49ae7020-Audio_SP17,H1,a,o,106871.67595807629,98589.23471623813,16710.347972007166,188750.56270230727,15.63589961718418,16.94946514201402,8.853138095467465
49ae7020-Audio_SP17,H1,a,u,106871.67595807629,114099.49240951573,0.0,220971.16836759204,0.0,0.0,0.0
49ae7020-Audio_SP17,H1,o,u,98589.23471623813,114099.49240951573,51131.11914829614,161557.60797745775,51.86278126152711,44.81274900398407,31.648846370286996
49ae7020-Audio_SP17,H2,i,e,195642.94436739731,112460.79720238666,47206.7846190859,260896.95695069808,24.129050383967037,41.9762137504073,18.09403420063907
49ae7020-Audio_SP17,H2,i,a,195642.94436739731,114842.66485248608,0.0,310485.6092198834,0.0,0.0,0.0
49ae7020-Audio_SP17,H2,i,o,195642.94436739731,94697.56115029904,0.0,290340.5055176963,0.0,0.0,0.0
49ae7020-Audio_SP17,H2,i,u,195642.94436739731,231480.8914719702,0.0,427123.83583936753,0.0,0.0,0.0
49ae7020-Audio_SP17,H2,e,a,112460.79720238666,114842.66485248608,16892.938256858994,210410.52379801375,15.021179537308571,14.709636247606895,8.02856147683734
49ae7020-Audio_SP17,H2,e,o,112460.79720238666,94697.56115029904,0.0,207158.3583526857,0.0,0.0,0.0
49ae7020-Audio_SP17,H2,e,u,112460.79720238666,231480.8914719702,0.0,343941.68867435685,0.0,0.0,0.0
49ae7020-Audio_SP17,H2,a,o,114842.66485248608,94697.56115029904,16077.606638171113,193462.619364614,13.999680918953414,16.97784657057173,8.310446064968275
49ae7020-Audio_SP17,H2,a,u,114842.66485248608,231480.8914719702,1300.866178131224,345022.69014632504,1.1327377153797065,0.5619756213392433,0.37703786309808296
49ae7020-Audio_SP17,H2,o,u,94697.56115029904,231480.8914719702,71052.94420835051,255125.5084139187,75.03144045661216,30.69495013455754,27.850192107436534
