audio,half,vowel,ellipse_area_grid,overlap_area_with_any_other_vowel,overlap_percent_with_any_other_vowel,unique_area_not_overlapped,unique_percent_not_overlapped
49ae7020-Audio_SP17,H1,i,214207.0231602072,43657.82968529837,20.38113832180298,170549.19347490883,79.61886167819702
49ae7020-Audio_SP17,H1,e,107280.79764400683,57067.929390799225,53.19491525423729,50212.868253207605,46.80508474576271
49ae7020-Audio_SP17,H1,a,106871.67595807629,30120.44767750802,28.18375159506593,76751.22828056826,71.81624840493406
49ae7020-Audio_SP17,H1,o,98589.23471623813,67841.4671203033,68.81224640354114,30747.767595934827,31.18775359645886
49ae7020-Audio_SP17,H1,u,114099.49240951573,51131.11914829614,44.81274900398407,62968.373261219596,55.18725099601593
49ae7020-Audio_SP17,H2,i,195642.94436739731,47206.7846190859,24.129050383967037,148436.15974831142,75.87094961603297
49ae7020-Audio_SP17,H2,e,112460.79720238666,64099.722875944884,56.99739328771586,48361.074326441776,43.002606712284134
49ae7020-Audio_SP17,H2,a,114842.66485248608,32970.54489503011,28.709317166560304,81872.11995745597,71.29068283343969
49ae7020-Audio_SP17,H2,o,94697.56115029904,85829.6846683904,90.63558092289831,8867.876481908635,9.364419077101683
49ae7020-Audio_SP17,H2,u,231480.8914719702,71052.94420835051,30.69495013455754,160427.9472636197,69.30504986544246
