audio,half,vowel_raw,vowel_norm,f1,f2,token_time
7a414497-Audio_SP15,H1,i,i,349.2917708074855,2004.753515475672,13.952749999999998
7a414497-Audio_SP15,H1,i,i,361.16186056828377,1867.122065236674,32.50775
7a414497-Audio_SP15,H1,i,i,344.81788577535553,1517.558059167075,32.66375
7a414497-Audio_SP15,H1,i,i,351.5925460713071,2269.4748450091706,43.237750000000005
7a414497-Audio_SP15,H1,i,i,457.8499098380168,1979.8058417753373,45.76375
7a414497-Audio_SP15,H1,i,i,403.4324167434575,1860.5908100617703,51.81275
7a414497-Audio_SP15,H1,i,i,346.24517132749577,2361.448094937781,53.78375
7a414497-Audio_SP15,H1,i,i,501.0165240686293,2233.542462170016,54.34275
7a414497-Audio_SP15,H1,i,i,439.34065138686566,2050.2513974671124,56.93075
7a414497-Audio_SP15,H1,i,i,279.3335958378346,2466.1344489857474,61.45975000000001
7a414497-Audio_SP15,H1,i,i,347.4194488340827,2146.865272089711,67.59575
7a414497-Audio_SP15,H1,i,i,410.76162088394926,2061.521466869089,77.06075
7a414497-Audio_SP15,H1,i,i,376.521239505981,1989.8646592210168,78.33774999999999
7a414497-Audio_SP15,H1,i,i,335.4864459723782,2158.4690796165128,78.44775
7a414497-Audio_SP15,H1,i,i,379.0804255909498,2430.731417027538,111.38375
7a414497-Audio_SP15,H1,i,i,495.4152349177094,2364.146818763462,112.58375
7a414497-Audio_SP15,H1,i,i,425.7559175985221,2427.7884187571967,114.48275
7a414497-Audio_SP15,H1,i,i,490.59843144956506,2341.947766825884,114.82875
7a414497-Audio_SP15,H1,i,i,345.84026526497075,2336.0714552428485,117.72775
7a414497-Audio_SP15,H1,i,i,414.2074562758091,1868.0487488650288,118.24375
7a414497-Audio_SP15,H1,i,i,326.4085790467336,2443.810247579564,120.20275
7a414497-Audio_SP15,H1,i,i,347.81232662102747,2197.6750144165894,129.49775
7a414497-Audio_SP15,H1,i,i,370.62287771290136,2022.5999874184088,130.22575
7a414497-Audio_SP15,H1,i,i,388.9271927279117,2217.2974296652906,132.46575
7a414497-Audio_SP15,H1,i,i,325.1811639671974,2503.458773026371,135.69275
7a414497-Audio_SP15,H1,i,i,395.2115808354489,2030.6494418655047,136.66575
7a414497-Audio_SP15,H1,i,i,355.3513280801868,1999.497408342229,139.58274999999998
7a414497-Audio_SP15,H1,i,i,349.6807342207088,2345.8750662411026,140.53575
7a414497-Audio_SP15,H1,i,i,389.0009915995912,2017.4280270946915,140.83874999999998
7a414497-Audio_SP15,H1,i,i,333.5998458401126,2199.509213507601,141.53375
7a414497-Audio_SP15,H1,i,i,496.4976696858605,2148.270577236008,151.16575
7a414497-Audio_SP15,H1,i,i,430.4974015473881,1941.731466723718,152.61274999999998
