audio,half,vowel,ellipse_area_grid,overlap_area_with_any_other_vowel,overlap_percent_with_any_other_vowel,unique_area_not_overlapped,unique_percent_not_overlapped
a452055c-Audio_SP11,H1,i,136616.80217143128,34390.024118837515,25.172616817427606,102226.77805259376,74.82738318257238
a452055c-Audio_SP11,H1,e,86549.08047428468,37790.2710283122,43.66339979722879,48758.80944597248,56.336600202771216
a452055c-Audio_SP11,H1,a,104391.2363003454,3400.2469094746853,3.257214906136172,100990.9893908707,96.74278509386383
a452055c-Audio_SP11,H1,o,98204.980632785,60831.514064343886,61.94341027550261,37373.46656844111,38.05658972449739
a452055c-Audio_SP11,H1,u,98080.67053071818,60831.514064343886,62.0219190337732,37249.1564663743,37.9780809662268
a452055c-Audio_SP11,H2,i,198610.44444898155,46181.313483754966,23.252207914784602,152429.1309652266,76.74779208521541
a452055c-Audio_SP11,H2,e,92831.26888456746,53318.06039208822,57.43545362757825,39513.208492479236,42.564546372421745
a452055c-Audio_SP11,H2,a,113538.54673398093,7136.746908333255,6.285747980423374,106401.79982564767,93.71425201957663
a452055c-Audio_SP11,H2,o,77874.89684590284,74386.86200608892,95.52097661623108,3488.0348398139176,4.479023383768926
a452055c-Audio_SP11,H2,u,137466.06404203258,74386.86200608892,54.1128914430429,63079.20203594366,45.8871085569571
