center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
431.3433562570817,2270.099083296836,73096.06129990966,-5636.571862767824,8080.473982782139,558879879.2136219,0.8,3.218875824868201,973.3415709084704,312.72181601784627,175.08160305894944,239063.5327961581,146,141,5,3.4246575342465753,7aee4437-Audio_SP12,H1,i
515.5160850431363,1931.3946891380183,45200.9511515632,-3607.462869635294,2200.430252027322,86447751.97851156,0.8,3.218875824868201,765.4114091750841,156.403380289911,175.23761855648053,94022.31669795331,198,189,9,4.545454545454546,7aee4437-Audio_SP12,H1,e
735.717861417787,1575.2410564925372,37767.009683458105,1379.5324493693945,33470.02681646668,1262159717.1042347,0.8,3.218875824868201,701.0569363737944,652.4813180939632,-163.64787120865685,359261.97532549524,215,215,0,0.0,7aee4437-Audio_SP12,H1,a
518.4218712694603,1205.9164625632575,44185.76538452838,1978.7650410257374,2001.1568579637378,84507136.33604012,0.8,3.218875824868201,755.0539282521017,156.75916291168087,-177.32025436869628,92961.00033603288,121,116,5,4.132231404958678,7aee4437-Audio_SP12,H1,o
461.6247067201473,1041.5705012978112,42767.954117993206,-370.91188450914996,1126.2159057317035,48028374.55721749,0.8,3.218875824868201,742.0926282908113,120.24168164378878,179.48970819201242,70081.44377082346,51,47,4,7.8431372549019605,7aee4437-Audio_SP12,H1,u
421.1861479083443,2243.770881047343,113142.16211781919,-953.4489285316356,7960.240258213805,899729728.9322989,0.8,3.218875824868201,1207.0101709334945,319.9700433318599,179.48068437332554,303326.34443577385,214,205,9,4.205607476635514,7aee4437-Audio_SP12,H2,i
523.5252962166155,1937.1238788946735,40122.6967930062,-2378.4406581441845,2923.5629060345304,111644248.06979011,0.8,3.218875824868201,720.1041523748237,188.9239754967561,176.3563932841303,106849.44541733594,230,222,8,3.4782608695652173,7aee4437-Audio_SP12,H2,e
771.1068073004672,1516.3058496864935,43281.22907137141,3302.738485111106,33807.7761615865,1452334022.9422417,0.8,3.218875824868201,755.4000603729048,649.5617676700482,-162.55670411030073,385378.3842505047,280,280,0,0.0,7aee4437-Audio_SP12,H2,a
517.5084230064646,1186.836780524484,37771.54192744043,395.9296020120333,1927.6831227262044,72654803.64312266,0.8,3.218875824868201,697.4122997395257,157.36450454902402,-179.3672164071763,86195.83130975855,181,175,6,3.314917127071823,7aee4437-Audio_SP12,H2,o
461.344978679519,1138.1180472500582,56042.239431958515,-547.5404650570962,3098.635767745795,173354687.0475656,0.8,3.218875824868201,849.4968747781858,199.55849646055538,179.40753400088172,133144.08885559475,62,61,1,1.6129032258064515,7aee4437-Audio_SP12,H2,u
