half,vowel_1,vowel_2,pair,centroid_distance,pooled_within_dispersion,pairwise_separation_score,is_consecutive
H1,i,e,i-e,283.25097239294155,147.24107797715644,1.9237224848142325,True
H1,i,u,i-u,1116.9161996507337,199.49520440281785,5.598712024152082,True
H1,e,a,e-a,455.2863822395484,158.18283915942058,2.878228666642527,True
H1,a,o,a-o,330.91620494427326,171.92898474937692,1.9247261037843855,True
H1,o,u,o-u,92.74192263971746,215.0820039203636,0.4311933167316785,True
H2,i,e,i-e,280.0876941918474,145.19771334091482,1.929008988827666,True
H2,i,u,i-u,1047.7390392273205,239.4373818850429,4.375837352457997,True
H2,e,a,e-a,456.5649041238448,179.51643557793324,2.5433041974902455,True
H2,a,o,a-o,318.575384456556,178.19968915066613,1.7877437720287128,True
H2,o,u,o-u,73.41353464454178,249.1913808702309,0.2946070381253382,True
