audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
7a414497-Audio_SP15,H1,i,e,155265.87122893048,109726.40535116533,13817.530244962934,251174.7463351329,8.899270738377393,12.592712028377942,5.501162217369867
7a414497-Audio_SP15,H1,i,a,155265.87122893048,152718.20880220237,0.0,307984.08003113285,0.0,0.0,0.0
7a414497-Audio_SP15,H1,i,o,155265.87122893048,74855.27588532417,0.0,230121.14711425465,0.0,0.0,0.0
7a414497-Audio_SP15,H1,i,u,155265.87122893048,142739.86429751723,0.0,298005.7355264477,0.0,0.0,0.0
7a414497-Audio_SP15,H1,e,a,109726.40535116533,152718.20880220237,16480.191322897535,245964.42283047017,15.019348597226703,10.791241890639483,6.700233770904513
7a414497-Audio_SP15,H1,e,o,109726.40535116533,74855.27588532417,0.0,184581.6812364895,0.0,0.0,0.0
7a414497-Audio_SP15,H1,e,u,109726.40535116533,142739.86429751723,0.0,252466.26964868256,0.0,0.0,0.0
7a414497-Audio_SP15,H1,a,o,152718.20880220237,74855.27588532417,4891.865701321705,222681.61898620485,3.203197405004634,6.53509808555897,2.196798156755254
7a414497-Audio_SP15,H1,a,u,152718.20880220237,142739.86429751723,0.0,295458.0730997196,0.0,0.0,0.0
7a414497-Audio_SP15,H1,o,u,74855.27588532417,142739.86429751723,14445.59980155216,203149.54038128923,19.298038288820614,10.120228061477443,7.110820814282605
7a414497-Audio_SP15,H2,i,e,171608.92064180283,131428.21768593285,14291.678602379405,288745.45972535625,8.328051099517285,10.874132552365188,4.949576909702098
7a414497-Audio_SP15,H2,i,a,171608.92064180283,145117.43676877403,0.0,316726.35741057683,0.0,0.0,0.0
7a414497-Audio_SP15,H2,i,o,171608.92064180283,75014.57767583804,0.0,246623.49831764086,0.0,0.0,0.0
7a414497-Audio_SP15,H2,i,u,171608.92064180283,230691.79102318513,0.0,402300.71166498796,0.0,0.0,0.0
7a414497-Audio_SP15,H2,e,a,131428.21768593285,145117.43676877403,24767.78024768328,251777.8742070236,18.845100910422108,17.067404716600358,9.837155201063478
7a414497-Audio_SP15,H2,e,o,131428.21768593285,75014.57767583804,0.0,206442.7953617709,0.0,0.0,0.0
7a414497-Audio_SP15,H2,e,u,131428.21768593285,230691.79102318513,1748.8061053262857,360371.2026037917,1.3306169223912907,0.758070366340225,0.4852790935265162
7a414497-Audio_SP15,H2,a,o,145117.43676877403,75014.57767583804,9338.12255284275,210793.8918917693,6.434872859366891,12.448410485220302,4.429977770720864
7a414497-Audio_SP15,H2,a,u,145117.43676877403,230691.79102318513,0.0,375809.2277919592,0.0,0.0,0.0
7a414497-Audio_SP15,H2,o,u,75014.57767583804,230691.79102318513,42916.87327377281,262789.4954252504,57.21137757947573,18.603554588320637,16.331274278800226
