vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,403.1861879473166,2096.2383769055477,404.8239788727105,2051.230365483934,1.6377909253938583,-45.0080114216139,45.03780024871807
e,491.4258363092263,1843.747368300888,482.7655662077216,1861.312443959267,-8.66027010150475,17.5650756583791,19.58397715265209
a,611.7256779597586,1420.93814532542,605.1276318235356,1431.2976337986174,-6.598046136223047,10.359488473197416,12.282231647466922
o,511.28091450624004,1020.7745277357636,499.4642800972763,1040.085028314351,-11.81663440896375,19.310500578587266,22.639087467270524
u,449.5850192071014,979.9912711691104,436.0017405643081,1035.2529785659922,-13.583278642793346,55.261707396881775,56.906605619263075
