audio,half,vowel_raw,vowel_norm,f1,f2,token_time
adad0062-Audio_SP17,H1,u,u,442.25006741120825,1057.9374082069642,30.88275
adad0062-Audio_SP17,H1,u,u,487.1502599938288,843.1921046507573,85.45375
adad0062-Audio_SP17,H1,u,u,560.7363158474673,893.600950351294,87.49375
adad0062-Audio_SP17,H1,u,u,528.1023706829257,891.1136966247205,103.01375
adad0062-Audio_SP17,H1,u,u,533.7440329917816,1426.5751236236936,138.30874999999995
adad0062-Audio_SP17,H1,u,u,443.4166187007029,1075.4973829523335,141.02075000000002
adad0062-Audio_SP17,H1,u,u,427.91665597260754,871.6659905963536,151.63375000000002
adad0062-Audio_SP17,H1,u,u,376.32151999281047,946.7343222411916,156.68275
adad0062-Audio_SP17,H1,u,u,425.99853690495166,1236.5077999507334,159.83375
adad0062-Audio_SP17,H1,u,u,432.50556564851007,1130.974534724734,162.66375000000002
adad0062-Audio_SP17,H1,u,u,480.3129821088602,1457.524946469107,165.21575
adad0062-Audio_SP17,H1,u,u,481.0827814510431,2532.7443789805084,196.87075
adad0062-Audio_SP17,H1,u,u,607.9315374122224,1603.7766534087782,198.28575
adad0062-Audio_SP17,H1,u,u,773.2820609605475,1869.545077841473,202.14275
adad0062-Audio_SP17,H1,u,u,502.3320068973728,717.6547400443404,216.26375
adad0062-Audio_SP17,H1,u,u,465.88093034705486,1137.5567465158383,222.65775
adad0062-Audio_SP17,H1,u,u,445.4374132442791,925.0254974317612,248.22775
adad0062-Audio_SP17,H1,u,u,465.9729683556467,733.9946017197088,261.80375
adad0062-Audio_SP17,H1,u,u,669.9513370640296,1616.0456220902097,264.89275000000004
adad0062-Audio_SP17,H1,u,u,620.8949924001266,1007.9294788645168,284.50375
adad0062-Audio_SP17,H1,u,u,498.27840971916953,777.2239868093737,299.76275000000004
adad0062-Audio_SP17,H1,u,u,497.91465818366873,978.9715586392364,318.02775
adad0062-Audio_SP17,H1,u,u,389.1195819002991,787.9749464779766,342.25875
adad0062-Audio_SP17,H1,u,u,449.5850192071014,1168.2186476690842,349.13275000000004
adad0062-Audio_SP17,H1,u,u,439.9429564782738,799.7459322581325,367.22275
adad0062-Audio_SP17,H1,u,u,491.00742191949087,833.730514742034,405.39575
adad0062-Audio_SP17,H1,u,u,420.5855116425033,1073.867465901683,420.37375
adad0062-Audio_SP17,H1,u,u,461.69600552030914,808.856609134213,424.32375
adad0062-Audio_SP17,H1,u,u,422.0512222003734,740.1336006073095,439.57475
adad0062-Audio_SP17,H1,u,u,464.45032558931257,1257.527182790741,461.21775
adad0062-Audio_SP17,H1,u,u,427.904464301974,1009.5997829195334,498.90375
adad0062-Audio_SP17,H1,u,u,386.74841806906505,749.6091549666537,501.90775
adad0062-Audio_SP17,H1,u,u,419.8141493111325,865.5836811458465,503.3777500000001
adad0062-Audio_SP17,H1,u,u,450.0919692742393,644.7773279615914,532.9837500000001
adad0062-Audio_SP17,H1,u,u,495.2550305619106,825.7727394312498,545.30375
adad0062-Audio_SP17,H1,u,u,417.1449466849092,1176.3639687100056,550.7737500000001
adad0062-Audio_SP17,H1,u,u,441.4949576687207,789.3278884682087,556.60775
adad0062-Audio_SP17,H1,u,u,437.10920999124966,835.7954000729677,576.23575
adad0062-Audio_SP17,H1,u,u,484.6391279692507,1035.2878942856494,625.48575
adad0062-Audio_SP17,H1,u,u,477.96453869765793,979.9912711691104,628.67875
adad0062-Audio_SP17,H1,u,u,416.66591427316615,830.385551693473,659.57375
adad0062-Audio_SP17,H1,u,u,483.0449324124991,861.925208607419,665.05875
adad0062-Audio_SP17,H1,u,u,620.8853164989692,1133.9612817547795,690.17375
adad0062-Audio_SP17,H1,u,u,480.5090455504725,804.4396976151,714.3837500000001
adad0062-Audio_SP17,H1,u,u,570.3479236533162,976.7177441939176,749.67275
adad0062-Audio_SP17,H1,u,u,454.1449080466027,1018.1299335802024,756.6337500000001
adad0062-Audio_SP17,H1,u,u,453.27646216088993,1174.2473512307422,761.40775
adad0062-Audio_SP17,H1,u,u,442.48443367942593,1213.6134897245713,763.6237500000001
adad0062-Audio_SP17,H1,u,u,496.4319341733868,713.5140866798503,782.92275
adad0062-Audio_SP17,H1,u,u,450.0146214825256,1031.495231329537,790.0627499999999
