half,n_tokens,n_vowels_present,min_tokens_per_vowel,vowel_space_area,mean_pairwise_centroid_distance,min_pairwise_centroid_distance,mean_pairwise_separation_score,min_pairwise_separation_score,mean_within_vowel_dispersion,silhouette_by_vowel
H1,2140,5,103,114487.17878209963,625.6244477127709,73.95713294161516,3.0639773387364215,0.3123776586275934,203.2408369486604,0.1399582628670965
H2,1752,5,106,109384.96475863841,588.4185233325521,63.646230279130954,2.794065975224749,0.23327430089607085,212.5253965835208,0.13504744335236668
