half,vowel_1,vowel_2,pair,centroid_distance,pooled_within_dispersion,pairwise_separation_score,is_consecutive
H1,i,e,i-e,244.89441813002432,166.52723663323437,1.470596780930129,True
H1,i,a,i-a,619.90384087413,174.6320309918205,3.5497716962540813,False
H1,i,o,i-o,936.9228169890877,171.21596350921925,5.4721697544203485,False
H1,i,u,i-u,1098.6359606407236,167.65597294196323,6.552918702282286,True
H1,e,a,e-a,376.4159209132266,157.40896934258868,2.391324474617364,True
H1,e,o,e-o,710.8343204878921,153.61036274144453,4.627515408477757,False
H1,e,u,e-u,884.8983506133052,149.63209095740186,5.913827341123123,False
H1,a,o,a-o,372.46803458381487,162.3612307454741,2.2940700367547415,True
H1,a,u,a-u,566.4964834684865,158.60261142840966,3.5717979569598244,False
H1,o,u,o-u,197.50894497789707,154.8332918463379,1.2756232372422336,True
H2,i,e,i-e,258.37891202946423,169.39450604938057,1.5253086894928198,True
H2,i,a,i-a,601.8269641661335,179.9881366692522,3.3437035090376876,False
H2,i,o,i-o,884.4209234693882,187.4319323704371,4.718624581650444,False
H2,i,u,i-u,1038.997107231334,183.76239032064498,5.6540247730691755,True
H2,e,a,e-a,343.5209291655365,148.5298630701343,2.3128071491140427,True
H2,e,o,e-o,641.2739011191238,157.46783847528846,4.072411911717194,False
H2,e,u,e-u,807.8504352802017,153.08170033782778,5.277250210164899,False
H2,a,o,a-o,361.21842842258434,168.81158377325687,2.1397727593608926,True
H2,a,u,a-u,548.5290632555001,164.7277682732219,3.3299125521186874,False
H2,o,u,o-u,188.4367085873305,172.83008294484782,1.0903004001187857,True
