audio,half,vowel_raw,vowel_norm,f1,f2,token_time
e90f8e4d-Audio_SP22,H1,e,e,497.4580218603481,1626.7098076177942,34.37775
e90f8e4d-Audio_SP22,H1,e,e,405.0030768637391,1756.4971523700096,34.508750000000006
e90f8e4d-Audio_SP22,H1,e,e,567.4040136836909,1860.34985129278,34.81275
e90f8e4d-Audio_SP22,H1,e,e,378.6459484014606,2080.227932110194,35.19775
e90f8e4d-Audio_SP22,H1,e,e,430.96541841284784,2036.6118100770457,35.94075
e90f8e4d-Audio_SP22,H1,e,e,400.8602013370589,1560.0107816764746,37.40775
e90f8e4d-Audio_SP22,H1,e,e,369.0897007077435,2141.156709691683,38.00075
e90f8e4d-Audio_SP22,H1,e,e,435.72329832525344,1571.4904140315027,38.39375
e90f8e4d-Audio_SP22,H1,e,e,502.492990275908,1912.0512168794523,62.85775
e90f8e4d-Audio_SP22,H1,e,e,262.7567421126063,2229.235302407136,66.24875
e90f8e4d-Audio_SP22,H1,e,e,381.3295022427467,2037.4738424197608,67.53875000000001
e90f8e4d-Audio_SP22,H1,e,e,440.9819063403596,1946.7363431002689,69.65575
e90f8e4d-Audio_SP22,H1,e,e,454.88247290040056,1337.2547188036745,74.40275
e90f8e4d-Audio_SP22,H1,e,e,531.5930629909341,2122.1437438194,78.96875
e90f8e4d-Audio_SP22,H1,e,e,481.2314700622994,1629.7262825132632,79.16275
e90f8e4d-Audio_SP22,H1,e,e,438.7878769242137,1664.4750245348507,79.77375
e90f8e4d-Audio_SP22,H1,e,e,481.19494494494063,1677.0172235452862,84.50274999999999
e90f8e4d-Audio_SP22,H1,e,e,443.49683316793255,1976.456110119373,85.30575
e90f8e4d-Audio_SP22,H1,e,e,513.9381157165108,1860.555874817064,86.85575
e90f8e4d-Audio_SP22,H1,e,e,437.4825253644659,2280.709098325148,88.40775
e90f8e4d-Audio_SP22,H1,e,e,454.2119034314513,2124.7506679344788,88.78075
e90f8e4d-Audio_SP22,H1,e,e,500.800360052418,2146.9334497383093,94.41575
e90f8e4d-Audio_SP22,H1,e,e,434.9431802056764,1563.162493101992,95.38375
e90f8e4d-Audio_SP22,H1,e,e,468.1672393217281,1922.340261165249,98.85075
e90f8e4d-Audio_SP22,H1,e,e,505.2750539070213,1938.7258359387465,120.50275
e90f8e4d-Audio_SP22,H1,e,e,465.6973327075615,2057.936520235158,121.31875
e90f8e4d-Audio_SP22,H1,e,e,473.4792498755203,1916.7935942974143,122.23375
e90f8e4d-Audio_SP22,H1,e,e,440.68620858736114,1660.0704471364309,122.48375
e90f8e4d-Audio_SP22,H1,e,e,439.5095097681957,2018.9388126639624,123.67775
e90f8e4d-Audio_SP22,H1,e,e,427.1058132090504,2012.9097352205663,125.07375
e90f8e4d-Audio_SP22,H1,e,e,357.68338634190434,2084.3094481386656,133.20575
e90f8e4d-Audio_SP22,H1,e,e,358.7892558481496,2357.436362151228,133.45274999999998
e90f8e4d-Audio_SP22,H1,e,e,511.6021468018003,1991.1201314550503,147.26775
e90f8e4d-Audio_SP22,H1,e,e,449.061771556,2074.964653618266,148.50575
e90f8e4d-Audio_SP22,H1,e,e,427.73573594813234,1886.003470909059,150.98375
e90f8e4d-Audio_SP22,H1,e,e,447.2781807311878,1964.7996942085604,152.02075000000002
e90f8e4d-Audio_SP22,H1,e,e,415.0456508833074,1958.7140361395327,154.93075000000002
e90f8e4d-Audio_SP22,H1,e,e,585.1553701249796,1862.400547620383,156.18275
e90f8e4d-Audio_SP22,H1,e,e,424.5550084543249,2115.740852243985,160.14274999999998
e90f8e4d-Audio_SP22,H1,e,e,433.3309150498943,1863.8901218896333,162.30274999999995
e90f8e4d-Audio_SP22,H1,e,e,474.87695434251566,1676.579533704623,162.88575
e90f8e4d-Audio_SP22,H1,e,e,446.2853435686722,1738.0007441880982,163.01274999999998
e90f8e4d-Audio_SP22,H1,e,e,430.782788377556,1784.3076175366457,164.83375
e90f8e4d-Audio_SP22,H1,e,e,452.96397692224895,1627.977680098612,165.68775
e90f8e4d-Audio_SP22,H1,e,e,393.33701628253937,2808.26052565235,166.50375000000005
