half,n_tokens,n_vowels_present,min_tokens_per_vowel,vowel_space_area,mean_pairwise_centroid_distance,min_pairwise_centroid_distance,mean_pairwise_separation_score,min_pairwise_separation_score,mean_within_vowel_dispersion,silhouette_by_vowel
H1,1390,5,53,192931.8971175758,809.4711507777308,242.96029082103274,3.427226795297115,0.8998599959155886,232.1864639120854,0.16867462276825923
H2,1208,5,74,224041.01965710561,837.9510213569835,203.64761316821267,3.671134442854073,1.0026704472096486,227.05755067841375,0.14458177827449128
