half,vowel_1,vowel_2,pair,centroid_distance,pooled_within_dispersion,pairwise_separation_score,is_consecutive
H1,i,e,i-e,367.8176932530687,220.2914447218827,1.6696866903634748,True
H1,i,u,i-u,1514.421152725398,266.67122063323626,5.678982340611261,True
H1,e,a,e-a,481.7939625231168,193.8301629298213,2.4856500930536622,True
H1,a,o,a-o,506.0790250926147,215.82607553377903,2.344846533677568,True
H1,o,u,o-u,242.96029082103274,269.9978795855079,0.8998599959155886,True
H2,i,e,i-e,378.05059168065446,252.31743370064615,1.4983133988639896,True
H2,i,u,i-u,1539.9981444209668,229.44918211531757,6.711717732979269,True
H2,e,a,e-a,599.2545794441686,247.17407531253752,2.4244232680407336,True
H2,a,o,a-o,461.12606075058926,206.51761872347927,2.232865474630631,True
H2,o,u,o-u,203.64761316821267,203.10523136983608,1.0026704472096486,True
