half,vowel,n_tokens,f1_centroid,f2_centroid,f1_mean,f2_mean,f1_sd,f2_sd,f1_iqr,f2_iqr,within_dispersion_mean,within_dispersion_median
H1,i,246,359.57265064293154,2285.5039115769287,375.65095687590383,2256.7776171822366,95.95084536405665,293.92309880504473,76.05723202550996,351.3371142842916,236.12235889452617,178.30623954570495
H1,e,344,466.89362349532723,1933.6913702199954,471.2978486896162,1946.4501179187946,57.34901273836733,250.57464831972092,66.71454757783016,291.27654875897633,203.23108242932028,162.61233560544966
H1,a,392,636.9397647981386,1482.9034687056017,643.2049080239527,1492.6996912548339,77.62912954627215,223.61589918737724,82.85114770706889,231.1502593675002,183.94942581429544,143.5137877306476
H1,o,355,477.6637749969358,1002.542001983365,481.9968946480953,984.0040219563089,64.82281810705794,286.563443866498,77.65574335512542,396.1900604753074,243.56600440787298,206.00669178163128
H1,u,53,401.9626663727535,771.6761425131727,404.67432725224984,842.2411641171469,92.00764927491753,351.6069561949231,54.465117079674485,557.8835865227672,294.0634480144122,250.4143996712211
H2,i,235,364.4078943176222,2368.922284062578,390.4156972352641,2323.213623299929,113.54124461123544,282.7811308128289,85.62274928605802,350.85586806485435,237.93651012293566,187.7989957211915
H2,e,282,488.69803100418466,2011.8869751748875,497.3089110481106,2054.830678246039,65.15571954743834,333.8840797179207,69.14353933148766,370.7318199458514,265.92177768862416,204.4673954094817
H2,a,302,662.2139100541976,1438.3032492008074,667.723468632631,1456.8071501840511,93.60374151637156,268.01765264458305,121.31680421819465,296.03134312244924,226.88246993573105,174.62890987512742
H2,o,315,495.86224112401817,1008.2284113556946,500.6713399433322,1013.455084812305,68.72091414773953,217.80290253812473,77.89071167579198,271.6911833660786,183.91138769063437,154.4686485090783
H2,u,74,398.60801290623033,829.3039428141549,411.77678284049927,851.2536624832261,59.11383109973752,399.18458388658996,62.876631789068426,270.68435518464867,220.6356079541434,159.6258757035127
