vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,383.94438065620255,2130.3514054070856,386.381728291519,2113.113240946748,2.437347635316428,-17.23816446033743,17.409623127943437
e,549.1815994320502,1822.394794171004,534.0772333799117,1822.2011038079715,-15.104366052138516,-0.19369036303237408,15.105607892227512
a,733.6337180607723,1662.8504528337444,735.06684624091,1659.3639537965937,1.4331281801377145,-3.486499037150679,3.7695532781428427
o,574.3362153805804,1390.5496058920694,568.0547819981558,1352.2207926757987,-6.281433382424552,-38.328813216270646,38.84011235701566
u,490.2829469606544,1199.5046661844838,471.6013735750675,1154.7496430125084,-18.681573385586887,-44.75502317197538,48.49755956009665
