audio,half,vowel_raw,vowel,f1,f2,token_time
0af9ac47-Audio_SP14,H1,i,i,473.3499952264551,1408.7774974716867,31.28375
0af9ac47-Audio_SP14,H1,i,i,384.9350327313237,1879.1168585791056,32.45775
0af9ac47-Audio_SP14,H1,i,i,363.63839649985374,2205.2602564550352,36.64875
0af9ac47-Audio_SP14,H1,i,i,417.61259993813496,2072.764063555271,38.197750000000006
0af9ac47-Audio_SP14,H1,i,i,374.3700695980653,2255.611145417465,40.06375
0af9ac47-Audio_SP14,H1,i,i,441.16720345950085,2079.6705229260374,41.408750000000005
0af9ac47-Audio_SP14,H1,i,i,583.5945954147442,2108.080780622057,48.26375
0af9ac47-Audio_SP14,H1,i,i,395.4498730573,2073.180493858308,48.825750000000006
0af9ac47-Audio_SP14,H1,i,i,378.52755851851936,1252.0375788978645,50.73375
0af9ac47-Audio_SP14,H1,i,i,470.883863854314,2166.7429324177765,50.975750000000005
0af9ac47-Audio_SP14,H1,i,i,475.3548837954245,2470.026233366636,54.12575
0af9ac47-Audio_SP14,H1,i,i,430.316792165249,2344.2237328603665,77.65875
0af9ac47-Audio_SP14,H1,i,i,627.9436273868115,2054.773789857018,84.17575
0af9ac47-Audio_SP14,H1,i,i,690.3783895283843,1691.8768874268271,88.22274999999999
0af9ac47-Audio_SP14,H1,i,i,412.4124097933331,2106.1388006112484,88.49275
0af9ac47-Audio_SP14,H1,i,i,513.7328829770223,2109.0128341550244,92.77375
0af9ac47-Audio_SP14,H1,i,i,349.2156154263492,1790.862566098415,95.02575
0af9ac47-Audio_SP14,H1,i,i,278.82972106612726,2380.4852411747497,96.25075
0af9ac47-Audio_SP14,H1,i,i,356.9381277439168,2302.6647661202724,100.35575
0af9ac47-Audio_SP14,H1,i,i,436.7263282328047,2024.1750768722725,118.31375
0af9ac47-Audio_SP14,H1,i,i,422.7950826539081,1874.4210742074408,130.80274999999995
0af9ac47-Audio_SP14,H1,i,i,467.0310805948624,2035.213887797025,133.05274999999995
0af9ac47-Audio_SP14,H1,i,i,393.1596481452018,2077.73824780022,139.33274999999998
0af9ac47-Audio_SP14,H1,i,i,459.5187812264978,1297.2450603880131,141.05575
0af9ac47-Audio_SP14,H1,i,i,612.7218190338638,2024.5262810047136,141.35775
0af9ac47-Audio_SP14,H1,i,i,326.64966707301204,2243.104879280608,141.90075000000002
0af9ac47-Audio_SP14,H1,i,i,389.4683798560104,2075.6263875234063,142.11274999999998
0af9ac47-Audio_SP14,H1,i,i,564.2028375929755,2122.4009506841235,143.52775
0af9ac47-Audio_SP14,H1,i,i,445.51840052091967,2309.745336113465,143.75075
0af9ac47-Audio_SP14,H1,i,i,363.4133865927684,2333.4960608313545,172.15075
0af9ac47-Audio_SP14,H1,i,i,454.971824021378,1891.6356102063585,179.95274999999998
0af9ac47-Audio_SP14,H1,i,i,423.2787942181681,2048.811886888569,180.07775
0af9ac47-Audio_SP14,H1,i,i,592.4704477530762,2160.682087898285,181.90275
0af9ac47-Audio_SP14,H1,i,i,371.6287214746178,2356.982501769265,189.36875
0af9ac47-Audio_SP14,H1,i,i,387.0158985565592,2230.164389110742,189.60575
0af9ac47-Audio_SP14,H1,i,i,468.781919091932,1358.3387686289186,191.02275
0af9ac47-Audio_SP14,H1,i,i,267.2587664078068,2052.6144955609107,194.70575
0af9ac47-Audio_SP14,H1,i,i,585.0353335966543,2081.7553206335297,204.54275
0af9ac47-Audio_SP14,H1,i,i,436.29025076541205,2132.307084584053,210.04275
0af9ac47-Audio_SP14,H1,i,i,356.2008882400563,2282.1529124492326,213.40375
0af9ac47-Audio_SP14,H1,i,i,537.4757460102144,2166.523616706132,217.11375
0af9ac47-Audio_SP14,H1,i,i,421.78575060814273,1297.9299930848754,224.47375
0af9ac47-Audio_SP14,H1,i,i,315.2402858375457,2490.7385380375736,225.00775
0af9ac47-Audio_SP14,H1,i,i,546.9655157732931,1759.600827453693,225.52275
0af9ac47-Audio_SP14,H1,i,i,611.7548588215278,1499.9261067684304,230.14275
0af9ac47-Audio_SP14,H1,i,i,485.9490698455778,1235.0855529460778,249.60075
0af9ac47-Audio_SP14,H1,i,i,331.10061614554024,2072.1807783099025,254.16375
0af9ac47-Audio_SP14,H1,i,i,353.6742776562449,2341.0731143981498,256.92575
0af9ac47-Audio_SP14,H1,i,i,375.96885380282777,2401.267326314261,257.20975
0af9ac47-Audio_SP14,H1,i,i,321.99105645496473,2147.2430652785297,260.47875
0af9ac47-Audio_SP14,H1,i,i,505.63498304470096,2278.432586928958,261.91275
0af9ac47-Audio_SP14,H1,i,i,563.9828141029079,2383.77710611369,268.43075
0af9ac47-Audio_SP14,H1,i,i,353.48730713916524,2100.566148313566,282.19575
0af9ac47-Audio_SP14,H1,i,i,551.5033952614885,1324.046951891536,285.80375
0af9ac47-Audio_SP14,H1,i,i,372.3884485730128,1262.7673073764636,295.78775
0af9ac47-Audio_SP14,H1,i,i,441.6152658334985,1994.988977973744,297.10275
0af9ac47-Audio_SP14,H1,i,i,658.7448170012192,1794.0946625527129,298.65775
0af9ac47-Audio_SP14,H1,i,i,443.040673208996,2093.651952518328,302.31375
0af9ac47-Audio_SP14,H1,i,i,392.9035248570103,2040.3226392155543,302.66775
0af9ac47-Audio_SP14,H1,i,i,458.4081896450483,2434.087741157756,311.74575
0af9ac47-Audio_SP14,H1,i,i,293.4015730639537,2274.578621857217,325.32575
0af9ac47-Audio_SP14,H1,i,i,691.0880015737132,2398.371698984497,325.87275000000005
0af9ac47-Audio_SP14,H1,i,i,383.3694480496742,2133.8074736479016,330.38375
0af9ac47-Audio_SP14,H1,i,i,364.0397406480202,2124.2289884207903,345.66275
0af9ac47-Audio_SP14,H1,i,i,394.475298553324,2193.45579714038,350.60575
0af9ac47-Audio_SP14,H1,i,i,305.9716821444844,2417.268021124384,353.15775
0af9ac47-Audio_SP14,H1,i,i,437.0247624851943,2136.2412287268658,359.92375
0af9ac47-Audio_SP14,H1,i,i,494.42772940098126,1196.347862656794,382.80775000000006
0af9ac47-Audio_SP14,H1,i,i,395.4221888061706,1917.1695519247885,383.74375
0af9ac47-Audio_SP14,H1,i,i,465.2139134296894,2438.495409512874,389.15775
0af9ac47-Audio_SP14,H1,i,i,424.9704320962952,2281.697352158574,390.24575
0af9ac47-Audio_SP14,H1,i,i,400.8781600754923,2015.435528784688,390.62375
0af9ac47-Audio_SP14,H1,i,i,374.62236866358506,2244.385441483452,397.04275
0af9ac47-Audio_SP14,H1,i,i,337.3384021101662,1769.224446557959,397.67375
0af9ac47-Audio_SP14,H1,i,i,325.5661330665395,2174.019751489748,398.41775
0af9ac47-Audio_SP14,H1,i,i,340.68096520631286,2195.277388514168,402.21375
0af9ac47-Audio_SP14,H1,i,i,728.0491972675686,2085.2294999308147,402.38575
0af9ac47-Audio_SP14,H1,i,i,212.1269812029265,2199.63393559953,404.77575
0af9ac47-Audio_SP14,H1,i,i,463.3620888206196,1926.3418105206883,414.57775
0af9ac47-Audio_SP14,H1,i,i,429.6021196832504,1560.3497610941592,424.89575
0af9ac47-Audio_SP14,H1,i,i,481.4976249198232,1507.4180333741351,425.29575
