center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
420.3078908182415,2072.498364041734,102836.47097229447,-2612.577978061767,13323.085874548895,1363273570.1079786,0.8,3.218875824868201,1151.1091467385386,412.98969689533914,178.32963504794012,373375.31619306153,306,292,14,4.57516339869281,0af9ac47-Audio_SP14,H1,i
552.5691184259925,1896.359318187568,21517.75751928235,-2310.3702504011267,4878.120323672471,99628399.58072881,0.8,3.218875824868201,530.1939072850025,242.39354970235487,172.24015176029815,100935.90302687668,552,543,9,1.6304347826086956,0af9ac47-Audio_SP14,H1,e
699.4139529863528,1544.1026107492266,19540.12744178914,-2112.854132337417,3054.108935669822,55213525.239560165,0.8,3.218875824868201,504.9950486956744,189.4522784763876,172.8117093340296,75140.97640958056,473,464,9,1.9027484143763214,0af9ac47-Audio_SP14,H1,a
588.7141037491898,1174.3272319727064,39247.22081773833,1235.0989915535713,4675.121734178918,181960065.53219065,0.8,3.218875824868201,711.2630458548775,244.1867032600825,-177.95656311548242,136408.72138805062,443,441,2,0.4514672686230248,0af9ac47-Audio_SP14,H1,o
473.89258090675366,1028.8915440202081,72110.65735281786,8118.111011315425,12433.082487820835,830654024.7265292,0.8,3.218875824868201,970.7862795836833,382.25279677195886,-172.3900837877551,291450.0825654884,60,58,2,3.3333333333333335,0af9ac47-Audio_SP14,H1,u
436.51376292196267,2078.177124594362,92247.51779043597,-12314.797739461967,24968.8127629523,2151656756.192647,0.8,3.218875824868201,1102.6531273499413,541.6413310832548,169.94658828617642,469073.1685883692,257,251,6,2.3346303501945527,0af9ac47-Audio_SP14,H2,i
565.1354585931698,1907.0375708222628,23717.60551836434,-2915.1977413334116,5163.521628057309,113967991.18873034,0.8,3.218875824868201,557.7944941212029,246.4231121350366,171.27765367644133,107955.69124561393,527,513,14,2.6565464895635675,0af9ac47-Audio_SP14,H2,e
701.2033059358558,1536.6188124719497,19685.74189488932,-1969.0785097731296,3446.627877508527,63972156.62671273,0.8,3.218875824868201,506.4524541645114,203.33916248444854,173.1841664174206,80881.57353722923,515,507,8,1.5533980582524272,0af9ac47-Audio_SP14,H2,a
614.3886359602881,1199.5865308217922,37167.33591059013,105.5074278498274,4513.936924958959,167759878.15183443,0.8,3.218875824868201,691.7749239966397,241.07015669672143,-179.8148723758305,130977.93735382319,419,411,8,1.9093078758949882,0af9ac47-Audio_SP14,H2,o
491.30210388044895,1108.3831347707746,134487.64042984683,-835.5192358552258,18550.972541013824,2494178432.326349,0.8,3.218875824868201,1315.9306902951635,488.6466868734016,179.5871158611091,505030.7890818074,46,44,2,4.3478260869565215,0af9ac47-Audio_SP14,H2,u
