audio,half,vowel_raw,vowel_norm,f1,f2,token_time
34ad326e-Audio_SP7,H1,y,i,290.1908621507707,1662.0182633758568,74.87375
34ad326e-Audio_SP7,H1,y,i,314.6691158775444,1805.0727723671168,75.13575
34ad326e-Audio_SP7,H1,y,i,248.43818745803324,3341.8540437786664,76.65075
34ad326e-Audio_SP7,H1,y,i,327.4584848237669,1216.9525918914742,92.01375
34ad326e-Audio_SP7,H1,y,i,244.0439053025921,1514.7882782735655,158.52375
34ad326e-Audio_SP7,H1,y,i,244.1003042031989,1477.850560646482,191.80875
34ad326e-Audio_SP7,H1,y,i,247.38512938848703,1337.1511794002847,200.64375
34ad326e-Audio_SP7,H1,y,i,280.0800577972801,766.1825366076405,208.79575
34ad326e-Audio_SP7,H1,y,i,411.48841240189415,1269.0959167432743,231.64275
34ad326e-Audio_SP7,H1,y,i,315.4317002958991,1662.6845605525305,266.12575
34ad326e-Audio_SP7,H1,y,i,340.8869326633801,1133.7585546300293,273.73375
34ad326e-Audio_SP7,H1,y,i,362.3145137516565,1378.8214999099496,277.87275000000005
34ad326e-Audio_SP7,H1,y,i,279.41140161620393,1140.5575317154855,281.59574999999995
34ad326e-Audio_SP7,H1,y,i,243.49305039661297,1590.952786791171,312.78875
34ad326e-Audio_SP7,H1,y,i,218.7868316516972,2248.906423806365,316.14775000000003
34ad326e-Audio_SP7,H1,y,i,319.71652372650715,652.428906653378,320.39275000000004
34ad326e-Audio_SP7,H1,y,i,246.3235653376068,1173.911088652248,325.23575
34ad326e-Audio_SP7,H1,y,i,304.1705589423641,2405.3331761749087,329.19375
34ad326e-Audio_SP7,H1,y,i,302.63252990845626,2786.087434472317,354.32275000000004
34ad326e-Audio_SP7,H1,y,i,368.25688414118025,1436.3030456366748,354.51875
34ad326e-Audio_SP7,H1,y,i,309.79842149123743,1707.1514273576136,413.37275000000005
34ad326e-Audio_SP7,H1,y,i,416.2828243417172,1398.5838178004826,418.33375
34ad326e-Audio_SP7,H1,y,i,295.273785418251,1378.6206162402032,422.65575
34ad326e-Audio_SP7,H1,y,i,405.594941422731,1449.8893800256403,523.2187500000001
34ad326e-Audio_SP7,H1,y,i,389.0882040209625,1432.551139366102,530.32075
34ad326e-Audio_SP7,H1,y,i,323.4485391685658,1846.056678571793,531.48575
34ad326e-Audio_SP7,H1,y,i,401.7033534737001,1741.4994359291532,540.93075
34ad326e-Audio_SP7,H1,y,i,398.8406061690418,1379.9927381999576,551.9537500000001
34ad326e-Audio_SP7,H1,y,i,320.5347889215445,1683.1474558665814,559.13575
34ad326e-Audio_SP7,H1,y,i,257.1674654861639,2179.270725259781,593.6887499999999
34ad326e-Audio_SP7,H1,y,i,525.0878125552749,1725.691107375339,644.2107500000001
34ad326e-Audio_SP7,H1,y,i,228.4107337936664,1787.7930718500204,685.55875
34ad326e-Audio_SP7,H1,y,i,328.7126790345371,1269.0444115154949,694.6827499999999
34ad326e-Audio_SP7,H1,y,i,438.4792634795821,1526.17439974608,706.9707500000001
34ad326e-Audio_SP7,H1,y,i,271.611894246368,1381.191076939003,712.6827499999999
34ad326e-Audio_SP7,H2,y,i,307.2938117097691,1933.867410211885,753.51775
34ad326e-Audio_SP7,H2,y,i,493.3137451918845,1296.791094928364,806.9637500000001
34ad326e-Audio_SP7,H2,y,i,313.01595992984306,1217.0075707895733,815.3937500000001
34ad326e-Audio_SP7,H2,y,i,273.93071741657275,2568.128036991827,824.1377500000001
34ad326e-Audio_SP7,H2,y,i,451.5719460951958,1561.1054394158346,870.64575
34ad326e-Audio_SP7,H2,y,i,247.170444546018,1686.6892513733928,873.52575
34ad326e-Audio_SP7,H2,y,i,245.17480245350345,1223.3146064889816,876.6377500000001
34ad326e-Audio_SP7,H2,y,i,280.79538632271164,1994.2614177210207,1039.1807500000002
34ad326e-Audio_SP7,H2,y,i,636.6077052807768,1309.9901810408242,1212.94375
34ad326e-Audio_SP7,H2,y,i,243.35976869649792,1471.4002787918712,1215.21575
34ad326e-Audio_SP7,H2,y,i,330.8211135503098,2758.8092864902023,1226.80875
34ad326e-Audio_SP7,H2,y,i,293.8257405688507,1911.6802339262777,1231.6237499999995
34ad326e-Audio_SP7,H2,y,i,729.0479885692281,1922.163764724936,1279.53775
34ad326e-Audio_SP7,H2,y,i,542.3376779296881,1289.4969484091523,1280.20375
34ad326e-Audio_SP7,H2,y,i,365.5101690753581,1817.6523977441807,1281.99875
34ad326e-Audio_SP7,H2,y,i,614.6021947802944,1438.6757206909974,1288.3637499999998
34ad326e-Audio_SP7,H2,y,i,259.1137994709981,2874.607498826238,1291.3627499999998
34ad326e-Audio_SP7,H2,y,i,296.1953712211239,1066.746472334341,1294.99775
34ad326e-Audio_SP7,H2,y,i,345.2631725564786,1414.0045324904688,1406.61775
34ad326e-Audio_SP7,H2,y,i,353.48274301870345,2071.8214207370343,1432.21375
34ad326e-Audio_SP7,H2,y,i,288.5815353893888,1727.2478586859222,1432.93275
34ad326e-Audio_SP7,H1,u,u,345.943311535091,1183.2238190002722,75.97874999999999
34ad326e-Audio_SP7,H1,u,u,299.3717676717204,1082.0082784174597,82.26875
34ad326e-Audio_SP7,H1,u,u,422.4235228134848,816.4241863138908,82.89075
34ad326e-Audio_SP7,H1,u,u,381.57193839916494,840.0794997203386,83.79074999999999
34ad326e-Audio_SP7,H1,u,u,376.8483200074029,1153.492193181876,91.22275
34ad326e-Audio_SP7,H1,u,u,366.8278567093788,1174.45471334304,196.38775
34ad326e-Audio_SP7,H1,u,u,609.7441084332697,964.5957255395532,216.10575
34ad326e-Audio_SP7,H1,u,u,306.7186495838314,790.7994165117145,218.62575
34ad326e-Audio_SP7,H1,u,u,351.882192580458,780.5888112210607,238.01275
34ad326e-Audio_SP7,H1,u,u,532.1805992589598,1250.7362023649987,270.62275000000005
34ad326e-Audio_SP7,H1,u,u,299.91708324487035,716.605762835624,275.15574999999995
34ad326e-Audio_SP7,H1,u,u,331.5290983918061,854.1299083464493,285.27275000000003
34ad326e-Audio_SP7,H1,u,u,289.33935977285887,1293.5597912338476,297.33575
34ad326e-Audio_SP7,H1,u,u,323.2502568631176,749.997729306913,321.04374999999993
34ad326e-Audio_SP7,H1,u,u,433.3972802766222,823.0758293017728,332.83275000000003
34ad326e-Audio_SP7,H1,u,u,313.1175116590856,776.9048712070639,339.09374999999994
34ad326e-Audio_SP7,H1,u,u,419.363966109254,876.5117205427422,346.65574999999995
34ad326e-Audio_SP7,H1,u,u,348.048308756444,1096.7753179098734,347.88075
34ad326e-Audio_SP7,H1,u,u,494.6512536451702,915.5949805914556,352.01375
34ad326e-Audio_SP7,H1,u,u,314.3869886379485,1430.6871694364197,421.02875
34ad326e-Audio_SP7,H1,u,u,356.14584978506696,727.3196274206219,478.13375
34ad326e-Audio_SP7,H1,u,u,443.5225905735264,1027.5751066379987,488.48775000000006
34ad326e-Audio_SP7,H1,u,u,340.79961039786826,1221.1613495992642,525.99575
34ad326e-Audio_SP7,H1,u,u,378.4859290597195,1188.58536889914,553.09075
34ad326e-Audio_SP7,H1,u,u,609.1196163949501,765.8576988148519,559.82375
34ad326e-Audio_SP7,H1,u,u,350.7163858837107,652.5264054737678,561.0227500000001
34ad326e-Audio_SP7,H1,u,u,332.17007222155473,655.7124938493967,599.13775
34ad326e-Audio_SP7,H1,u,u,654.4810549831989,1064.4507016890154,603.2387500000001
34ad326e-Audio_SP7,H1,u,u,439.1488660954192,777.7892571128002,622.6827499999999
34ad326e-Audio_SP7,H1,u,u,321.94288963708146,859.5745949065054,704.8337500000001
34ad326e-Audio_SP7,H1,u,u,233.11240333527724,1193.204912757666,721.04275
34ad326e-Audio_SP7,H2,u,u,440.57630628602845,785.2421928451005,819.8737500000001
34ad326e-Audio_SP7,H2,u,u,355.36234038958025,801.8113346534788,867.93375
34ad326e-Audio_SP7,H2,u,u,336.10513076480333,658.7807605621196,869.03875
34ad326e-Audio_SP7,H2,u,u,327.53984619376456,1329.8966022386237,890.92275
34ad326e-Audio_SP7,H2,u,u,785.7782807893238,1151.0270012497087,898.2057500000001
34ad326e-Audio_SP7,H2,u,u,389.02904596218326,1304.7207511877348,902.97375
34ad326e-Audio_SP7,H2,u,u,422.3100296469893,969.716028743785,907.93275
34ad326e-Audio_SP7,H2,u,u,332.77901810022934,1187.1077991291872,948.16275
34ad326e-Audio_SP7,H2,u,u,302.400763485747,743.6880140306337,951.03775
34ad326e-Audio_SP7,H2,u,u,357.0016975366337,1809.3179167380329,951.86375
34ad326e-Audio_SP7,H2,u,u,879.5721443654325,1339.1892836474915,955.72275
34ad326e-Audio_SP7,H2,u,u,368.4009695715794,1239.219478309463,966.28275
34ad326e-Audio_SP7,H2,u,u,270.28703532543534,784.7020900079493,969.59375
34ad326e-Audio_SP7,H2,u,u,295.1721082003561,715.3801055885623,977.36375
34ad326e-Audio_SP7,H2,u,u,245.8009201613427,762.8286639183489,986.41375
34ad326e-Audio_SP7,H2,u,u,320.8418054261732,837.6111658941853,1064.20375
34ad326e-Audio_SP7,H2,u,u,275.563106663996,1129.55332807123,1082.72375
34ad326e-Audio_SP7,H2,u,u,434.9824942598663,1064.216184055241,1086.56575
34ad326e-Audio_SP7,H2,u,u,366.0203607735708,972.155137267226,1092.57775
34ad326e-Audio_SP7,H2,u,u,304.2276536084888,1154.2942284008486,1202.3827499999998
34ad326e-Audio_SP7,H2,u,u,601.1122862989976,1075.194735421557,1214.89375
34ad326e-Audio_SP7,H2,u,u,432.7471023672314,1117.7642261481494,1225.3427499999998
34ad326e-Audio_SP7,H2,u,u,402.14867834534687,838.4405353240664,1275.94775
34ad326e-Audio_SP7,H2,u,u,415.24497138949926,729.6701839546819,1311.36075
34ad326e-Audio_SP7,H2,u,u,351.3663684605034,933.0050532508824,1358.28075
34ad326e-Audio_SP7,H2,u,u,364.49822873310393,822.9847849387988,1376.0837499999998
34ad326e-Audio_SP7,H2,u,u,732.8713307647469,1269.2731969701397,1384.5937499999998
34ad326e-Audio_SP7,H2,u,u,633.7469818848222,1069.2514075080603,1411.8727499999998
34ad326e-Audio_SP7,H1,e,e,472.5789860326667,2167.018908518632,76.24074999999999
34ad326e-Audio_SP7,H1,e,e,416.8124240755428,1808.665790030184,78.05875
34ad326e-Audio_SP7,H1,e,e,388.8091567288311,2121.858860538831,80.70275000000001
34ad326e-Audio_SP7,H1,e,e,442.2426446061463,1523.5415110110137,85.78875
34ad326e-Audio_SP7,H1,e,e,435.8888511348391,683.4637138142788,87.14275
34ad326e-Audio_SP7,H1,e,e,487.642153390601,1546.1043151245983,90.15375
34ad326e-Audio_SP7,H1,e,e,539.5972826262893,1666.544965051227,92.55875
34ad326e-Audio_SP7,H1,e,e,684.9101276011716,1790.7655025095987,95.33575
34ad326e-Audio_SP7,H1,e,e,523.8860118262538,2275.895150732153,95.64275
34ad326e-Audio_SP7,H1,e,e,512.2102241455401,2211.3843088027343,96.76575
34ad326e-Audio_SP7,H1,e,e,266.4898278752179,833.0709136344568,97.45375
34ad326e-Audio_SP7,H1,e,e,625.6420810019829,1860.132106845112,171.70375
34ad326e-Audio_SP7,H1,e,e,417.2638319191503,1708.1452931887693,173.20575
34ad326e-Audio_SP7,H1,e,e,329.10742177624394,1304.814762131289,175.51274999999998
34ad326e-Audio_SP7,H1,e,e,492.9446467489411,1543.4854662721918,176.86075
34ad326e-Audio_SP7,H1,e,e,625.5021148819835,1338.8764622186463,177.79874999999998
34ad326e-Audio_SP7,H1,e,e,399.73722500582784,1655.673069363633,179.72375000000002
34ad326e-Audio_SP7,H1,e,e,648.7246219862526,2337.8117642353977,179.79075000000003
34ad326e-Audio_SP7,H1,e,e,313.94855286588023,2363.436048550868,180.01575
34ad326e-Audio_SP7,H1,e,e,413.97027083578064,1973.6416561137453,192.53775
34ad326e-Audio_SP7,H1,e,e,391.6560304212736,1224.6442264257353,194.05275
34ad326e-Audio_SP7,H1,e,e,508.9509665013856,1503.4426279306092,195.84075
34ad326e-Audio_SP7,H1,e,e,564.4949017441421,1416.859073776092,199.25775
34ad326e-Audio_SP7,H1,e,e,383.1507172551229,1522.5571884945728,201.27275
34ad326e-Audio_SP7,H1,e,e,429.4077405968736,1436.1472690174603,203.33375
34ad326e-Audio_SP7,H1,e,e,466.7848199958262,2181.786906945536,203.96875
34ad326e-Audio_SP7,H1,e,e,411.3274309251924,1573.8275844092757,204.46375
34ad326e-Audio_SP7,H1,e,e,434.0257222137811,1566.6243173938851,205.86875
34ad326e-Audio_SP7,H1,e,e,614.6414075848645,1769.96302099851,207.51775
34ad326e-Audio_SP7,H1,e,e,424.8404456388425,1222.0167373124525,209.64575
34ad326e-Audio_SP7,H1,e,e,382.75423181322105,2238.820743933537,212.13375
34ad326e-Audio_SP7,H1,e,e,572.2618198651522,2296.212708718185,215.94575
34ad326e-Audio_SP7,H1,e,e,309.3570761159837,690.5778022575895,217.36575
34ad326e-Audio_SP7,H1,e,e,714.9055792364347,1734.7448854756042,217.88575
34ad326e-Audio_SP7,H1,e,e,548.2784074432033,1701.2259179526957,218.18375
34ad326e-Audio_SP7,H1,e,e,473.1008464928792,2376.119592507304,219.19075
34ad326e-Audio_SP7,H1,e,e,421.5272605679965,1776.2756188190417,219.38575
34ad326e-Audio_SP7,H1,e,e,656.5228443931139,2297.999194974646,219.48275
34ad326e-Audio_SP7,H1,e,e,469.4621344086508,2422.14068868243,219.58875
34ad326e-Audio_SP7,H1,e,e,450.10231657071176,1212.6947524290897,221.93275
34ad326e-Audio_SP7,H1,e,e,653.0084075348142,2375.966950875471,223.24275
34ad326e-Audio_SP7,H1,e,e,443.6576200787572,1679.5034100453556,230.17075
34ad326e-Audio_SP7,H1,e,e,590.6556500697027,2345.547080559797,234.54275
34ad326e-Audio_SP7,H1,e,e,419.2455777322904,1721.5672846468826,236.67375
34ad326e-Audio_SP7,H1,e,e,381.63189460430345,2172.2373879034594,241.72575
34ad326e-Audio_SP7,H1,e,e,766.5165934326355,1495.099341099068,241.89375
34ad326e-Audio_SP7,H1,e,e,515.4549521009252,1314.2748149829008,245.18275
34ad326e-Audio_SP7,H1,e,e,222.7293268569381,795.6443511733594,248.22375
34ad326e-Audio_SP7,H1,e,e,468.5026206301629,1389.3145282522958,248.61375
34ad326e-Audio_SP7,H1,e,e,387.6379530027053,2520.593753223123,264.65275
34ad326e-Audio_SP7,H1,e,e,683.3537330709017,1942.1744601540663,265.54374999999993
34ad326e-Audio_SP7,H1,e,e,379.2052028530165,1634.5573325506546,266.07275000000004
34ad326e-Audio_SP7,H1,e,e,401.27422922936506,1224.6972035731417,266.34374999999994
34ad326e-Audio_SP7,H1,e,e,437.84748274368303,2365.5616727794486,266.73375
34ad326e-Audio_SP7,H1,e,e,323.7884183850299,1721.878971674082,267.63775000000004
34ad326e-Audio_SP7,H1,e,e,492.7037826702447,1883.896152821692,268.94875
34ad326e-Audio_SP7,H1,e,e,355.56804450262376,1656.6930855937258,269.57575
34ad326e-Audio_SP7,H1,e,e,732.2969850725387,1513.269739122759,272.35275
34ad326e-Audio_SP7,H1,e,e,538.5967232303713,2676.204313296668,275.00575
34ad326e-Audio_SP7,H1,e,e,593.0841038097162,1349.5757330472095,276.01375
34ad326e-Audio_SP7,H1,e,e,419.1648987058928,1769.2876643476593,276.96375
34ad326e-Audio_SP7,H1,e,e,335.1734801077096,2009.172184525024,279.81575
34ad326e-Audio_SP7,H1,e,e,577.0892376327877,1628.721561276187,280.79275
34ad326e-Audio_SP7,H1,e,e,403.99591812110674,1968.6627194882424,286.12775
34ad326e-Audio_SP7,H1,e,e,470.5610665685485,1752.8874579376943,286.62075
34ad326e-Audio_SP7,H1,e,e,502.4270319032431,1655.7590552203594,288.22775
34ad326e-Audio_SP7,H1,e,e,374.83337418880905,1683.6885382323585,290.71575
34ad326e-Audio_SP7,H1,e,e,326.1746340368008,2218.79523099439,290.85574999999994
34ad326e-Audio_SP7,H1,e,e,681.4344712592165,1750.6247949891854,291.65275
34ad326e-Audio_SP7,H1,e,e,489.53633556787867,1602.3021083899275,297.59574999999995
34ad326e-Audio_SP7,H1,e,e,383.7461850866095,1287.1688304349807,312.20875
34ad326e-Audio_SP7,H1,e,e,287.009852142791,1709.3363490012882,314.70275000000004
34ad326e-Audio_SP7,H1,e,e,667.637462453211,1496.4826395374323,315.36075
34ad326e-Audio_SP7,H1,e,e,406.09451158004777,1526.278933101108,317.28875
34ad326e-Audio_SP7,H1,e,e,707.6639285038575,1603.2923004535903,318.99775
34ad326e-Audio_SP7,H1,e,e,589.8740130057488,1213.1192755140817,320.04275
34ad326e-Audio_SP7,H1,e,e,527.2491362428325,2254.365856156296,320.44275000000005
34ad326e-Audio_SP7,H1,e,e,680.9920871915863,2129.1696588385203,323.08275000000003
34ad326e-Audio_SP7,H1,e,e,374.8931829050933,1688.9903385690736,324.50275000000005
34ad326e-Audio_SP7,H1,e,e,416.5074914328834,1702.7630570334331,324.81875
34ad326e-Audio_SP7,H1,e,e,412.4435846544973,1718.8461730434838,326.45375
34ad326e-Audio_SP7,H1,e,e,425.622577266172,1468.6529555624236,326.63275000000004
34ad326e-Audio_SP7,H1,e,e,624.380718324163,2205.5268662042504,330.94575
34ad326e-Audio_SP7,H1,e,e,440.9997522568448,1494.5336148725992,331.28374999999994
34ad326e-Audio_SP7,H1,e,e,552.8340896551068,1494.152618355705,335.06275000000005
34ad326e-Audio_SP7,H1,e,e,521.1583379573261,1637.666824429754,337.53275
34ad326e-Audio_SP7,H1,e,e,438.2366100384983,1350.5272175546704,338.68375
34ad326e-Audio_SP7,H1,e,e,696.7006053576433,1876.082039985944,341.70375
34ad326e-Audio_SP7,H1,e,e,503.8780768965391,1760.1481271837222,342.56075000000004
34ad326e-Audio_SP7,H1,e,e,426.5488504440142,1803.606148087233,342.91275
34ad326e-Audio_SP7,H1,e,e,363.091032977025,1425.3002028287342,343.75575
34ad326e-Audio_SP7,H1,e,e,535.1889854034066,2367.0625696680777,345.34875
34ad326e-Audio_SP7,H1,e,e,717.1699801646483,1982.4036199134464,345.53374999999994
34ad326e-Audio_SP7,H1,e,e,427.7084209636731,1724.5206720079702,346.11775000000006
34ad326e-Audio_SP7,H1,e,e,397.1556386383791,1757.6122021343415,346.58575
34ad326e-Audio_SP7,H1,e,e,426.7213822953435,1425.9763584630723,347.65574999999995
34ad326e-Audio_SP7,H1,e,e,347.97719379302305,1538.427253037966,350.34374999999994
34ad326e-Audio_SP7,H1,e,e,598.3481230943639,1353.5017253156657,351.03574999999995
34ad326e-Audio_SP7,H1,e,e,387.23434483575295,2737.953067857228,352.99775000000005
34ad326e-Audio_SP7,H1,e,e,559.3455484127862,1730.9506570192218,356.30574999999993
34ad326e-Audio_SP7,H1,e,e,620.7036705008938,2320.258895566061,380.02375
34ad326e-Audio_SP7,H1,e,e,510.5323748781077,1609.6129113366303,381.34075
34ad326e-Audio_SP7,H1,e,e,372.35629285542586,1636.892488400022,381.92375
34ad326e-Audio_SP7,H1,e,e,362.2862302562469,1601.9825431363065,384.40375
34ad326e-Audio_SP7,H1,e,e,664.3040364929323,1875.067681305432,385.41875
34ad326e-Audio_SP7,H1,e,e,568.6810931538184,1910.398146915408,385.7527500000001
34ad326e-Audio_SP7,H1,e,e,704.4503728000747,2230.4941976364566,385.80775000000006
34ad326e-Audio_SP7,H1,e,e,639.6573612432446,1427.1073525557956,386.35275
34ad326e-Audio_SP7,H1,e,e,483.9170235167772,1495.6357229316363,386.47775
34ad326e-Audio_SP7,H1,e,e,462.0860105795592,1862.8449322239733,388.30075
34ad326e-Audio_SP7,H1,e,e,449.96389139926254,1898.334393391716,389.75575
34ad326e-Audio_SP7,H1,e,e,331.3424915951086,1899.2601093113904,390.10275
34ad326e-Audio_SP7,H1,e,e,343.74629564508103,708.8376029495466,413.74575
34ad326e-Audio_SP7,H1,e,e,542.64757466016,2178.491809464273,415.28275
34ad326e-Audio_SP7,H1,e,e,445.8547043754325,1870.1168338183568,416.28275
34ad326e-Audio_SP7,H1,e,e,540.8857016821108,1366.678146937253,456.46275
34ad326e-Audio_SP7,H1,e,e,484.9920722013657,1498.116463694391,466.36775000000006
34ad326e-Audio_SP7,H1,e,e,477.8566794712408,1426.7482910741994,466.79275
34ad326e-Audio_SP7,H1,e,e,365.6424912192191,2283.628162448284,468.93575
34ad326e-Audio_SP7,H1,e,e,598.1758503856977,1628.5882018250024,470.21375
34ad326e-Audio_SP7,H1,e,e,331.69204327339384,1122.7671975844305,470.70775
34ad326e-Audio_SP7,H1,e,e,400.9142427611522,1715.3706467960817,475.15375
34ad326e-Audio_SP7,H1,e,e,611.2603524076677,1629.350878231856,476.20375
34ad326e-Audio_SP7,H1,e,e,393.50671923717545,1432.70311999196,478.92575
34ad326e-Audio_SP7,H1,e,e,459.3296119992352,1802.6714589965788,479.90975
34ad326e-Audio_SP7,H1,e,e,354.7122200610007,1589.876682978406,488.88275
34ad326e-Audio_SP7,H1,e,e,379.7563518505015,1795.7253794316894,489.28275
34ad326e-Audio_SP7,H1,e,e,310.44068909689844,1710.0221874958063,490.23375
34ad326e-Audio_SP7,H1,e,e,473.29953181840585,1803.78934901681,514.4637500000001
34ad326e-Audio_SP7,H1,e,e,612.149948235648,2155.8473493018146,514.9737500000001
34ad326e-Audio_SP7,H1,e,e,389.25252975776334,2210.1708980581056,520.32375
34ad326e-Audio_SP7,H1,e,e,357.9161872116201,1533.9079201881916,521.0237500000001
34ad326e-Audio_SP7,H1,e,e,345.0812232490182,1239.4674425750443,522.37775
