h1_audio,predicted_h2_audio,true_h2_audio,is_correct,assigned_cost,true_match_cost,true_match_rank,predicted_match_rank_for_this_h1,best_candidate_cost_for_this_h1,second_best_candidate_cost_for_this_h1,margin_best_to_second,centroids_distance_assigned,centroids_distance_true,geometry_distance_assigned,geometry_distance_true,ellipse_distance_assigned,ellipse_distance_true,overlap_distance_assigned,overlap_distance_true
375a28cd-Audio_SP16,375a28cd-Audio_SP16,375a28cd-Audio_SP16,True,0.4045226211759928,0.4045226211759928,1,1,0.4045226211759928,0.7643337824392302,0.3598111612632374,0.3647228101044205,0.3647228101044205,0.5239220543907097,0.5239220543907097,0.7149861535645842,0.7149861535645842,0.6969194629014565,0.6969194629014565
42d56bbf-Audio_SP23,42d56bbf-Audio_SP23,42d56bbf-Audio_SP23,True,0.08058821239084045,0.08058821239084045,1,1,0.08058821239084045,0.6298991944400165,0.549310982049176,0.08584370481411428,0.08584370481411428,0.06482173512101895,0.06482173512101895,0.1753710866845804,0.1753710866845804,0.2095914301048858,0.2095914301048858
49ae7020-Audio_SP17,49ae7020-Audio_SP17,49ae7020-Audio_SP17,True,0.24468825799410526,0.24468825799410526,1,1,0.24468825799410526,0.5505293105576098,0.3058410525635045,0.22037616433305365,0.22037616433305365,0.31762453897726,0.31762453897726,0.5502112156999246,0.5502112156999246,0.4729109366270644,0.4729109366270644
501e6487-Audio_SP19,501e6487-Audio_SP19,501e6487-Audio_SP19,True,0.3230573001981788,0.3230573001981788,1,1,0.3230573001981788,0.4037468155851305,0.08068951538695168,0.3062090108002664,0.3062090108002664,0.37360216839191596,0.37360216839191596,0.3239869640722397,0.3239869640722397,0.5362823480594491,0.5362823480594491
514fc6b6-Audio_SP19,514fc6b6-Audio_SP19,514fc6b6-Audio_SP19,True,0.4984520397130209,0.4984520397130209,1,1,0.4984520397130209,0.8399758010641922,0.34152376135117135,0.42028637407452124,0.42028637407452124,0.73294903662852,0.73294903662852,0.4928024094570398,0.4928024094570398,0.8617486106862515,0.8617486106862515
51a17262-Audio_SP18,51a17262-Audio_SP18,51a17262-Audio_SP18,True,0.6674534284776914,0.6674534284776914,1,1,0.6674534284776914,0.721985402165616,0.05453197368792462,0.5541403991958146,0.5541403991958146,1.007392516323322,1.007392516323322,0.80366132745201,0.80366132745201,0.9451738805281982,0.9451738805281982
5278b5b9-Audio_SP15,5278b5b9-Audio_SP15,5278b5b9-Audio_SP15,True,0.2521489677034707,0.2521489677034707,1,1,0.2521489677034707,0.5559486541074801,0.30379968640400934,0.23135020574378173,0.23135020574378173,0.31454525358253776,0.31454525358253776,0.49122712040510885,0.49122712040510885,0.5210910346923088,0.5210910346923088
5586979c-Audio_SP18,5586979c-Audio_SP18,5586979c-Audio_SP18,True,0.5748254904040533,0.5748254904040533,12,12,0.2694899034832008,0.3529655469675576,0.08347564348435682,0.5147578623725801,0.5147578623725801,0.7550283744984729,0.7550283744984729,0.33591248046692285,0.33591248046692285,0.7540499735359023,0.7540499735359023
5819ce7a-Audio_SP11,5819ce7a-Audio_SP11,5819ce7a-Audio_SP11,True,0.19442200345417676,0.19442200345417676,1,1,0.19442200345417676,0.47229390961892737,0.2778719061647506,0.17058094881103616,0.17058094881103616,0.2659451673835986,0.2659451673835986,0.4803216972037482,0.4803216972037482,0.4417640035209395,0.4417640035209395
5a932187-audio_SP16,5a932187-audio_SP16,5a932187-audio_SP16,True,0.20084830813656207,0.20084830813656207,1,1,0.20084830813656207,0.7085488976701277,0.5077005895335657,0.2093803414025222,0.2093803414025222,0.17525220833868155,0.17525220833868155,0.8324380444680738,0.8324380444680738,0.5274369524854904,0.5274369524854904
63239054-Audio_SP15,63239054-Audio_SP15,63239054-Audio_SP15,True,0.18501557598882318,0.18501557598882318,1,1,0.18501557598882318,0.3061637482402135,0.1211481722513903,0.18060352394674176,0.18060352394674176,0.19825173211506741,0.19825173211506741,0.49100778979367476,0.49100778979367476,0.5433953412825047,0.5433953412825047
713a2f9b-Audio_SP16,713a2f9b-Audio_SP16,713a2f9b-Audio_SP16,True,0.10229347260039744,0.10229347260039744,1,1,0.10229347260039744,0.3687786535268052,0.26648518092640777,0.10714374408706466,0.10714374408706466,0.0877426581403958,0.0877426581403958,0.3429186363836879,0.3429186363836879,0.5703474765384273,0.5703474765384273
7a414497-Audio_SP15,7a414497-Audio_SP15,7a414497-Audio_SP15,True,0.47093091336372606,0.47093091336372606,3,3,0.45346499960554276,0.45720729561732526,0.0037422960117824977,0.41837713566157736,0.41837713566157736,0.6285922464701722,0.6285922464701722,0.3963626271214643,0.3963626271214643,0.754241994444534,0.754241994444534
7aee4437-Audio_SP12,7aee4437-Audio_SP12,7aee4437-Audio_SP12,True,0.3423473539573405,0.3423473539573405,1,1,0.3423473539573405,0.4745435339562435,0.13219617999890299,0.2909882669864841,0.2909882669864841,0.49642461486990974,0.49642461486990974,0.5545373041158304,0.5545373041158304,0.5207439837944546,0.5207439837944546
7c3c98d2-Audio_SP13,7c3c98d2-Audio_SP13,7c3c98d2-Audio_SP13,True,0.12983077947446675,0.12983077947446675,1,1,0.12983077947446675,1.0174955383761577,0.8876647589016909,0.1309239117484708,0.1309239117484708,0.1265513826524546,0.1265513826524546,0.685877063294659,0.685877063294659,0.2564770184546824,0.2564770184546824
7dec1dd7-Audio_SP13,7dec1dd7-Audio_SP13,7dec1dd7-Audio_SP13,True,0.19154853145095235,0.19154853145095235,1,1,0.19154853145095235,0.28414234170003494,0.09259381024908259,0.1935892959190668,0.1935892959190668,0.18542623804660902,0.18542623804660902,0.45936625552002597,0.45936625552002597,0.4387990630973771,0.4387990630973771
7e277fda-Audio_SP28,7e277fda-Audio_SP28,7e277fda-Audio_SP28,True,0.11630839179762104,0.11630839179762104,1,1,0.11630839179762104,0.5758670824670609,0.45955869066943983,0.10698121744910667,0.10698121744910667,0.14428991484316409,0.14428991484316409,0.2658167721845171,0.2658167721845171,0.23684145969702777,0.23684145969702777
85c7895f-Audio_SP16,85c7895f-Audio_SP16,85c7895f-Audio_SP16,True,0.3187197121161758,0.3187197121161758,1,1,0.3187197121161758,0.5826568551906401,0.26393714307446436,0.3222404657070375,0.3222404657070375,0.3081574513435905,0.3081574513435905,0.37782143469816915,0.37782143469816915,0.4545108073704433,0.4545108073704433
919b9bc1-Audio_SP14,919b9bc1-Audio_SP14,919b9bc1-Audio_SP14,True,0.28564966411323395,0.28564966411323395,1,1,0.28564966411323395,0.4443354951990346,0.15868583108580064,0.2941703397062028,0.2941703397062028,0.2600876373343273,0.2600876373343273,0.3770479538533375,0.3770479538533375,0.39573970402636666,0.39573970402636666
9a0c18cb-Audio_SP14,9a0c18cb-Audio_SP14,9a0c18cb-Audio_SP14,True,0.24150968092138125,0.24150968092138125,1,1,0.24150968092138125,0.48169176719293,0.24018208627154874,0.23190370132508534,0.23190370132508534,0.27032761971026903,0.27032761971026903,0.6683098474853265,0.6683098474853265,0.5430226389493931,0.5430226389493931
a1a056ce-Audio_SP11,a1a056ce-Audio_SP11,a1a056ce-Audio_SP11,True,0.7201909422543343,0.7201909422543343,4,4,0.398280568073114,0.6578152969166614,0.2595347288435474,0.6049034250284041,0.6049034250284041,1.0660534939321251,1.0660534939321251,1.0466209874962704,1.0466209874962704,1.6301108001319735,1.6301108001319735
a452055c-Audio_SP11,a452055c-Audio_SP11,a452055c-Audio_SP11,True,0.21894146599161476,0.21894146599161476,1,1,0.21894146599161476,0.44672146459005746,0.2277799985984427,0.17900604774571433,0.17900604774571433,0.338747720729316,0.338747720729316,0.3819542494232908,0.3819542494232908,0.6082642572813453,0.6082642572813453
adad0062-Audio_SP17,adad0062-Audio_SP17,adad0062-Audio_SP17,True,0.21316487310771004,0.21316487310771004,1,1,0.21316487310771004,0.35368537465859534,0.1405205015508853,0.19310357167736805,0.19310357167736805,0.2733487773987359,0.2733487773987359,0.46184308970340193,0.46184308970340193,0.5723640738713848,0.5723640738713848
c3533b36-Audio_SP16,c3533b36-Audio_SP16,c3533b36-Audio_SP16,True,0.3528259257434062,0.3528259257434062,2,2,0.3386863566710152,0.3528259257434062,0.014139569072391,0.3448979002583148,0.3448979002583148,0.37661000219868035,0.37661000219868035,0.6064882075206963,0.6064882075206963,0.7535126077439098,0.7535126077439098
cafd9c21-Audio_SP27,cafd9c21-Audio_SP27,cafd9c21-Audio_SP27,True,0.21232023241912726,0.21232023241912726,1,1,0.21232023241912726,0.3741203995815673,0.16180016716244003,0.20989232754703938,0.20989232754703938,0.2196039470353909,0.2196039470353909,0.38440223852361866,0.38440223852361866,0.3605244082577113,0.3605244082577113
d4c363bf-Audio_SP13,d4c363bf-Audio_SP13,d4c363bf-Audio_SP13,True,0.1675673851429515,0.1675673851429515,1,1,0.1675673851429515,0.47796962655262554,0.31040224140967404,0.18347821348906918,0.18347821348906918,0.11983490010459835,0.11983490010459835,0.32267345630240574,0.32267345630240574,0.3820203817139994,0.3820203817139994
dbeec025-Audio_SP13,dbeec025-Audio_SP13,dbeec025-Audio_SP13,True,0.31905025250976793,0.31905025250976793,1,1,0.31905025250976793,0.4679682846504284,0.14891803214066046,0.363109518104353,0.363109518104353,0.18687245572601252,0.18687245572601252,0.6147502903780104,0.6147502903780104,0.8753772349169301,0.8753772349169301
e90f8e4d-Audio_SP22,e90f8e4d-Audio_SP22,e90f8e4d-Audio_SP22,True,0.3370534989527288,0.3370534989527288,1,1,0.3370534989527288,0.4745266909978961,0.13747319204516728,0.3096232765253819,0.3096232765253819,0.4193441662347694,0.4193441662347694,0.7154505311341771,0.7154505311341771,0.2871874721641189,0.2871874721641189
f061152e-Audio_SP12,f061152e-Audio_SP12,f061152e-Audio_SP12,True,0.17168990355849967,0.17168990355849967,1,1,0.17168990355849967,0.632299590140394,0.4606096865818944,0.14781178133271958,0.14781178133271958,0.24332427023583986,0.24332427023583986,0.8586957492158637,0.8586957492158637,0.4772167073004119,0.4772167073004119
fcd45f4d-Audio_SP21,fcd45f4d-Audio_SP21,fcd45f4d-Audio_SP21,True,0.330418026057541,0.330418026057541,1,1,0.330418026057541,0.4177629402476663,0.0873449141901253,0.3210914862425227,0.3210914862425227,0.35839764550259584,0.35839764550259584,0.4325810135419524,0.4325810135419524,0.7217824570151188,0.7217824570151188
