center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
403.02743521829495,2228.1792384269775,66019.33793288544,-5641.364894893407,7229.548900135993,445465034.06306314,0.8,3.218875824868201,925.7100766576224,293.5594285248156,174.568044773058,213432.67432036911,416,390,26,6.25,7e277fda-Audio_SP28,H1,i
533.4106524539421,1984.4079379642687,22720.58997891474,-2856.045895203722,5335.297267778692,113064103.4813135,0.8,3.218875824868201,546.2831651916304,250.61598560876376,170.90580237322058,107526.73715805184,483,451,32,6.625258799171843,7e277fda-Audio_SP28,H1,e
642.0181268021624,955.6678502748864,23515.28566610334,5724.457179677899,6128.754148654709,111349994.58096564,0.8,3.218875824868201,569.9640223203284,238.3756399153502,-163.3176821318059,106708.54444565311,518,449,69,13.320463320463322,7e277fda-Audio_SP28,H1,a
516.8110350423384,985.960733235948,9955.547867982295,1020.972221181077,3288.0785156098573,31692238.77941472,0.8,3.218875824868201,360.763804476697,200.91747703578548,-171.48627081280816,56928.60679752625,426,411,15,3.5211267605633805,7e277fda-Audio_SP28,H1,o
447.0186454691685,892.3874996462189,35654.84088701397,4206.733541987726,7044.673828217562,233480117.3527244,0.8,3.218875824868201,683.2810212969144,287.9319164964119,-171.80641680124822,154517.9889999163,98,94,4,4.081632653061225,7e277fda-Audio_SP28,H1,u
411.7820821940364,2227.099158862588,66941.41476592098,-4551.046155254283,7952.535556741339,511641960.0373021,0.8,3.218875824868201,930.8053643687421,312.88764461442753,175.61416727112135,228737.3960823594,333,317,16,4.804804804804805,7e277fda-Audio_SP28,H2,i
533.1837640654848,1978.0039909450352,21878.71882546878,-2784.3487530494576,5168.199515756281,105320986.06054774,0.8,3.218875824868201,536.2048963311258,246.42847946927995,170.7848023865751,103779.49525149807,414,382,32,7.729468599033816,7e277fda-Audio_SP28,H2,e
636.4463844060117,977.1373650019095,21644.78147742464,5032.0541215612675,5837.16672916681,101022629.61778748,0.8,3.218875824868201,545.4923260930397,237.23835479010094,-163.75832007358787,101639.71306739142,387,342,45,11.627906976744185,7e277fda-Audio_SP28,H2,a
519.6236982815884,1018.1946082726438,11121.88460609626,531.6242865985394,3818.6157061795057,42187578.85705375,0.8,3.218875824868201,379.07190609539776,220.61493846900538,-175.85838550093658,65682.00428927121,377,368,9,2.3872679045092835,7e277fda-Audio_SP28,H2,o
451.57191068879854,890.6950742878582,34037.64636873882,4006.2841495448515,4565.283204768798,139341182.61016867,0.8,3.218875824868201,667.1871503158804,227.8013466737815,-172.39537962413104,119369.62840485273,80,76,4,5.0,7e277fda-Audio_SP28,H2,u
