center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel,n_tokens,center_f1_original,center_f2_original,center_source
-0.308572317512433,0.7413399602443501,21517.75751928235,-2310.3702504011267,4878.120323672471,99628399.5807288,0.8,3.218875824868201,530.1939072850025,242.39354970235487,172.24015176029815,100935.90302687668,552,543,9,1.6304347826086956,0af9ac47-Audio_SP14,H1,e,556,552.5691184259925,1896.359318187568,median_independent_half_lobanov
0.9055775788609255,-0.18432963716384948,19540.12744178914,-2112.854132337417,3054.108935669822,55213525.239560165,0.8,3.218875824868201,504.9950486956744,189.4522784763876,172.8117093340296,75140.97640958056,473,464,9,1.9027484143763207,0af9ac47-Audio_SP14,H1,a,480,699.4139529863528,1544.1026107492266,median_independent_half_lobanov
-0.015825414253424902,-1.1653076427145925,39247.22081773833,1235.0989915535713,4675.121734178918,181960065.53219065,0.8,3.218875824868201,711.2630458548775,244.1867032600825,-177.95656311548242,136408.72138805062,443,441,2,0.4514672686230248,0af9ac47-Audio_SP14,H1,o,445,588.7141037491898,1174.3272319727064,median_independent_half_lobanov
-0.9008701666259118,-1.5365561019690217,72110.65735281786,8118.111011315425,12433.082487820837,830654024.7265292,0.8,3.218875824868201,970.7862795836832,382.25279677195886,-172.3900837877551,291450.0825654884,60,58,2,3.333333333333333,0af9ac47-Audio_SP14,H1,u,60,473.89258090675366,1028.891544020208,median_independent_half_lobanov
-1.4454906934762972,1.4129376779712117,92247.51779043596,-12314.797739461968,24968.8127629523,2151656756.192647,0.8,3.218875824868201,1102.653127349941,541.6413310832548,169.94658828617642,469073.1685883692,257,251,6,2.3346303501945527,0af9ac47-Audio_SP14,H2,i,191,436.51376292196267,2078.177124594362,median_independent_half_lobanov
-0.340625188615185,0.7964815104097314,23717.60551836434,-2915.197741333412,5163.521628057309,113967991.18873034,0.8,3.218875824868201,557.7944941212029,246.4231121350366,171.27765367644133,107955.69124561393,527,513,14,2.6565464895635675,0af9ac47-Audio_SP14,H2,e,525,565.1354585931698,1907.0375708222628,median_independent_half_lobanov
0.7287168163901945,-0.2187807931298049,19685.74189488932,-1969.0785097731296,3446.627877508527,63972156.62671273,0.8,3.218875824868201,506.4524541645114,203.3391624844485,173.1841664174206,80881.57353722923,515,507,8,1.5533980582524272,0af9ac47-Audio_SP14,H2,a,508,701.2033059358558,1536.6188124719497,median_independent_half_lobanov
0.03469057232162302,-1.1268413283749952,37167.33591059013,105.5074278498274,4513.936924958959,167759878.15183443,0.8,3.218875824868201,691.7749239966397,241.07015669672143,-179.8148723758305,130977.9373538232,419,411,8,1.909307875894988,0af9ac47-Audio_SP14,H2,o,417,614.3886359602881,1199.5865308217922,median_independent_half_lobanov
-0.9110052655582497,-1.2516600806055025,134487.64042984683,-835.5192358552258,18550.972541013824,2494178432.326349,0.8,3.218875824868201,1315.9306902951637,488.6466868734016,179.5871158611091,505030.7890818074,46,44,2,4.3478260869565215,0af9ac47-Audio_SP14,H2,u,46,491.30210388044895,1108.3831347707746,median_independent_half_lobanov
-1.0673966827121237,1.2598743366345628,31478.41296908221,-2669.463439361136,2283.331711944621,64749623.51990848,0.8,3.218875824868201,639.075318634006,162.11783414961798,174.8183927991781,81371.57453507483,453,422,31,6.843267108167771,0e6115f2-Audio_SP19,H1,i,366,361.80316210098033,2246.2814766350766,median_independent_half_lobanov
-0.30371853865072485,0.5529231982586005,35468.83602498983,-878.4810112703965,1539.9061005443216,53846948.086925454,0.8,3.218875824868201,675.9968774780463,139.76552860625023,178.51783311583205,74205.25171997078,459,454,5,1.0893246187363834,0e6115f2-Audio_SP19,H1,e,459,443.9966693923284,1917.845013133816,median_independent_half_lobanov
1.0660646352699885,-0.23885091785353074,27348.590438106243,-2844.7875982725745,6507.317898460507,169873155.5762694,0.8,3.218875824868201,597.5254663701119,280.8472476868775,172.36528694967024,131800.32252907252,433,424,9,2.07852193995381,0e6115f2-Audio_SP19,H1,a,434,594.3764929173974,1549.051748090643,median_independent_half_lobanov
-0.06863865156465562,-1.0827649223179199,72534.47829829954,3361.0086751444173,1619.4786342785635,106171658.53824212,0.8,3.218875824868201,967.4524932971758,137.13201802442634,-177.2925623090635,104197.76333305756,479,470,9,1.8789144050104385,0e6115f2-Audio_SP19,H1,o,480,470.00669621550907,1157.4650451788596,median_independent_half_lobanov
-0.6823600148413518,-1.2876403921516026,120587.43768950994,-264.1335103227613,1874.528394837111,225974809.4983613,0.8,3.218875824868201,1246.0463549268627,155.33167659050105,179.87251904138012,152014.18320739554,57,52,5,8.771929824561402,0e6115f2-Audio_SP19,H1,u,58,401.1414470704775,1002.8476030430048,median_independent_half_lobanov
-1.0682397377709805,1.2682288387126142,31458.80242171295,-2037.49005015146,2308.3803692638344,68467516.24636564,0.8,3.218875824868201,637.8657124809223,167.0233704615263,176.02105431702736,83675.12746595289,382,363,19,4.973821989528796,0e6115f2-Audio_SP19,H2,i,312,356.59860059667216,2253.3923604256624,median_independent_half_lobanov
-0.32048117287918365,0.5889339476723636,31387.77395925409,-324.3834397421355,1612.4587545848635,50506266.29155118,0.8,3.218875824868201,635.7506454751666,143.9295729456348,179.37589706270913,71866.53861130695,450,438,12,2.666666666666667,0e6115f2-Audio_SP19,H2,e,450,438.4809830851301,1935.012717784113,median_independent_half_lobanov
1.1495258619627475,-0.20510510359007564,18408.278097841463,-2090.979419369071,7563.414576896266,134857243.9685493,0.8,3.218875824868201,491.9622725653858,303.9271904564978,169.45626767708595,117433.29205384692,418,399,19,4.545454545454546,0e6115f2-Audio_SP19,H2,a,417,601.852858803929,1560.1281406781072,median_independent_half_lobanov
-0.12495886094162584,-1.0025770442331583,90071.73208300635,4767.104593714799,2036.2008390066528,160678850.23078302,0.8,3.218875824868201,1078.4400062453806,151.33785770408397,-176.90949126743092,128183.89193331456,439,429,10,2.277904328018223,0e6115f2-Audio_SP19,H2,o,438,461.02918772968417,1187.0181664346296,median_independent_half_lobanov
-0.635651990925323,-1.5958903569497027,137899.3013565356,4416.151211195922,2475.112121067916,321813840.7542114,0.8,3.218875824868201,1333.182335206134,173.25150789174486,-178.13424039605025,181408.0082763562,81,77,4,4.938271604938271,0e6115f2-Audio_SP19,H2,u,81,400.01011431153074,893.9618629604487,median_independent_half_lobanov
-1.4290412862026936,1.4345390429695455,57086.55461270648,-1667.119408027031,6901.054818175806,391178155.642454,0.8,3.218875824868201,857.7472740536064,296.88767270856744,178.09947622659337,200005.24883073897,341,325,16,4.69208211143695,0f786745-Audio_SP20,H1,i,271,360.5044930909372,2207.950386870303,median_independent_half_lobanov
-0.1602274154707149,0.9429709890898025,106051.30148522848,-1850.7325228002303,3631.32698405071,381681741.90605646,0.8,3.218875824868201,1168.7148217502215,215.2317592094667,178.96511365928558,197562.6253045732,501,495,6,1.1976047904191618,0f786745-Audio_SP20,H1,e,500,502.56461409482057,1928.471541565936,median_independent_half_lobanov
0.7937013373010905,-0.868030867941024,15375.745672764982,5681.92397045796,4987.56879663454,44403329.33640648,0.8,3.218875824868201,479.8047574463269,178.8164348454227,-156.21588070216475,67384.78749202767,650,605,45,6.923076923076923,0f786745-Audio_SP20,H1,a,647,599.9202687170255,766.0021147361157,median_independent_half_lobanov
-0.1133836820592255,-0.6150889589593775,29109.529263781656,4083.566106547448,3937.4666188924375,97942287.62126978,0.8,3.218875824868201,618.9636313018057,205.86580009976583,-171.0121144053192,100078.13825567848,424,416,8,1.8867924528301887,0f786745-Audio_SP20,H1,o,422,506.81683353272217,932.831906882168,median_independent_half_lobanov
-1.047988858048955,-0.7899007950763812,29162.640178723188,4933.084361151628,4676.369054306254,112039946.75941032,0.8,3.218875824868201,622.734897510837,218.85045682595387,-169.02709288234706,107038.6302131842,142,137,5,3.5211267605633805,0f786745-Audio_SP20,H1,u,142,400.1942239992733,819.2969870574867,median_independent_half_lobanov
-1.3026655911541032,1.3319332157011328,47654.751517443714,-3444.648816062492,5884.974971924016,268581414.50741386,0.8,3.218875824868201,785.6283680475634,268.5870294441785,175.31712053985817,165726.54414756136,357,343,14,3.92156862745098,0f786745-Audio_SP20,H2,i,284,368.0580210926198,2136.18389972465,median_independent_half_lobanov
-0.13636637013371633,0.9265897673188381,79675.68309478679,-1547.473330160267,3859.0120564962585,305074747.9648006,0.8,3.218875824868201,1013.0503564845108,221.9914824208468,178.8312004571371,176627.05445560248,380,375,5,1.3157894736842104,0f786745-Audio_SP20,H2,e,381,501.7674154482844,1919.2096198725576,median_independent_half_lobanov
0.8699411997101192,-0.9242419483193863,12648.530520741584,5512.314208307842,5613.091282215813,40611748.46770263,0.8,3.218875824868201,449.1749302148504,182.6730791446478,-151.27212571293785,64443.62171769963,525,458,67,12.761904761904765,0f786745-Audio_SP20,H2,a,528,606.5038605642505,757.5794160258565,median_independent_half_lobanov
-0.14709878246677488,-0.6698917459207764,28637.940839753905,1720.9982138365588,2570.6506944864204,70656307.65634587,0.8,3.218875824868201,608.427915999906,177.881405163726,-176.2390113885245,85002.0823547485,419,409,10,2.386634844868735,0f786745-Audio_SP20,H2,o,421,501.23320437048096,930.6692391120762,median_independent_half_lobanov
-1.1552573581880374,-0.8608616309880804,42888.938021295005,2666.442965581161,2325.5559893730074,92630708.60457323,0.8,3.218875824868201,744.6232622341856,166.41984304183387,-176.25512665652766,97326.6082872782,81,76,5,6.172839506172839,0f786745-Audio_SP20,H2,u,81,382.0652922097119,795.9532010327084,median_independent_half_lobanov
-1.2510410663161569,1.267566834964188,20875.140747936613,-2888.494149277021,3810.9186353741466,71210064.44196227,0.8,3.218875824868201,524.3115254479823,207.22659897611868,170.64839168776402,85334.52693315917,334,301,33,9.880239520958083,12c532f8-Audio_SP15,H1,i,304,333.1772236521584,2141.890183130068,median_independent_half_lobanov
-0.48999579811744964,0.7521241205199454,18635.80941650707,-2678.300857157509,2833.233112301971,45626296.83194608,0.8,3.218875824868201,495.61188992270326,175.48100319820665,170.63743748133874,68306.4486963333,432,412,20,4.62962962962963,12c532f8-Audio_SP15,H1,e,437,428.7842989139382,1920.6516269612937,median_independent_half_lobanov
0.9494780661282741,-0.08631289908452579,37986.312922442354,-5570.997477297053,7561.970402859498,256215361.14121893,0.8,3.218875824868201,708.388410693579,290.93458342945644,169.94313593967345,161866.38879038245,524,521,3,0.5725190839694656,12c532f8-Audio_SP15,H1,a,531,614.6969808606337,1551.5726195054056,median_independent_half_lobanov
-0.014020299119147678,-1.1343014529435385,41213.64895596106,3580.5761757763203,3335.5589761579804,124650030.964743,0.8,3.218875824868201,731.4138088802399,196.5383267919987,-174.6470696154453,112901.65058436483,436,419,17,3.89908256880734,12c532f8-Audio_SP15,H1,o,439,491.8325594556517,1097.5561030042134,median_independent_half_lobanov
-0.5493304179749068,-1.5529654676429445,70491.76343487971,5681.455922322401,3568.761024753824,219289316.51527324,0.8,3.218875824868201,955.919998498842,199.45797429702264,-175.18180162640127,149748.621364294,74,71,3,4.054054054054054,12c532f8-Audio_SP15,H1,u,74,424.9503410050058,907.801713811748,median_independent_half_lobanov
-1.3230862319565169,1.3723471750242455,30925.30809983674,-4806.3341788909,4679.83975122725,121624637.92539114,0.8,3.218875824868201,639.652401567033,221.98874702137172,169.94211610104978,111523.1110596808,227,213,14,6.167400881057269,12c532f8-Audio_SP15,H2,i,191,342.26937505199146,2136.315954931162,median_independent_half_lobanov
-0.5253129875875369,0.8308545451950877,23942.143535573243,-3174.268487719193,3469.98394958664,73002873.35501164,0.8,3.218875824868201,560.7662345643475,196.1789184730825,171.3855147993069,86402.055189025,417,403,14,3.357314148681055,12c532f8-Audio_SP15,H2,e,412,441.4452943620368,1911.904005969753,median_independent_half_lobanov
0.9551480586755374,-0.15216658426228702,37399.529731994735,-4245.612012461041,6554.405082644888,227106446.40356064,0.8,3.218875824868201,699.2313937191547,277.49683019500173,172.30426369843354,152394.3362678529,515,506,9,1.7475728155339807,12c532f8-Audio_SP15,H2,a,508,629.0638648712398,1493.37978149579,median_independent_half_lobanov
-0.13390845664685946,-1.0549260475277977,44631.17347893119,3258.376588361149,3266.408538530949,135166628.1446569,0.8,3.218875824868201,760.2192432753731,196.9065195884132,-175.52350241036856,117567.92029941804,368,352,16,4.3478260869565215,12c532f8-Audio_SP15,H2,o,365,490.97852033638526,1103.9134415056787,median_independent_half_lobanov
-0.6453034562836174,-1.5546011556331032,57670.53873514119,3887.6950803041,3448.949581295332,183788607.38622057,0.8,3.218875824868201,863.7754177020399,202.0796903551528,-175.9197019145182,137092.40312821738,80,77,3,3.75,12c532f8-Audio_SP15,H2,u,81,426.0992031806208,876.9592160085132,median_independent_half_lobanov
-1.1990818420864284,1.2314118788448438,31171.08648302973,-729.7056472480264,6923.764655811009,215288796.5428035,0.8,3.218875824868201,633.739628592299,298.1014335469793,178.27780251642645,148376.39355459227,152,141,11,7.236842105263158,181d5ce9-Audio_SP21,H1,i,137,366.406751186895,2064.829203630602,median_independent_half_lobanov
-0.29160274726829805,0.7198102539758162,34701.44647570918,-1123.877090103391,3320.744722933674,113971545.54871732,0.8,3.218875824868201,668.8169969598513,205.5204924306043,177.95149179382437,107957.37465862148,229,220,9,3.930131004366813,181d5ce9-Audio_SP21,H1,e,232,471.01612459358864,1860.4759362862903,median_independent_half_lobanov
0.8647445270253309,-0.24593175186160743,32828.5383224974,-4089.288284531323,5600.748389810454,167142104.4755525,0.8,3.218875824868201,656.0646705756311,253.7233845809148,171.6404948256284,130736.55260765228,245,238,7,2.857142857142857,181d5ce9-Audio_SP21,H1,a,248,615.9301126018547,1460.5516092812477,median_independent_half_lobanov
-0.04633413633641223,-1.0458284298959875,59492.85663504001,1548.4305105736955,2506.0355513178147,146693576.7307888,0.8,3.218875824868201,875.5237235412961,178.11555357546078,-178.44470438959027,122478.4396085055,225,219,6,2.666666666666667,181d5ce9-Audio_SP21,H1,o,231,501.41756683937865,1134.241881172732,median_independent_half_lobanov
-0.9796373392736721,-1.59532585230731,75809.22841071046,-5074.793267754961,4816.876569129678,339410169.34490025,0.8,3.218875824868201,990.3176881939288,239.5256920286523,175.9318555551144,186301.5726881194,34,34,0,0.0,181d5ce9-Audio_SP21,H1,u,34,385.7331206556486,909.1187976730332,median_independent_half_lobanov
-1.1490054928334301,1.2725610625910249,40508.5796934722,-1065.2505326553478,3198.583476802517,128435314.9789559,0.8,3.218875824868201,722.4677381427391,201.97052000820017,178.36590306292018,114603.08892007318,140,127,13,9.285714285714286,181d5ce9-Audio_SP21,H2,i,128,334.8463529040381,2003.2713012443064,median_independent_half_lobanov
-0.2770285817247937,0.7361052691298875,22587.41877340228,-583.6966087348884,3240.016741277352,72842913.23701711,0.8,3.218875824868201,539.4913461370837,203.69172449899875,178.2735224891559,86307.34342280125,235,229,6,2.553191489361702,181d5ce9-Audio_SP21,H2,e,232,440.59609540921497,1796.1206473066627,median_independent_half_lobanov
1.1514961570631161,-0.06586508116638176,22007.52866087052,-2896.455461145188,8397.580996648041,176420550.22731566,0.8,3.218875824868201,539.4113020367993,317.0434307018164,168.4717764361058,134316.2882933019,209,206,3,1.4354066985645932,181d5ce9-Audio_SP21,H2,a,206,605.6554313230924,1489.544227230483,median_independent_half_lobanov
0.011948972456754026,-1.069768688740399,50404.79528656438,3398.0787580015626,4904.513921524522,235664080.9489669,0.8,3.218875824868201,807.6116608116104,244.7419018505468,-175.75240503939938,155238.9844008695,249,245,4,1.6064257028112447,181d5ce9-Audio_SP21,H2,o,243,473.6774660547503,1107.668349537132,median_independent_half_lobanov
-1.0506396425228992,-1.552649847415621,38378.98284268361,-3217.5315446053987,3656.921013899501,129996399.60896762,0.8,3.218875824868201,705.6593999648896,208.03420402171685,174.75023187152317,115297.4647929847,38,33,5,13.157894736842104,181d5ce9-Audio_SP21,H2,u,38,341.94175460848635,919.632837424314,median_independent_half_lobanov
-1.0834166223603245,1.2320290039302624,46867.10331118622,-1389.462380756168,3544.42797417414,164186466.33714163,0.8,3.218875824868201,777.1812726290599,212.2807265646337,178.16490068341022,129575.464340797,410,378,32,7.804878048780488,1c403477-Audio_SP13,H1,i,327,366.51756315130046,2153.6318010405507,median_independent_half_lobanov
-0.28497263676144985,0.6269458941007531,34241.92166003733,-2526.1342749614264,2715.087765695134,86588468.1979237,0.8,3.218875824868201,665.9366250594063,179.91250152269464,175.44779584734934,94098.80848064566,531,520,11,2.0715630885122414,1c403477-Audio_SP13,H1,e,535,458.1924528002073,1883.651490536074,median_independent_half_lobanov
1.1855614830030667,-0.17382157788020533,23045.83538059175,-1478.5122808198291,5127.032433088905,115970746.87938675,0.8,3.218875824868201,546.1564991812393,253.87581785737183,175.31465054102122,108900.11112292072,415,392,23,5.542168674698795,1c403477-Audio_SP13,H1,a,419,628.3290082953076,1517.387757334512,median_independent_half_lobanov
-0.11180255316337163,-1.0828299331479507,49409.5197180101,2699.3953838453663,3067.6223236520127,144283010.24956644,0.8,3.218875824868201,798.8680350047562,193.59617287530065,-176.67752266635168,121467.94752711024,524,515,9,1.717557251908397,1c403477-Audio_SP13,H1,o,527,479.8533962378055,1103.1108225839173,median_independent_half_lobanov
-0.708298432046655,-1.3403401433638522,63690.3627565418,2196.7665129530164,1466.621879712164,88583896.43311717,0.8,3.218875824868201,906.1141199017644,133.739195385787,-177.98056335431505,95176.88468321084,74,69,5,6.756756756756757,1c403477-Audio_SP13,H1,u,76,407.8302673085817,974.657812105348,median_independent_half_lobanov
-1.0369020105976832,1.223533809664898,55891.040803000105,-4117.89044886977,5573.878149801751,294572829.3526275,0.8,3.218875824868201,850.8440995659288,259.7230929518449,175.35220157060962,173560.31869482636,323,312,11,3.4055727554179565,1c403477-Audio_SP13,H2,i,248,375.5177070526794,2110.282924685414,median_independent_half_lobanov
-0.2515318463860737,0.6193364571875688,31759.069116922783,-2686.359766652579,3026.361932476872,88897908.9904671,0.8,3.218875824868201,641.9657595197906,189.10287108954049,174.70429692479237,95345.42715732318,392,386,6,1.530612244897959,1c403477-Audio_SP13,H2,e,389,455.47432259301047,1856.808828145136,median_independent_half_lobanov
1.100211385417694,-0.15314819699880486,18030.696942389244,-1310.5183919208505,8350.182837791921,148842157.70620272,0.8,3.218875824868201,484.146874075034,324.45170515207826,172.42508655695633,123372.13330141,338,321,17,5.029585798816568,1c403477-Audio_SP13,H2,a,335,617.5936782374321,1502.7999354632575,median_independent_half_lobanov
-0.08821847138012151,-1.0377385220854682,41361.45151940275,3390.311898821622,3519.54412343675,134079238.86063664,0.8,3.218875824868201,732.4134438574708,203.55823427177768,-174.92068913342865,117094.05979811087,412,403,9,2.184466019417476,1c403477-Audio_SP13,H2,o,409,476.5904548379127,1102.9295256551504,median_independent_half_lobanov
-0.6711977815074284,-1.4452766846175478,65793.44486451783,2830.5260814505864,2815.506018314622,177229962.08392915,0.8,3.218875824868201,921.280851105357,186.0547415463143,-177.43175938459152,134624.05511417656,58,55,3,5.172413793103448,1c403477-Audio_SP13,H2,u,56,404.4006257387296,878.5956404960634,median_independent_half_lobanov
-1.1382255139096038,1.3146267342593057,60161.61524979316,-5135.730914820804,5550.199307989169,307533223.2974663,0.8,3.218875824868201,883.6150335776081,255.5330851156344,174.6740482470922,177337.30979240555,469,457,12,2.55863539445629,1d46eb6e-Audio_SP18,H1,i,370,386.903256376056,2315.5160200108044,median_independent_half_lobanov
-0.40391016629282245,0.7924253494937399,47865.181161081375,-3328.5497621965624,2952.034898979304,130220441.71406016,0.8,3.218875824868201,787.049675119215,186.68165937250467,175.78445576060142,115396.77664536182,603,593,10,1.658374792703151,1d46eb6e-Audio_SP18,H1,e,603,486.27970980392905,2067.83737488476,median_independent_half_lobanov
1.1190818662856725,-0.19442716569655466,22937.472235955567,-2387.6520809719136,9686.73288587844,216488284.1671852,0.8,3.218875824868201,548.3629238550503,345.472378678805,170.09092058002292,148789.16105521497,704,689,15,2.130681818181818,1d46eb6e-Audio_SP18,H1,a,704,704.5975697714777,1562.230218983995,median_independent_half_lobanov
-0.2627768483532513,-1.105237580948933,48010.87956259577,3816.666499997127,3653.5684438183016,160844091.35766074,0.8,3.218875824868201,788.8990460494872,206.98808157532773,-175.11787836230891,128249.78675348547,573,568,5,0.8726003490401396,1d46eb6e-Audio_SP18,H1,o,573,507.12321194496167,1094.7543614874676,median_independent_half_lobanov
-0.8494888696680856,-1.440281429938595,65566.3904171976,4209.801956315653,4180.26343050978,256362351.6201389,0.8,3.218875824868201,920.8149478390852,223.88189649778835,-176.0950754456285,161912.81342004426,149,143,6,4.026845637583892,1d46eb6e-Audio_SP18,H1,u,149,422.25942901705855,915.3444619599132,median_independent_half_lobanov
-1.1793183125362694,1.3210341222124091,59444.86511210119,-4230.426303765553,6006.32775376309,339148836.42992574,0.8,3.218875824868201,877.3071633665185,270.27613806005775,175.5015585851663,186229.8363160308,460,441,19,4.130434782608695,1d46eb6e-Audio_SP18,H2,i,379,388.8233032520103,2341.4221802381035,median_independent_half_lobanov
-0.4132788003163377,0.7539427252909825,64941.09655340888,-3411.5110638429,3195.847247103896,195903416.9053976,0.8,3.218875824868201,915.7340510780832,196.79581401955105,176.84711995178418,141538.66705798652,702,696,6,0.8547008547008548,1d46eb6e-Audio_SP18,H2,e,702,494.0227958113504,2076.1576159537044,median_independent_half_lobanov
1.101556176071159,-0.21811729332410346,29611.353823226746,-2830.583493494108,9163.765739477936,263339306.7512027,0.8,3.218875824868201,621.4604488062904,336.2084032806744,172.26229712429904,164101.26912820185,756,733,23,3.0423280423280423,1d46eb6e-Audio_SP18,H2,a,756,704.247879525073,1570.8524940559732,median_independent_half_lobanov
-0.27945022780579065,-1.1389925993573145,53085.59099194098,3700.487931711221,3306.163125899812,161816012.5214139,0.8,3.218875824868201,828.8704422651005,197.60062283954207,-175.7717366363307,128636.68609895262,618,598,20,3.2362459546925564,1d46eb6e-Audio_SP18,H2,o,618,510.6584085102303,1096.6120594185486,median_independent_half_lobanov
-0.8211068668419528,-1.6103304359837194,69968.36220654375,4176.343828472219,4606.471867168544,304865444.3226845,0.8,3.218875824868201,950.9467902724068,236.40796146561297,-176.35878153897346,176566.4545058792,118,115,3,2.5423728813559325,1d46eb6e-Audio_SP18,H2,u,118,435.4503359313151,854.3679358993776,median_independent_half_lobanov
-1.2547286661138188,1.3420804667933726,46156.86474666521,-4949.789156195466,4914.607296919127,202342451.59607977,0.8,3.218875824868201,775.7799858025303,236.085409194065,173.25118986731223,143845.93704309745,270,259,11,4.074074074074074,2988c6fc-Audio_SP13,H1,i,216,349.3067239800487,2281.562830248835,median_independent_half_lobanov
-0.3467961778285031,0.6873472633525943,43661.900205259226,-3712.917777462894,3973.788545323244,159717400.48050562,0.8,3.218875824868201,752.7302337140844,216.1727617752152,174.70111072771573,127799.8112503825,307,299,8,2.6058631921824107,2988c6fc-Audio_SP13,H1,e,307,481.304760030313,1988.5189314254044,median_independent_half_lobanov
1.029196046337438,-0.3816262128998126,20745.193222210684,-1529.25293183994,7157.453380366176,146144138.8251206,0.8,3.218875824868201,518.9349220295456,299.9452701638941,173.65727094566375,122248.85413687618,355,346,9,2.535211267605634,2988c6fc-Audio_SP13,H1,a,355,681.7362837052199,1465.0817688548227,median_independent_half_lobanov
-0.14246571847668305,-1.256588289160919,30461.277079637304,1635.227266837449,2863.2758876196385,84545071.95401762,0.8,3.218875824868201,627.2538807057858,188.7404588923764,-176.62088904995187,92981.86329192204,250,234,16,6.4,2988c6fc-Audio_SP13,H1,o,250,509.3956797624888,1040.3303431731156,median_independent_half_lobanov
-0.6494344216454893,-1.4923476737961507,93836.31934888371,7835.698592017613,4584.711621547596,368814291.417132,0.8,3.218875824868201,1103.1681414942525,224.1436159907776,-175.02057000113825,194203.90868536825,38,37,1,2.631578947368421,2988c6fc-Audio_SP13,H1,u,38,432.5444331424362,928.1138052238877,median_independent_half_lobanov
