audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
a1a056ce-Audio_SP11,H1,i,e,137492.67263079746,112935.56222508529,47437.00798071442,202991.22687516833,34.501480750246785,42.00360545969611,23.36899417327347
a1a056ce-Audio_SP11,H1,i,a,137492.67263079746,468931.25669715425,0.0,606423.9293279517,0.0,0.0,0.0
a1a056ce-Audio_SP11,H1,i,o,137492.67263079746,147992.21884847857,0.0,285484.891479276,0.0,0.0,0.0
a1a056ce-Audio_SP11,H1,i,u,137492.67263079746,328675.5455880197,0.0,466168.21821881714,0.0,0.0,0.0
a1a056ce-Audio_SP11,H1,e,a,112935.56222508529,468931.25669715425,38682.538696719916,543184.2802255197,34.25186711305692,8.249085157849036,7.12143928035982
a1a056ce-Audio_SP11,H1,e,o,112935.56222508529,147992.21884847857,0.0,260927.78107356385,0.0,0.0,0.0
a1a056ce-Audio_SP11,H1,e,u,112935.56222508529,328675.5455880197,0.0,441611.107813105,0.0,0.0,0.0
a1a056ce-Audio_SP11,H1,a,o,468931.25669715425,147992.21884847857,121341.01612234247,495582.4594232904,25.87607765304224,81.99148378643957,24.484525998669742
a1a056ce-Audio_SP11,H1,a,u,468931.25669715425,328675.5455880197,139712.79828532098,657894.003999853,29.793876243048235,42.50781664798537,21.236368994989686
a1a056ce-Audio_SP11,H1,o,u,147992.21884847857,328675.5455880197,138626.97263769375,338040.79179880454,93.67179823124795,42.17745265766031,41.00894803258001
a1a056ce-Audio_SP11,H2,i,e,181594.1669243476,133559.79061583022,58114.36050593854,257039.59703423927,32.002327767581356,43.511868533171025,22.60910815939279
a1a056ce-Audio_SP11,H2,i,a,181594.1669243476,340329.53097518854,0.0,521923.6978995361,0.0,0.0,0.0
a1a056ce-Audio_SP11,H2,i,o,181594.1669243476,176432.2395329263,0.0,358026.4064572739,0.0,0.0,0.0
a1a056ce-Audio_SP11,H2,i,u,181594.1669243476,80753.67985256588,0.0,262347.8467769135,0.0,0.0,0.0
a1a056ce-Audio_SP11,H2,e,a,133559.79061583022,340329.53097518854,18103.326457787818,455785.9951332309,13.554473524041386,5.319352218984378,3.9718917762043193
a1a056ce-Audio_SP11,H2,e,o,133559.79061583022,176432.2395329263,0.0,309992.0301487565,0.0,0.0,0.0
a1a056ce-Audio_SP11,H2,e,u,133559.79061583022,80753.67985256588,0.0,214313.4704683961,0.0,0.0,0.0
a1a056ce-Audio_SP11,H2,a,o,340329.53097518854,176432.2395329263,42685.48146827294,474076.28903984185,12.54239717192949,24.19369701437523,9.00392667912687
a1a056ce-Audio_SP11,H2,a,u,340329.53097518854,80753.67985256588,0.0,421083.2108277544,0.0,0.0,0.0
a1a056ce-Audio_SP11,H2,o,u,176432.2395329263,80753.67985256588,56472.29856410058,200713.62082139158,32.00792480648728,69.93154821824038,28.135757968490545
