H1_audio,061ea7d0-Audio_SP16,0af9ac47-Audio_SP14,0e6115f2-Audio_SP19,0f786745-Audio_SP20,12c532f8-Audio_SP15,181d5ce9-Audio_SP21,1c403477-Audio_SP13,1d46eb6e-Audio_SP18,2988c6fc-Audio_SP13,2e25304d-Audio_SP12,30a90cb2-Audio_SP21,3361ee02-Audio_SP10,34ad326e-Audio_SP7,375a28cd-Audio_SP16,42d56bbf-Audio_SP23,49ae7020-Audio_SP17,501e6487-Audio_SP19,514fc6b6-Audio_SP19,51a17262-Audio_SP18,5278b5b9-Audio_SP15,5586979c-Audio_SP18,5819ce7a-Audio_SP11,5a932187-audio_SP16,63239054-Audio_SP15,713a2f9b-Audio_SP16,7a414497-Audio_SP15,7aee4437-Audio_SP12,7c3c98d2-Audio_SP13,7dec1dd7-Audio_SP13,7e277fda-Audio_SP28,85c7895f-Audio_SP16,919b9bc1-Audio_SP14,9a0c18cb-Audio_SP14,a1a056ce-Audio_SP11,a452055c-Audio_SP11,adad0062-Audio_SP17,c3533b36-Audio_SP16,cafd9c21-Audio_SP27,d4c363bf-Audio_SP13,dbeec025-Audio_SP13,e90f8e4d-Audio_SP22,f061152e-Audio_SP12,fcd45f4d-Audio_SP21
061ea7d0-Audio_SP16,0.3471243741963225,1.3795028410555878,0.7098631358319247,0.8888924421552394,0.706285041479206,0.6080129415203391,0.3785227349643786,0.5024508902601101,0.5642671434151233,0.9316689078778883,0.8335870376499147,1.0802184725628776,1.4377125042710344,0.7965374265008853,0.6472376063151137,0.5937233084583946,0.6130439219133759,1.0582109875151589,0.9508270397480919,1.095466512567728,0.4473339030276831,0.7281368403369571,1.6141019640467367,0.7876834566691109,0.6229841496282242,0.724209592024638,1.03436101661825,2.095182954102606,0.47289377781962216,0.9804641421988065,0.6305309666140599,0.7118667826191456,1.1455653988284382,0.9604798595065557,0.4957749991235918,0.6228677289156268,0.6451681307089785,0.25790504227677735,0.6067130871030675,0.5150390096902817,0.7770591576029644,1.3036966855085295,0.5720547734555934
0af9ac47-Audio_SP14,1.1597179410088625,0.8819178210926861,1.3371970039658134,1.3042848935680862,1.2374369948800712,1.241116630146534,0.9292067990129766,0.9659929487117694,1.1314475998797582,1.4099755372438862,1.1481555081802985,1.5745130144845485,1.3050907179831845,1.335254520214114,1.3602971370473562,0.9451692913397355,1.2203084858976605,1.3613264339141693,1.276928036239492,1.7816034902722637,1.1387156419306919,1.0999282935073735,1.4055431982308135,0.9011892794518219,0.9198590895381302,0.9575921349872872,1.3889184291518006,2.0229557971537457,0.864332532382875,0.9737312685402101,1.2706629727468521,0.9812473969272739,1.2268534919290264,1.5206271773280782,0.910908213579143,1.130272564699656,1.0902678319721115,1.0713579796502457,1.2447862712712614,0.7372342114303239,1.4302119567445473,1.3604572238899517,1.17726199358165
0e6115f2-Audio_SP19,0.6516964671775524,1.6858448691222725,0.26326859237987654,1.120277224339034,0.8770895340536502,0.7016733015498922,0.6817428891580098,0.7662984693571759,0.8892950115244966,1.1689519725990245,0.7268259170774449,1.087665762579854,1.6580365153536163,1.030805386024841,0.4908702034980814,0.8376050244917776,0.5591312651727219,1.2890311361832132,1.1193132556566803,0.6932860460750997,0.35327234099527516,0.9672232977159251,1.7890603341926479,0.9303413244773822,0.823529655657667,0.8612437490936237,1.2240345800649521,2.298963032752893,0.7692394415818101,1.3646300416561983,0.5017485993173116,0.9043427635370794,1.3509495124671531,1.1848805326504985,0.8692726475794039,0.5944300830348548,1.0140820492363587,0.6856540731314043,0.6786105988041717,0.9425443898908349,0.9159057170301667,1.5012712347073844,0.8529953822234249
0f786745-Audio_SP20,1.0935235645446346,1.7560989675467102,1.375155683691117,0.6217624580899144,1.413643088051,1.2547694309400443,1.067097559264231,1.0395729415356956,1.0090429969196653,1.4745199985840594,1.2584314128118907,1.6514192714976448,1.2788255674282543,0.8503205537943854,1.2511171247405566,1.1301559723938814,1.3218193683850812,1.2328910897702305,1.0867939289602793,1.6493620856855489,1.1882242117097797,1.2950686422673472,1.6656982893675436,1.2787430760876168,1.1095195425776423,1.1084432142822864,1.4242068137206167,1.9900431271184864,1.253997645891028,1.0239605123882507,1.3476630472170124,1.427664526384813,0.8788873301029362,1.2695214312105787,0.9125095391969474,1.1656570498152574,0.9549594129314286,1.1091275438728092,1.1955054480593124,0.9770387455258307,1.079929299331961,1.3182314604314875,0.9756436067855226
12c532f8-Audio_SP15,0.808392638249892,1.4507321151213592,0.965385546184819,1.3727411170515127,0.26657793837826876,1.0319168732025819,0.8077932737103696,0.9860269020342899,0.7663228528527815,1.1271189028404833,1.1740028638301976,0.832037795571028,1.8533100457242204,1.2864210771698341,0.9082245049485231,1.0001250543935594,0.8920179975366465,1.3946757548435182,1.35391989437657,1.016470452965909,0.8425902033352852,0.8329485640060682,1.7165505286984417,1.2537174999493714,1.0474290581395278,1.108723602758202,1.3912441107052305,2.2916031257047633,0.7003226167748539,1.0929333745939762,0.6365292027413557,0.971939677565643,1.4751847812512884,1.3149420275717862,1.0274840389575568,1.0981952030275397,1.0764809603513914,0.716363126948625,1.1841564154005249,1.11156975141949,1.12829163771202,1.617807184643929,1.0393114426460195
181d5ce9-Audio_SP21,0.7264589585267404,1.3481829707416626,0.6738839488994244,1.0238625755001554,0.9684287852097574,0.5321064053789347,0.5574611287915723,0.5098264463725898,0.8332554262550275,0.9994172499177113,0.714080535676998,1.1755738678365748,1.369665340952074,0.9816341383208725,0.6049158552367726,0.5609576365898256,0.6314029872840556,1.0371761770746646,1.030361712363741,1.1512728836286357,0.47030296781083486,0.8411900153593987,1.5766871241134306,0.5315276642766147,0.554928565050339,0.5998375346208971,0.9995781794933758,1.9929960596560654,0.6461436279153544,1.1780821210270291,0.6844284466051809,0.7969384356110859,1.2202805991723815,1.070162868488089,0.7234694643525817,0.5057654742933644,0.8815659700777757,0.6799706503526983,0.5809491625873574,0.6504789397237918,0.8998692919575534,1.1575826016553525,0.9145161124412446
1c403477-Audio_SP13,0.33771608359425165,1.6260439348733253,0.6478378200537858,0.8541277023048454,0.8601649635586018,0.5398551538750713,0.40244063313025813,0.6520406612122956,0.7572698956250189,1.1394537520645658,0.7803518395101352,0.9261795094038126,1.4624482276566075,0.8030221909668199,0.5330070694336102,0.8590876830220797,0.5216661618112223,1.0616797244670173,0.8262740521421541,1.0608846201114153,0.4735377123206444,0.7327918041724804,1.7060057759614418,0.8734329382430233,0.6059102337779372,0.7781180093945015,1.075195082356179,2.1224005185520034,0.7181001617582164,1.017656355907503,0.5611350089515432,0.8159669036065841,1.1653315788515002,0.9914258163802536,0.6402925944948752,0.6201834370212402,0.7580999060525491,0.48105500064899387,0.6825523830313998,0.765106771520105,0.7860452846598721,1.3085633475813667,0.6301865763630184
1d46eb6e-Audio_SP18,0.5651225131769666,1.272065269192868,0.7055392386823003,0.9479113842682452,0.7312431060120085,0.6503491088092966,0.27327787082953325,0.20316071122550086,0.5261911957721441,0.8293655733356964,0.670916202154072,1.1635258170423015,1.2126925468671699,0.9834031104209986,0.5934136237524584,0.5419601543728533,0.5946217629797381,0.8460694847359459,0.7967378727095294,1.1968325476807533,0.4896371595259882,0.5704067247862586,1.399469953334832,0.7288053218771627,0.4078012866042575,0.5450352186527609,0.909392690338702,1.8666197149207668,0.5712933582313259,0.9891680429243104,0.6506218464515905,0.6233666708571031,1.0798925584842913,0.939585918178891,0.5374888600060084,0.653113253340508,0.6743354341214287,0.514101632014927,0.5079811109305244,0.519443775654606,0.6624786302363557,1.0476204615239222,0.7719026241067334
2988c6fc-Audio_SP13,0.6425572213817146,1.198658403888619,0.7538849012069777,0.9077412660296429,0.65525143317121,0.8251118359183645,0.41425945555893795,0.4545573790948734,0.4851078883129156,0.9648878328893066,0.8136778431530527,1.167160238261003,1.2884798388171281,0.9916479471431578,0.70179206771784,0.4990101832164175,0.6471865589207682,1.082428290445775,1.0436890120988997,1.0468661677158835,0.5078170466521615,0.7644254003964975,1.4993433540517211,0.8062738357284824,0.5704033699070524,0.4948114177279275,1.0760199937271033,1.9911380367105378,0.6025138366887957,0.8757784538614876,0.6199431926507379,0.7362909200821361,1.1041449640979444,1.1675220519804255,0.5835891923346247,0.6533479696932795,0.7972929505132432,0.5755766303538735,0.7399605950120447,0.604395035199608,0.8142643728437112,1.2211024696065464,0.7638842018204596
2e25304d-Audio_SP12,1.1032004649393028,1.1436189310443583,1.136256937234077,1.3874173440804696,0.895922117834461,0.983931326376576,0.8785654857777898,0.6902040232028106,0.8926508799714952,0.5560082810078584,0.9553076858577728,1.4233751411237023,1.2761496505776118,1.4560147876584155,0.9446781727896798,0.8182973834321989,1.0837984150896605,0.8232581791869444,1.107778287405152,1.5817060123750473,0.9872421408338246,0.6852031390805429,1.317821946982075,1.0459628611395295,0.8211506994880726,0.988913085012333,1.207523765800308,1.7049782393449138,0.7824749527284339,1.3268965819460459,0.9905702046982348,1.0301210756221757,1.2992683788269028,1.1020203811093998,1.0828755474630785,1.1876435053067806,1.0926671979990215,0.9711084068135883,0.994978487851795,0.8938168385897,0.996554773859099,0.9956237887256824,1.3645540570857926
