half,n_tokens,n_vowels_present,min_tokens_per_vowel,vowel_space_area,mean_pairwise_centroid_distance,min_pairwise_centroid_distance,mean_pairwise_separation_score,min_pairwise_separation_score,mean_within_vowel_dispersion,silhouette_by_vowel
H1,2976,5,166,90016.29265442071,469.26753213699294,104.87843846541494,2.5568443812359503,0.47032232431703436,182.2091498242659,0.1411136052702605
H2,2457,5,136,99401.42363417929,516.6922079151575,167.09705706366915,2.8475972906431504,0.7802454773228847,178.45654824781704,0.1577725860321497
