H1_audio,061ea7d0-Audio_SP16,0af9ac47-Audio_SP14,0e6115f2-Audio_SP19,0f786745-Audio_SP20,12c532f8-Audio_SP15,181d5ce9-Audio_SP21,1c403477-Audio_SP13,1d46eb6e-Audio_SP18,2988c6fc-Audio_SP13,2e25304d-Audio_SP12,30a90cb2-Audio_SP21,3361ee02-Audio_SP10,34ad326e-Audio_SP7,375a28cd-Audio_SP16,42d56bbf-Audio_SP23,49ae7020-Audio_SP17,501e6487-Audio_SP19,514fc6b6-Audio_SP19,51a17262-Audio_SP18,5278b5b9-Audio_SP15,5586979c-Audio_SP18,5819ce7a-Audio_SP11,5a932187-audio_SP16,63239054-Audio_SP15,713a2f9b-Audio_SP16,7a414497-Audio_SP15,7aee4437-Audio_SP12,7c3c98d2-Audio_SP13,7dec1dd7-Audio_SP13,7e277fda-Audio_SP28,85c7895f-Audio_SP16,919b9bc1-Audio_SP14,9a0c18cb-Audio_SP14,a1a056ce-Audio_SP11,a452055c-Audio_SP11,adad0062-Audio_SP17,c3533b36-Audio_SP16,cafd9c21-Audio_SP27,d4c363bf-Audio_SP13,dbeec025-Audio_SP13,e90f8e4d-Audio_SP22,f061152e-Audio_SP12,fcd45f4d-Audio_SP21
061ea7d0-Audio_SP16,0.49880995186360316,2.3315363508254876,0.8148724647688566,1.1365222950875604,0.45171063080693796,0.9519450994321695,0.6073566546129777,0.4571230078786186,0.569763160923456,1.3718915396309015,2.009179371913792,1.1038444134831324,1.7278302083747117,1.1839912815171914,0.579894280175865,0.9302872579536233,0.7679624712063291,0.7586009937778886,1.49540630965157,1.1087157980470939,0.7658432962054151,0.4531577146268716,1.8943096351644702,0.9467382966590993,0.865766882148444,1.3482790538503135,0.7678046462745293,1.0962311601530446,0.3045533748261971,1.0637782382934529,0.881762622280733,0.7849704852980575,0.6417463217507081,0.5392621087723499,0.6351046015493625,0.835454726657797,0.6525456099913207,0.6486482237428253,0.32744468235931584,1.6272800845660425,0.6860035000510959,1.1353404957069673,0.7581569899802116
0af9ac47-Audio_SP14,1.068487575071689,2.045482339221539,0.9201766885235813,1.3397989344148964,0.7875655323132913,1.0579052204721675,0.6805669348625661,0.8846682786062638,1.0998678051087267,1.3337111376447184,1.8506683528382022,0.9324012692615835,1.7734386270343392,1.19481792014031,1.2396165004729456,0.5270651814747971,0.5028324487638671,1.2312791926411208,1.9161513048356273,0.9693941127440717,0.7752883807121828,1.1774825277925158,1.7570895260767794,0.3523984289653718,0.6948672768370756,1.2169302270738631,0.4240296010721833,1.1587609013793927,0.7179325814977044,0.8264035195595612,1.349050318799126,0.6670361677574796,1.2166817802424592,0.9848426888511347,0.7008237456779777,0.6596110612913415,1.0419587854813006,0.7868992239060604,0.7549338473848813,1.1815426456293692,1.0024462949934891,1.107644002794076,0.6416425187458342
0e6115f2-Audio_SP19,0.6940862959515287,2.3134830390881773,0.3519688092294734,0.7496027454367895,0.7759857029168685,0.5704372594935271,0.9210832844561704,0.8164409074747415,0.5852317713331829,0.746272817982085,2.0902324170754008,0.6785866089544516,1.7383758343672242,1.2385004568918894,0.9147477173602229,0.5741972727529251,0.7833907261805488,0.9969465980894591,1.5862233213246604,0.6911697788883264,1.0385946692609256,0.9955715432046488,1.9451093961863302,0.784177805464212,0.9345706758948907,0.663078278771615,1.0063252447327273,0.7476983283963327,0.5981375902445247,0.9525206347340821,1.01920854150347,0.7500487486563707,0.6298384129661648,0.9314148008181723,0.9654109327474868,0.91362305321547,0.9772222049266361,0.5405398287856912,0.6355848448926792,1.4896211501443732,0.31076226780579375,1.2156075665370725,1.138268816616493
0f786745-Audio_SP20,0.630077563431758,2.341116539010333,0.44163875892581156,0.7078409462029293,0.5996993446441254,0.638278648263923,0.8369322137933026,0.6647126167741764,0.47773693099435877,0.8120877369740108,2.03729713243567,0.7817779445381808,1.580158400615033,1.0484688377825533,0.6592323242433609,0.7480228305404116,0.805317452693845,0.7972708901867103,1.5967244508122032,0.7290492501030874,0.9716671868007005,0.7881906640797027,1.9288176981762826,0.9075054963578901,0.9101539794208139,1.0161515888536217,1.0585557903567802,0.6168916916141732,0.53760020129109,0.9261806935914486,0.8323434384513541,0.9315905693421292,0.44646556717050195,0.7434303599013826,0.9771525635603688,0.9221915715713911,0.9402672144596251,0.6234960513792305,0.5814124180360566,1.59644174173167,0.2817612551315874,1.2089342414525963,1.0747079209269648
12c532f8-Audio_SP15,0.6818718013711605,2.220128243853998,0.6200840375565501,1.0642669222323144,0.26195868957880036,0.9020988005340633,0.5396571226805883,0.4041979499081228,0.5548397517163431,1.2119297197309653,1.9018178116709674,0.9008342387290494,1.600987669996834,0.9470970682282133,0.5723662888108904,0.6406712419777422,0.5246658841351141,0.756687525318932,1.6421961088731267,0.8506710301262305,0.6537639918798844,0.6859014400026111,1.7757130652677662,0.7111808298869225,0.671624661743866,1.224755313233611,0.6676107064753739,0.9159743814621466,0.3539962281140619,0.8309330616398863,0.8824218543674041,0.7786574867870325,0.646785110232139,0.5906580907271799,0.5226591682254264,0.7062789451710787,0.6962694470099323,0.6564414672487924,0.19943881873235098,1.4509172026719463,0.5762812777901078,1.0122003764586514,0.688878366688246
181d5ce9-Audio_SP21,0.9186967758549089,2.2059727333542214,1.0501492875842926,0.6069244092692716,0.8371897484940899,0.4993810949639579,0.7069839380138657,0.8129172638839234,1.0132435756278706,0.7455419727689884,2.056578501992527,0.9343776128885877,1.5380492980636267,1.2753216309886752,1.1850518217185426,0.7677557611730562,0.8224086529657991,1.1512181833048505,2.162484595302181,0.6088874824941778,1.1390526611615448,1.0952646286647048,1.9914143535711617,0.8206834939286005,1.053315872107664,1.1804952750356787,1.1776596768885326,0.8082021885354909,0.816319846051705,1.127487791311737,0.8626615205708728,1.1926608622167432,1.1464776592958599,1.017175381169459,1.3499511548955854,0.598751521568071,1.5295709548512084,0.5741946210430487,1.0481702970952904,1.4340156917794893,0.8705463707430771,1.1962571764905072,0.9482688704060523
1c403477-Audio_SP13,0.2623530435652931,2.372941864253954,0.7609696305741914,0.8360225733535231,0.5049423153908738,0.6749678399102746,0.6502018788919334,0.47208801407112977,0.453372596557471,1.1029434398639522,2.0646629989631897,0.9994488667717886,1.6402688619507984,1.213860977281271,0.540228592393769,0.9378614826096746,0.8347212254328702,0.6395400388506675,1.486222087555708,0.9825781042550784,0.8993934875650198,0.3504112966423738,1.9541585295234465,1.0148432738597548,0.947495695799648,1.2277835956579979,0.9858288528818736,0.8788202499189266,0.3291933007064219,1.1163378791621914,0.6859844287847237,0.8886747213726506,0.4811393025056714,0.493477210165154,0.9282164525776262,0.8463230844659198,0.8709232533537244,0.47874199590822386,0.5019779494518237,1.663817851154578,0.47445480951182933,1.152225443724313,0.9162563243142151
1d46eb6e-Audio_SP18,0.5584307565089333,2.303772992108198,0.9507632073919882,0.9356354238500694,0.33833346282173665,0.8977003598350337,0.47329712396284146,0.12474550204679165,0.578311576997995,1.3215828122280664,2.0631564518070196,1.2075893082233533,1.6227198275783201,1.1307995215257738,0.5880055745490281,0.9341688728354453,0.8046382151443329,0.8964202134263478,1.8656278546909881,0.9077989949380859,0.8633492190630804,0.5064776955444819,2.024137686465398,0.9153952981134036,0.9839464904834461,1.4405121521242783,0.9210941785106043,1.0946980113126106,0.34903457307852187,1.093295297736592,0.5508838843296859,1.030670074034203,0.7716322081790385,0.6481639536187394,0.8634490649918835,0.6014653042819859,1.0196644239045445,0.6415607306447947,0.5535486226174837,1.7061096176937565,0.7856519943643766,1.215324586326804,0.6229428979911594
2988c6fc-Audio_SP13,0.650347676307436,2.3884740256990926,0.5651842572040366,0.8753183956019225,0.6481462364059869,0.8960132980992112,0.9108782705859501,0.5912256941459064,0.29184288190239904,1.1850412665274255,2.2173332033297197,1.1006506991496026,1.8207711715171633,1.245609409159305,0.6678054522200072,0.7825469858582831,0.914033480524438,1.0877281178340048,1.7170049654435304,0.7713159361556514,1.049524930408241,0.8780411840136548,2.1365845522862768,0.8933737576176689,1.0883955669558525,1.0193226364066408,1.0219630941509148,1.0908930209380403,0.4961073600506066,1.059868843184665,0.8148873661799033,0.8798838829755866,0.5468844460137344,0.9620782497295018,0.8054723068951933,0.8770938960855471,0.8890944580911969,0.7251149110650537,0.48549566486534584,1.768690867593167,0.554900570754228,1.379692619407864,1.0421426426136857
2e25304d-Audio_SP12,1.1579461278464709,2.3145896953944156,0.7438949044477632,1.1761919556331906,1.173282438611685,0.8000305438860944,1.1871273759081982,1.293183903102028,1.1856690585903769,0.6927539879739356,1.954183693894588,0.36058950978621074,1.7652128544235886,1.4118382235344558,1.3842324112870064,0.7480606426365901,0.896691109580073,1.115790425769404,1.5764803152596487,1.0847786490583784,1.2014079718423591,1.381211061086744,1.6246827122184366,0.9877420502869478,0.9373019531840966,0.752617573876016,1.1654216713236218,0.693369774081509,1.0792719872988923,1.094072601497216,1.5294980911812497,0.935392788077162,1.1181803181394774,1.161356244784079,1.2663223410658007,1.249980373034835,1.2450836514512023,0.8788739322226601,1.0608334539581212,1.1285908161849942,0.7613713698257532,1.0360815974354352,1.4218487157981388
