source_file,audio_id,audio_path,audio_duration,split_time,time_basis,split_basis,total_rows,H1_rows,H2_rows,min_token_time,max_token_time
7a414497-Audio_SP15.csv,7a414497-Audio_SP15,data/raw/sound/7a414497-Audio_SP15.v0.wav,2413.896,1206.948,time column: time,audio_duration,2273,1503,770,13.952749999999998,2262.35375
