H1_audio,061ea7d0-Audio_SP16,0af9ac47-Audio_SP14,0e6115f2-Audio_SP19,0f786745-Audio_SP20,12c532f8-Audio_SP15,181d5ce9-Audio_SP21,1c403477-Audio_SP13,1d46eb6e-Audio_SP18,2988c6fc-Audio_SP13,2e25304d-Audio_SP12,30a90cb2-Audio_SP21,3361ee02-Audio_SP10,34ad326e-Audio_SP7,375a28cd-Audio_SP16,42d56bbf-Audio_SP23,49ae7020-Audio_SP17,501e6487-Audio_SP19,514fc6b6-Audio_SP19,51a17262-Audio_SP18,5278b5b9-Audio_SP15,5586979c-Audio_SP18,5819ce7a-Audio_SP11,5a932187-audio_SP16,63239054-Audio_SP15,713a2f9b-Audio_SP16,7a414497-Audio_SP15,7aee4437-Audio_SP12,7c3c98d2-Audio_SP13,7dec1dd7-Audio_SP13,7e277fda-Audio_SP28,85c7895f-Audio_SP16,919b9bc1-Audio_SP14,9a0c18cb-Audio_SP14,a1a056ce-Audio_SP11,a452055c-Audio_SP11,adad0062-Audio_SP17,c3533b36-Audio_SP16,cafd9c21-Audio_SP27,d4c363bf-Audio_SP13,dbeec025-Audio_SP13,e90f8e4d-Audio_SP22,f061152e-Audio_SP12,fcd45f4d-Audio_SP21
061ea7d0-Audio_SP16,0.8139328631206784,1.2005476914829922,0.5452585892776673,2.081400982024008,0.8464884010382211,0.8914085109231871,0.5617946073307954,0.5676950394748761,0.4245751604112829,1.2400692932679718,1.4201669242046249,0.81546817995358,1.652431232411904,1.6146573077541924,0.6993289845307588,0.8570719930983849,0.6834597361898488,0.5950165996201624,1.146826757670601,1.1077777048055204,0.6794130554415164,0.4929071038581451,1.0449533448797317,1.294199491305973,1.0413716095965881,1.0852557302543002,0.9529107794317931,1.2080744782238473,1.034133902391199,1.6525849150977978,0.9478572739022889,0.7400408799935876,1.072819299241415,0.6435536811761187,0.8160543142255763,0.6357255881798488,0.8696857863235107,0.9318201418799672,0.49169357444058576,1.5182648061870632,0.82408800626038,1.0839519593470668,0.8811531572381497
0af9ac47-Audio_SP14,0.7787511236632095,0.548475607404587,0.8148382010991906,1.6994184224250177,0.7058430243338691,0.6011089747848375,0.7560062217309643,0.7097159883474814,0.7037911266995537,0.7643268348525659,1.4805537494996295,0.5985408060352535,1.297894854904394,1.4310726930019368,1.0203739473799696,0.7636355264078135,0.7430902420973711,0.9818941563840367,1.4753109744543926,0.8388837225504168,0.7726947116222501,0.7941577468116273,1.0065276440676876,0.9191816200645623,0.9816007857490253,0.6802606214809688,1.2372866851995103,0.991150074649009,0.8822395587084456,1.482744546277242,1.0362586758469294,0.7830761355049453,0.6597685830328698,0.8933780775500274,1.059130161791945,0.5826557697117108,0.89092826358086,0.6126709558233444,1.0028009598550969,0.9936585697212601,0.7170030243187162,1.259365355722887,0.7644188147898265
0e6115f2-Audio_SP19,0.8738407713628872,0.9834120902727096,0.4350452983150202,1.695249409150426,0.8547733521767745,0.7667277341331343,0.29633606794171946,0.7346048726392683,0.6659562394255351,1.0491463825720755,0.9531256741205006,0.48094633339757314,1.192498143193111,1.4103702035339105,0.6865187179204241,0.6175144170821459,0.47271045195402606,0.6958437601945952,1.0861881192794516,0.5919086791127512,0.4228364030319493,0.8046970894321476,0.7156581197477158,0.9703464744071707,0.6132115267357797,0.8596644598725227,0.7679511971597666,0.8808126327075102,0.994223390158943,1.3091564270732807,0.9767084311318498,0.5340976733386493,0.8715210833650997,0.7879314454132972,0.7848596928929594,0.4780788680555089,0.8212608706345701,0.9609174894652032,0.6047253174722688,1.2890049576453946,0.46739116902185945,1.0844707639433269,0.5275536919701843
0f786745-Audio_SP20,1.9324594393171792,1.493223556212874,1.9171802631943633,0.3743405960992301,1.865893603022021,1.8726740523068142,1.857419332397937,1.8875239562377193,1.883719859441298,1.7735631060293788,1.7634874948832073,1.615797928209668,1.5331524320664824,1.594709038704806,1.9411341173056627,1.845793206940936,1.7667905725516113,2.088651964212962,2.338180240302988,1.4183439560099917,1.783896361161273,2.0959920018469353,1.8504354726904717,1.471431125130299,1.6370574730665648,1.4444591816415253,1.8046119866144752,1.7581527339538316,2.011572440895091,0.8929498020901127,2.0151248423067045,1.8936474478638594,1.5564348687977128,2.0787660250802893,1.7920849572574797,1.6503067645230243,1.7883957759829878,1.7631221769399843,2.0744066497485623,1.4954528373504075,1.4647526678000777,2.161813659934063,1.5304521680627066
12c532f8-Audio_SP15,0.8999490790413299,0.9137362463772649,0.704466808899645,2.0588150193797468,0.4100058115356418,0.9421481177926168,0.7429345070692114,0.7501712211904049,0.8251889462171036,0.8941458970240042,1.4320392999125025,0.7323466752874789,1.3526038240932903,1.4069651529099025,1.0284503078389229,0.9262387567995879,0.6982854651926635,0.9435304420504098,1.4174376394693675,0.9662904266608354,0.6692071219264941,0.8683580187192748,0.9650893288728338,1.0165421505280394,0.956635456131381,1.149707234199432,1.1905222383026532,1.1207451604689846,0.619604521559832,1.7439498102238515,1.031526794521262,0.5692670286303815,0.7840838729214378,1.0284281320287567,1.070090786901512,0.7996469269123488,0.6622721339861222,0.9968011636489257,0.9703136741659152,1.3870351247506956,0.9479158208576586,1.303805420472439,0.7145128770320219
181d5ce9-Audio_SP21,0.8981695806595893,0.7294348507497944,0.758086710899024,1.5670055747273832,0.8257935120649637,0.5595929232733412,0.6978676055427389,0.71818001073793,0.7613633294577864,0.7560540742825453,1.3290955434720282,0.53651931738899,1.2528746125355024,1.4323008799245505,1.015121925857119,0.7250555380495237,0.6818754959185269,0.9403668384432741,1.4649374775797261,0.7975043991010896,0.8891464918197877,0.8743917762847289,0.952580684796826,0.874390513131038,0.9188579695830607,0.6678380119706904,1.1542768617723538,0.9453273667528158,0.9657829582689157,1.3469935202254175,1.0952526300240495,0.8969226573347773,0.7583043443742354,0.79505492905493,1.0804143713420538,0.6473471622392737,1.0438553848793353,0.6751795892028515,0.975701679562563,1.1186830631880338,0.5762764576536413,1.1407963743779446,0.6894015794891454
1c403477-Audio_SP13,0.7423015122635788,1.0866356787404738,0.3731991994708394,1.7560404227753186,0.8625075559533303,0.6651535290754222,0.2343272769775251,0.6444986714974276,0.6126672001742175,1.1588314308766945,1.0996383694504674,0.6320380799471771,1.344965130073112,1.442269827705837,0.4579976612458184,0.817479425795509,0.48632524728026266,0.6823638636510279,1.0802659611945797,0.6926954613071019,0.5522360882023218,0.722532697233491,0.8615484313856397,1.0277972841815595,0.7492277867922573,0.9381020746576588,0.8429872107652548,1.0671052348333208,1.0232437059096877,1.3951500856722805,0.8287636992656114,0.694272917795954,0.8161197652211711,0.7151176821343248,0.7196989574198651,0.5492448371344039,0.8179561334791622,0.9414304998311914,0.610346617615306,1.3730430133336937,0.5066341453158563,1.1592037390427186,0.5302503418609534
1d46eb6e-Audio_SP18,0.49115926488772904,1.0074748714431763,0.6105815703039927,1.708714115991696,0.6321583647058995,0.7101441728155355,0.6443402907228751,0.23457112385541468,0.4354540629522004,1.0995234953295043,1.4232977709856975,0.8790316147805983,1.3103937159458694,1.5634670568886992,0.6307573778453923,1.065878098133594,0.5545491537269992,0.632762428610107,1.1582161397186743,0.7766694352115673,0.6617117314106842,0.5159540392583168,1.049179847812322,0.7825218993448153,0.9536018206424439,0.8911528226070637,0.7976946980797466,1.0887207616166916,0.7794518910538806,1.4657609553179283,0.5450035838164309,0.8786385631286162,0.7149180660315586,0.5669455680257087,0.5316426333503601,0.594295034628809,0.6865121042744688,0.6347520095199729,0.6917599762258209,1.3893388233134314,0.5974037648272533,1.0129391161218209,0.6032477858532881
2988c6fc-Audio_SP13,0.741173241644602,0.8904147073617353,0.6457237872283831,1.7545305883281839,0.6637470535228203,0.9238685055393567,0.6866027399363387,0.5495069857742484,0.36121951044757195,1.0022020160269807,1.4322382684997168,0.6977431655543389,1.4081352296950258,1.4279841317611486,0.7975597448137601,0.7633077727151295,0.6766511463214185,0.6959591242147543,1.2291823070499843,0.8899096772433589,0.46677733129177473,0.5730013927804748,1.0149028050739686,1.0556725021603661,0.9666498820887259,0.8720040354734313,0.8757757822193762,0.9594410775614335,0.8730872424469105,1.3675948061867347,0.9354788087520189,0.6404875071805832,0.9093617756995088,0.8790452886043549,0.775001033812495,0.46094610018929966,0.6768689357073564,0.7758675161507781,0.6090586780495334,1.2661414492979814,0.7304217233758403,1.136111427155448,0.7436617328256064
2e25304d-Audio_SP12,1.0248061579791348,0.8623192601710341,0.9864499156535987,1.9593701106472254,0.8766747802969264,1.054791599270136,1.0616113870987935,0.9542571751299601,0.9968466587232387,0.5193990147094109,1.6654180646893304,0.9096372016812898,1.2747343506525128,1.9026377736437101,1.404751848980483,0.8364641248174602,0.9243310828613672,0.925863658399291,1.314896330961825,1.1833251200356296,1.0131488464958003,1.036524223475116,0.8373934487023065,1.1155797717325224,1.157535674840471,0.741457039570916,1.2731692835252801,0.7847401123869242,0.8476808753063972,1.6988857109569862,1.4850176728833204,0.9544954389217182,1.1615464083875369,1.0609897674162447,1.2418537006138683,1.0233988934298799,1.0832131926431563,0.742810580731206,1.1076042805776578,0.9967990980390891,1.0265337961156416,0.9789827903562138,1.111177532108263
