center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
349.53145872791947,2094.979992074849,34948.795576845056,-4968.527400075877,4087.7798419662054,118176717.53472005,0.8,3.218875824868201,678.2541678814694,206.36579017957143,171.07588243702986,109930.96929498909,226,212,14,6.1946902654867255,7dec1dd7-Audio_SP13,H1,i
448.86464142035976,1851.9724510097456,23365.30485492913,-3020.54342202526,2690.2663314561632,53735210.41108495,0.8,3.218875824868201,553.5390954451494,170.5082478759257,171.85602216536577,74128.22016520787,302,293,9,2.980132450331126,7dec1dd7-Audio_SP13,H1,e
660.6889609460086,1516.0940431302784,25949.25527730998,-4582.755893487156,4705.689848021601,101107495.54286753,0.8,3.218875824868201,588.4689395167278,220.00489615102276,168.3311365859678,101682.3962637837,393,392,1,0.2544529262086514,7dec1dd7-Audio_SP13,H1,a
499.90201050876624,1167.4852808509418,53108.83398689916,993.8400400696269,3104.008865088953,163862573.48462692,0.8,3.218875824868201,827.0774991737838,199.27732930255462,-178.8618522844526,129447.59361512765,251,244,7,2.788844621513944,7dec1dd7-Audio_SP13,H1,o
406.7015795772729,905.831322906397,48690.90529083216,4119.254962463646,3862.7586483452696,171112954.06214145,0.8,3.218875824868201,794.8289443735351,211.90050173209977,-174.7931963641701,132280.41243329458,66,62,4,6.0606060606060606,7dec1dd7-Audio_SP13,H1,u
365.4064173586291,2092.0688422059275,34972.16055466985,-3433.3472458809065,5783.121035124792,190460364.03667492,0.8,3.218875824868201,674.8435900745885,263.30759866662555,173.38096279104934,139558.53469432177,184,175,9,4.891304347826087,7dec1dd7-Audio_SP13,H2,i
443.16661853978474,1830.4459329058996,18734.44094319334,-1604.6755606134986,2545.3747657346244,45111189.57211969,0.8,3.218875824868201,493.19728263584284,175.3418882443548,174.3934790018639,67919.77454041544,267,256,11,4.119850187265917,7dec1dd7-Audio_SP13,H2,e
656.6656648199414,1510.5288903741957,26861.560634318652,-4587.026213059322,4515.484320415605,100252146.38686548,0.8,3.218875824868201,597.9194670423741,215.60973255897045,168.83984091268223,101251.37639172486,363,356,7,1.9283746556473829,7dec1dd7-Audio_SP13,H2,a
514.9972186358143,1148.9599708443807,58811.097908051335,78.47418142027456,3811.6315837163643,224160080.06221402,0.8,3.218875824868201,870.1861449173441,221.52930593295994,-179.91824962145932,151402.56483010369,276,274,2,0.7246376811594203,7dec1dd7-Audio_SP13,H2,o
428.9025738695908,927.5592837035234,55977.68355937801,3647.1571469768364,6307.690574833309,339788151.73374563,0.8,3.218875824868201,850.9821091395398,278.8996057694528,-175.82275710269366,186405.28071663223,66,64,2,3.0303030303030303,7dec1dd7-Audio_SP13,H2,u
