audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
0e6115f2-Audio_SP19,H1,i,e,81285.17235573249,74233.77878555907,17651.78148128212,137867.16966000944,21.715868921371932,23.778637932838166,12.80346983608404
0e6115f2-Audio_SP19,H1,i,a,81285.17235573249,131724.38076793106,0.0,213009.55312366353,0.0,0.0,0.0
0e6115f2-Audio_SP19,H1,i,o,81285.17235573249,104272.09412634184,0.0,185557.2664820743,0.0,0.0,0.0
0e6115f2-Audio_SP19,H1,i,u,81285.17235573249,151954.42509645718,0.0,233239.5974521897,0.0,0.0,0.0
0e6115f2-Audio_SP19,H1,e,a,74233.77878555907,131724.38076793106,8379.354253543073,197578.80529994704,11.287791610001047,6.36127815116142,4.241018787831146
0e6115f2-Audio_SP19,H1,e,o,74233.77878555907,104272.09412634184,636.7998598614754,177869.07305203943,0.8578303169787634,0.6107097639085425,0.3580160670625218
0e6115f2-Audio_SP19,H1,e,u,74233.77878555907,151954.42509645718,0.0,226188.20388201627,0.0,0.0,0.0
0e6115f2-Audio_SP19,H1,a,o,131724.38076793106,104272.09412634184,18241.98622944641,217754.4886648265,13.848602759108594,17.49460043196544,8.377318116975747
0e6115f2-Audio_SP19,H1,a,u,131724.38076793106,151954.42509645718,0.0,283678.80586438824,0.0,0.0,0.0
0e6115f2-Audio_SP19,H1,o,u,104272.09412634184,151954.42509645718,51308.983830545956,204917.53539225308,49.206822074923664,33.766034650176316,25.03884488573919
0e6115f2-Audio_SP19,H2,i,e,83727.3483923996,71916.46873844528,16653.865907482945,138989.95122336195,19.890592771948707,23.1572353309668,11.98206471827562
0e6115f2-Audio_SP19,H2,i,a,83727.3483923996,117387.97998087843,0.0,201115.32837327803,0.0,0.0,0.0
0e6115f2-Audio_SP19,H2,i,o,83727.3483923996,128155.17732593277,0.0,211882.52571833238,0.0,0.0,0.0
0e6115f2-Audio_SP19,H2,i,u,83727.3483923996,181307.8900216369,0.0,265035.2384140365,0.0,0.0,0.0
0e6115f2-Audio_SP19,H2,e,a,71916.46873844528,117387.97998087843,3273.708537268965,186030.74018205475,4.552098559198162,2.7887936548548033,1.759767516951889
0e6115f2-Audio_SP19,H2,e,o,71916.46873844528,128155.17732593277,2492.8239320488447,197578.82213232922,3.466276884527041,1.945160534333255,1.261685794634035
0e6115f2-Audio_SP19,H2,e,u,71916.46873844528,181307.8900216369,0.0,253224.3587600822,0.0,0.0,0.0
0e6115f2-Audio_SP19,H2,a,o,117387.97998087843,128155.17732593277,23621.759307908633,221921.39799890257,20.122809261865168,18.43215373798922,10.644200839085126
0e6115f2-Audio_SP19,H2,a,u,117387.97998087843,181307.8900216369,0.0,298695.8700025153,0.0,0.0,0.0
0e6115f2-Audio_SP19,H2,o,u,128155.17732593277,181307.8900216369,77247.50787023648,232215.55947733318,60.27654089524256,42.60570671304924,33.26543149998383
