center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
361.80316210098033,2246.2814766350766,31478.41296908221,-2669.463439361136,2283.3317119446215,64749623.51990848,0.8,3.218875824868201,639.075318634006,162.11783414961798,174.8183927991781,81371.57453507483,453,422,31,6.843267108167771,0e6115f2-Audio_SP19,H1,i
443.9966693923284,1917.845013133816,35468.83602498983,-878.4810112703965,1539.9061005443216,53846948.086925454,0.8,3.218875824868201,675.9968774780463,139.76552860625023,178.51783311583205,74205.25171997078,459,454,5,1.0893246187363834,0e6115f2-Audio_SP19,H1,e
594.3764929173974,1549.051748090643,27348.590438106243,-2844.7875982725745,6507.317898460507,169873155.5762694,0.8,3.218875824868201,597.5254663701119,280.8472476868775,172.36528694967024,131800.32252907252,433,424,9,2.0785219399538106,0e6115f2-Audio_SP19,H1,a
470.00669621550907,1157.4650451788596,72534.47829829954,3361.0086751444173,1619.4786342785635,106171658.53824212,0.8,3.218875824868201,967.4524932971758,137.13201802442634,-177.2925623090635,104197.76333305756,479,470,9,1.8789144050104383,0e6115f2-Audio_SP19,H1,o
401.1414470704775,1002.8476030430047,120587.43768950994,-264.1335103227613,1874.528394837111,225974809.49836132,0.8,3.218875824868201,1246.0463549268627,155.33167659050105,179.87251904138012,152014.18320739554,57,52,5,8.771929824561402,0e6115f2-Audio_SP19,H1,u
356.59860059667216,2253.3923604256624,31458.80242171295,-2037.4900501514599,2308.3803692638344,68467516.24636564,0.8,3.218875824868201,637.8657124809223,167.0233704615263,176.02105431702736,83675.12746595289,382,363,19,4.973821989528796,0e6115f2-Audio_SP19,H2,i
438.48098308513005,1935.012717784113,31387.773959254086,-324.3834397421355,1612.4587545848635,50506266.29155118,0.8,3.218875824868201,635.7506454751666,143.9295729456348,179.37589706270913,71866.53861130695,450,438,12,2.666666666666667,0e6115f2-Audio_SP19,H2,e
601.852858803929,1560.1281406781072,18408.278097841463,-2090.979419369071,7563.414576896266,134857243.9685493,0.8,3.218875824868201,491.96227256538583,303.9271904564978,169.45626767708595,117433.29205384693,418,399,19,4.545454545454546,0e6115f2-Audio_SP19,H2,a
461.02918772968417,1187.0181664346296,90071.73208300635,4767.104593714799,2036.2008390066526,160678850.23078302,0.8,3.218875824868201,1078.4400062453806,151.33785770408397,-176.90949126743092,128183.89193331455,439,429,10,2.277904328018223,0e6115f2-Audio_SP19,H2,o
400.01011431153074,893.9618629604487,137899.3013565356,4416.151211195922,2475.1121210679153,321813840.7542114,0.8,3.218875824868201,1333.182335206134,173.25150789174486,-178.13424039605025,181408.0082763562,81,77,4,4.938271604938271,0e6115f2-Audio_SP19,H2,u
