audio,half,vowel,ellipse_area_grid,overlap_area_with_any_other_vowel,overlap_percent_with_any_other_vowel,unique_area_not_overlapped,unique_percent_not_overlapped
0e6115f2-Audio_SP19,H1,i,81285.17235573249,17651.78148128212,21.715868921371932,63633.39087445037,78.28413107862808
0e6115f2-Audio_SP19,H1,e,74233.77878555907,26031.13573482519,35.0664295428392,48202.64305073388,64.9335704571608
0e6115f2-Audio_SP19,H1,a,131724.38076793106,25984.54062312801,19.726447352906497,105739.84014480305,80.27355264709351
0e6115f2-Audio_SP19,H1,o,104272.09412634184,69550.97005999237,66.7014225068891,34721.12406634947,33.29857749311089
0e6115f2-Audio_SP19,H1,u,151954.42509645718,51308.983830545956,33.766034650176316,100645.44126591123,66.23396534982368
0e6115f2-Audio_SP19,H2,i,83727.3483923996,16653.865907482945,19.890592771948707,67073.48248491665,80.10940722805128
0e6115f2-Audio_SP19,H2,e,71916.46873844528,20107.77858441809,27.959908122781375,51808.690154027194,72.04009187721863
0e6115f2-Audio_SP19,H2,a,117387.97998087843,24582.848052794932,20.941537674299603,92805.1319280835,79.05846232570039
0e6115f2-Audio_SP19,H2,o,128155.17732593277,101049.4713178113,78.8493086477619,27105.706008121473,21.150691352238105
0e6115f2-Audio_SP19,H2,u,181307.8900216369,77247.50787023648,42.60570671304924,104060.38215140042,57.394293286950756
