H1_audio,061ea7d0-Audio_SP16,0af9ac47-Audio_SP14,0e6115f2-Audio_SP19,0f786745-Audio_SP20,12c532f8-Audio_SP15,181d5ce9-Audio_SP21,1c403477-Audio_SP13,1d46eb6e-Audio_SP18,2988c6fc-Audio_SP13,2e25304d-Audio_SP12,30a90cb2-Audio_SP21,3361ee02-Audio_SP10,34ad326e-Audio_SP7,375a28cd-Audio_SP16,42d56bbf-Audio_SP23,49ae7020-Audio_SP17,501e6487-Audio_SP19,514fc6b6-Audio_SP19,51a17262-Audio_SP18,5278b5b9-Audio_SP15,5586979c-Audio_SP18,5819ce7a-Audio_SP11,5a932187-audio_SP16,63239054-Audio_SP15,713a2f9b-Audio_SP16,7a414497-Audio_SP15,7aee4437-Audio_SP12,7c3c98d2-Audio_SP13,7dec1dd7-Audio_SP13,7e277fda-Audio_SP28,85c7895f-Audio_SP16,919b9bc1-Audio_SP14,9a0c18cb-Audio_SP14,a1a056ce-Audio_SP11,a452055c-Audio_SP11,adad0062-Audio_SP17,c3533b36-Audio_SP16,cafd9c21-Audio_SP27,d4c363bf-Audio_SP13,dbeec025-Audio_SP13,e90f8e4d-Audio_SP22,f061152e-Audio_SP12,fcd45f4d-Audio_SP21
061ea7d0-Audio_SP16,0.20967814428288498,0.8312420891333698,0.77786878785292,1.3723434908889343,0.6250954539296925,1.0346758668907323,0.6219140488745247,0.4165750145201418,0.6590556927271212,0.9975359753881939,0.7923369383210632,1.203799286701323,1.0808419711071775,1.1175313716239264,1.3819164955535495,0.6011273920747663,1.33499683066089,1.0060374925454103,0.9875478922123416,1.470851681481201,0.7146554890733169,0.5361217339304996,1.0021090055569017,0.6031176486767695,1.0737840351863963,0.5587832203716042,0.6977552624665064,1.3807291784181288,0.5627902527916854,0.8858345813824594,0.949779308936583,0.75632894971482,1.020801978429098,0.7260005982806252,0.9103231237454338,0.5402222383795776,0.554838199282401,0.6209807286429873,0.6128073579571598,0.8076214280481245,0.66117260853352,0.9479433282197997,0.7721836093620991
0af9ac47-Audio_SP14,0.5207340983528163,0.2827238708329002,1.1301020616650772,1.6087593116397567,1.0177923940999125,1.2952115124484689,0.9993442196857305,0.8620080619552337,1.1079274544925604,0.7616453361277493,0.8811598549476496,1.335302730839874,1.2414577107586722,1.4613911494248122,1.843386859610155,0.5436161446702492,1.5898087539545565,1.149478440873228,1.3928482405307017,1.6587895728949067,0.6646944097993648,0.7844007765974763,0.6430059978285233,0.7980378135295002,1.3288003148640402,0.5087857298595622,0.5654262787250094,1.2388549888089537,0.8321444620438756,1.0562877738207224,1.3572854170440494,1.0577569915822829,1.3821964481925348,1.1047094922607192,1.2811305833552094,0.7870290369194116,0.9372810989803976,0.8039752827606299,0.9490908565827297,0.6110803545360074,1.119796244095885,0.7124018935347232,1.1471967392830138
0e6115f2-Audio_SP19,0.8339991045823614,1.2397551713723525,0.28644929876290015,1.3825802535824199,0.44057236772504055,0.5876135518268619,0.41534677919288304,0.7415790538317343,0.7037906853586368,1.4525319435545416,0.40870960438807413,0.8567622327379542,0.8354871431894149,0.9979983567797204,1.021633386234077,1.141788609242323,0.7569646579238283,1.4982083390226282,1.1543039379782374,0.7470885841956109,0.6956980081555781,0.9481115565989021,1.1272892200516844,0.5824042541652678,0.5162596555617157,0.7412370183217469,0.9533417960726394,1.3600663342189399,0.46089668356527785,1.1282883908192272,0.6895660353311853,0.3874409163970761,0.8741573220028918,1.003815663234394,0.6946980518743658,0.574490119460776,0.8409327106126858,0.7626748143177268,0.7450153506075798,1.2822770830409504,0.7317964493385613,1.427215679995828,0.8436931551336052
0f786745-Audio_SP20,1.270150989528429,1.7450949738208528,1.3403784079483498,0.1597674585113706,1.1660766526010524,1.2747463406574706,1.162968141721432,1.3011679318876528,1.1672534167932436,1.8919875835890418,1.407137752370532,1.3352046192892284,1.2207935540173496,0.9781573181599464,1.288514976000136,1.5474347479198651,1.469668994581824,1.9588256369206456,1.7758720567981567,1.700960391837266,1.5274717211457536,1.5682221530263967,1.961010713317187,1.0978557804736175,1.287251677915083,1.2899512718413084,1.6349085272268908,2.085947795931238,1.2750866433447077,0.6217233419945165,1.17492592246165,1.3059647702514974,1.0263479995202613,1.6650177395514194,1.0451477640705387,1.1224060789018704,1.0560613269277086,1.1312332924073907,1.5349134437250087,1.4567759327256318,1.0010190299210442,1.9949435306333814,0.9099228589820902
12c532f8-Audio_SP15,0.7833286191029109,1.3026045523855712,0.36933739706337737,1.297823432552625,0.1473757748937704,0.5767975634350191,0.34689841429208307,0.6822907858972566,0.5848762619657782,1.4476446276526809,0.6793574777817922,0.8161484031104648,0.7669093630786247,0.9045508014026952,0.8857389910526732,1.1931340497700382,0.7853025505914261,1.5081005064415691,1.1839203882948937,1.002770147642417,0.8647208805560006,0.9464053458071527,1.2459568523413405,0.5455448533288911,0.5715374170344442,0.7835889736091601,1.092984859610098,1.4727331609725705,0.3522321249419271,1.099724295607777,0.572164148071695,0.3107052984407335,0.6038960563236607,1.0355896566825058,0.6021157467770071,0.6000685391489297,0.5931372796902784,0.6922439663616572,0.8448199489849965,1.2649975597240208,0.6304147336682043,1.5196475096870978,0.687338570179842
181d5ce9-Audio_SP21,0.6799900241520281,1.1859931766350285,0.4302645753144005,1.1499933693270457,0.3615825015976244,0.40586068125396535,0.22962360132612641,0.7208848319619251,0.6867812069701985,1.389486727051802,0.5925081347527097,0.6824981832866328,0.644004465253558,0.9909262586504349,0.9921736161112117,1.1071056398317234,0.7578105415131785,1.5347372656848612,1.2775910532969283,1.0282001617709084,0.8114439365769784,0.9703284665306027,1.1608398853512016,0.3643514446900875,0.5456509976092052,0.607529514496542,1.0176429163948593,1.4184089879471706,0.3420486102840567,0.9685047543745788,0.6523516969573605,0.5242316998098688,0.6360062539353764,1.0807248028621546,0.5600703390190684,0.488820359093246,0.6587911127261623,0.44900054366963466,0.9249183299820025,1.0960029980019375,0.640078543352935,1.4162432482824807,0.6067712994842305
1c403477-Audio_SP13,0.6533037224385573,1.1500668555561238,0.377298028965196,1.250741537124928,0.31856896205622753,0.521451339463036,0.256113741644046,0.6534456906538489,0.6002228403020435,1.3929353343558781,0.45254989166335596,0.7661323354998465,0.7144045468535597,0.9692513983045192,0.9943156683855946,1.053829560344671,0.7764416498379314,1.4614619508629327,1.157288341014572,0.9249356912072647,0.6534228321091504,0.8762255181451994,1.1069151203656977,0.39071422072867595,0.5044846704547126,0.6035643853538266,0.8855911637947486,1.3873832887549238,0.314818219882014,0.9932700430194216,0.5825060326904253,0.3324401717836933,0.7222362734169492,0.9872661171129514,0.528856559015207,0.3935018309184807,0.6241507895830282,0.5444969536988724,0.7635751701175284,1.1180654847032385,0.6207712597697082,1.3608153849115425,0.6739086200840709
1d46eb6e-Audio_SP18,0.5385995074620368,1.0581463834811367,0.6244384042490759,1.3350489549000855,0.5758306225145224,0.9447130752122507,0.6075426158455041,0.17731173022076716,0.3799447001860912,1.0713955996410869,0.8232239883866879,1.2650660821559336,1.0467200511328256,0.961032475793007,1.188614436184526,0.8398337594778182,1.275106145622681,0.9976170876180037,0.8332744866771311,1.3087648661848705,0.8625727615145632,0.38852887250813484,1.1265847206852642,0.7449216861658052,1.0245396234282949,0.6821450708108778,0.7721044864290114,1.2138772977249948,0.6138681704283528,0.9411329358222891,0.7487982578754152,0.6944072894674591,0.9551763165816639,0.5614777849404198,0.9277831973062246,0.6796878350548162,0.7540157509034816,0.813152436796761,0.38570219855834065,1.1694054197970434,0.4568009318130538,1.085596659578018,0.887622854214485
2988c6fc-Audio_SP13,0.5690055186785069,1.1146417002084832,0.6165031418729201,1.1605204486284808,0.4192050715768457,0.8287394655899686,0.5284901073657406,0.4069190338637492,0.30128445658302905,1.2042859456044013,0.7755564608588159,1.0777557889349536,0.85257285473061,0.8770124177345568,1.0608535286813183,0.9528212021753757,1.1341073079643071,1.221635404882826,0.9810282070276592,1.245404943833088,0.8340813425915152,0.6332686183213591,1.1821582922908058,0.6075247386608356,0.8559296425086996,0.6083683897321684,0.8651996657600484,1.3194522813492855,0.5197859650156414,0.8351759743977399,0.6163844994402933,0.4907247644863654,0.730663421083333,0.8294740611406304,0.7225191558116069,0.5649940780370166,0.5240460373043474,0.695347397248395,0.6174655555776044,1.1180466618372094,0.38193005103246763,1.266837985301351,0.7505702537405294
2e25304d-Audio_SP12,0.9025410633506823,0.712572153276833,1.4421994516276755,1.961264175743261,1.3776791750880153,1.7334575728217456,1.4061276536632206,1.0180348132228652,1.3405367809886588,0.24530156575120238,1.3820160439108502,1.8555119725823004,1.645538495717703,1.8077873164318172,2.1691708285662012,0.7150386108003794,2.0612767381243584,0.77493877132044,1.294860271001579,2.1039004937463526,1.2221560020038267,0.8201628553135469,0.8988612537886355,1.3273850646437384,1.8153476409723468,0.9621935226465491,0.9247587949124572,1.1754060680327316,1.2420074113945312,1.3913268690349991,1.742231280748402,1.478268765296192,1.7484614063369701,1.105740890788841,1.7429209735549478,1.337301244447516,1.3332042854429058,1.299594803758205,1.0720391645723466,1.03120491461113,1.3491157425008233,0.5107504283960784,1.5647872068152016
