config_id,model,feature_set,speaker,n_tokens,accuracy,balanced_accuracy,macro_f1,n_true_vowels_present
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,51a17262-Audio_SP18,2738,0.6435354273192111,0.659927849208192,0.5911571587837057,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,5278b5b9-Audio_SP15,1916,0.482776617954071,0.5550713033645772,0.45377917880693286,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,5586979c-Audio_SP18,4244,0.79688972667295,0.752950744864085,0.7197812882417793,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,5819ce7a-Audio_SP11,3848,0.7590956340956341,0.7145121593264051,0.712786225120152,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,5a932187-audio_SP16,3930,0.6506361323155216,0.5942174034014719,0.5935933609621038,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,63239054-Audio_SP15,2628,0.765220700152207,0.7261822098875654,0.7025622342785123,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,713a2f9b-Audio_SP16,3172,0.5838587641866331,0.6457877494475538,0.5713461318220794,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,7a414497-Audio_SP15,2137,0.8231165184838559,0.7953250489852177,0.7985039282653508,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,7aee4437-Audio_SP12,1642,0.7667478684531059,0.705210577936208,0.7175211693831235,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,7c3c98d2-Audio_SP13,4155,0.6483754512635379,0.628263641093951,0.5885434270622184,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,7dec1dd7-Audio_SP13,2334,0.8106255355612683,0.7833621433759539,0.7826441485807434,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,7e277fda-Audio_SP28,3383,0.6497191841560744,0.6628647439277893,0.6324300072412794,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,85c7895f-Audio_SP16,5726,0.656479217603912,0.6828697110536806,0.5998776578594177,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,919b9bc1-Audio_SP14,2133,0.7754336615096109,0.7610422105223992,0.733437584217701,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,9a0c18cb-Audio_SP14,2033,0.6694540088539105,0.6990223335432174,0.638776478865178,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,a1a056ce-Audio_SP11,1617,0.5739022881880025,0.6315232921455626,0.5312852379444415,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,a452055c-Audio_SP11,3839,0.6514717374316228,0.6713748220649732,0.6157484298731796,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,adad0062-Audio_SP17,3705,0.7535762483130904,0.7291095744304015,0.7167725058146492,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,c3533b36-Audio_SP16,1959,0.7845839714139867,0.7531730410430417,0.736541331703638,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,cafd9c21-Audio_SP27,4907,0.7813327898919911,0.7539390771576938,0.7492056236312035,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,d4c363bf-Audio_SP13,3390,0.647787610619469,0.6466503138594359,0.6090498422610604,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,dbeec025-Audio_SP13,2727,0.6707004033736707,0.6062031359227075,0.6411276044955063,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,e90f8e4d-Audio_SP22,2564,0.719188767550702,0.746707107152148,0.685426401705391,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,f061152e-Audio_SP12,2900,0.6524137931034483,0.5729167972194924,0.578740382478126,5
LDA shrinkage__F1_F2,LDA shrinkage,F1_F2,fcd45f4d-Audio_SP21,2501,0.6129548180727709,0.6638836289962755,0.6004075226355523,5
Logistic regression__F1_F2,Logistic regression,F1_F2,061ea7d0-Audio_SP16,2903,0.8036513951085085,0.7380566892241388,0.7534459655490477,5
Logistic regression__F1_F2,Logistic regression,F1_F2,0af9ac47-Audio_SP14,3466,0.7114829774956722,0.6256530237642556,0.6474708421863336,5
Logistic regression__F1_F2,Logistic regression,F1_F2,0e6115f2-Audio_SP19,3495,0.7167381974248928,0.7274777556855273,0.6670718678432331,5
Logistic regression__F1_F2,Logistic regression,F1_F2,0f786745-Audio_SP20,3677,0.5251563774816427,0.6281103732178537,0.5356556425158817,5
Logistic regression__F1_F2,Logistic regression,F1_F2,12c532f8-Audio_SP15,3342,0.7444643925792939,0.7400753461766392,0.6985141045551646,5
Logistic regression__F1_F2,Logistic regression,F1_F2,181d5ce9-Audio_SP21,1729,0.7246963562753036,0.7374210612855373,0.679123567232862,5
Logistic regression__F1_F2,Logistic regression,F1_F2,1c403477-Audio_SP13,3321,0.7416440831074977,0.7655300466649793,0.6967770053020811,5
Logistic regression__F1_F2,Logistic regression,F1_F2,1d46eb6e-Audio_SP18,4972,0.7634754625905068,0.744904042406508,0.7221230995659849,5
Logistic regression__F1_F2,Logistic regression,F1_F2,2988c6fc-Audio_SP13,2406,0.7539484621778886,0.7486079618466841,0.6979466723400272,5
Logistic regression__F1_F2,Logistic regression,F1_F2,2e25304d-Audio_SP12,1234,0.7244732576985413,0.6642183240157633,0.6826254493918669,5
Logistic regression__F1_F2,Logistic regression,F1_F2,30a90cb2-Audio_SP21,3151,0.6483655982227864,0.6614132764489975,0.6028350682184552,5
Logistic regression__F1_F2,Logistic regression,F1_F2,3361ee02-Audio_SP10,2233,0.6229287953425885,0.6477301142713958,0.5999804183856089,5
Logistic regression__F1_F2,Logistic regression,F1_F2,34ad326e-Audio_SP7,1458,0.6481481481481481,0.6568204483746682,0.5892258336966572,5
Logistic regression__F1_F2,Logistic regression,F1_F2,375a28cd-Audio_SP16,3445,0.44383164005805514,0.5286447020467945,0.4202081600993016,5
Logistic regression__F1_F2,Logistic regression,F1_F2,42d56bbf-Audio_SP23,9770,0.4876151484135107,0.5869691404396843,0.4678965815297985,5
Logistic regression__F1_F2,Logistic regression,F1_F2,49ae7020-Audio_SP17,2377,0.7593605384938998,0.6638673739732919,0.6862467411902924,5
Logistic regression__F1_F2,Logistic regression,F1_F2,501e6487-Audio_SP19,5259,0.573112759079673,0.6344601360064408,0.5504823083409182,5
Logistic regression__F1_F2,Logistic regression,F1_F2,514fc6b6-Audio_SP19,4227,0.6766027915779512,0.6224945244340219,0.6165585582549993,5
Logistic regression__F1_F2,Logistic regression,F1_F2,51a17262-Audio_SP18,2738,0.6439006574141709,0.6592131825800311,0.5931252735638641,5
Logistic regression__F1_F2,Logistic regression,F1_F2,5278b5b9-Audio_SP15,1916,0.47286012526096033,0.5570323615673954,0.44439062822931374,5
Logistic regression__F1_F2,Logistic regression,F1_F2,5586979c-Audio_SP18,4244,0.7919415645617343,0.741752442224535,0.7143744183024435,5
Logistic regression__F1_F2,Logistic regression,F1_F2,5819ce7a-Audio_SP11,3848,0.762993762993763,0.7081438026624806,0.7142589268261516,5
Logistic regression__F1_F2,Logistic regression,F1_F2,5a932187-audio_SP16,3930,0.6521628498727735,0.5980689993716013,0.5949564922593027,5
Logistic regression__F1_F2,Logistic regression,F1_F2,63239054-Audio_SP15,2628,0.7747336377473364,0.7272198691327172,0.7116765080010339,5
Logistic regression__F1_F2,Logistic regression,F1_F2,713a2f9b-Audio_SP16,3172,0.5829129886506935,0.6487634014645611,0.5713031989038589,5
Logistic regression__F1_F2,Logistic regression,F1_F2,7a414497-Audio_SP15,2137,0.8175011698642958,0.7889319207285457,0.7952382046691812,5
Logistic regression__F1_F2,Logistic regression,F1_F2,7aee4437-Audio_SP12,1642,0.7740560292326432,0.7177739480371919,0.7333983497866521,5
Logistic regression__F1_F2,Logistic regression,F1_F2,7c3c98d2-Audio_SP13,4155,0.6478941034897714,0.6360596732174242,0.5823129126303863,5
Logistic regression__F1_F2,Logistic regression,F1_F2,7dec1dd7-Audio_SP13,2334,0.8029134532990574,0.7716254182538148,0.7741860050380053,5
Logistic regression__F1_F2,Logistic regression,F1_F2,7e277fda-Audio_SP28,3383,0.6571090747856931,0.6562957528608923,0.6327940670554144,5
Logistic regression__F1_F2,Logistic regression,F1_F2,85c7895f-Audio_SP16,5726,0.6604959832343695,0.6927082652793735,0.6051090209124049,5
Logistic regression__F1_F2,Logistic regression,F1_F2,919b9bc1-Audio_SP14,2133,0.7801218940459447,0.7680485858267515,0.7393112888507605,5
Logistic regression__F1_F2,Logistic regression,F1_F2,9a0c18cb-Audio_SP14,2033,0.6837186424003935,0.700815043917323,0.6482107320147568,5
Logistic regression__F1_F2,Logistic regression,F1_F2,a1a056ce-Audio_SP11,1617,0.5831787260358688,0.6375008916538406,0.5418696766603418,5
Logistic regression__F1_F2,Logistic regression,F1_F2,a452055c-Audio_SP11,3839,0.6558999739515499,0.6764638390364406,0.6217252030416943,5
Logistic regression__F1_F2,Logistic regression,F1_F2,adad0062-Audio_SP17,3705,0.7692307692307693,0.7398121728718626,0.7357563446933769,5
Logistic regression__F1_F2,Logistic regression,F1_F2,c3533b36-Audio_SP16,1959,0.7932618683001531,0.7513388964863251,0.7445458710508425,5
Logistic regression__F1_F2,Logistic regression,F1_F2,cafd9c21-Audio_SP27,4907,0.7833706949256165,0.7539810675794909,0.7566445225993201,5
Logistic regression__F1_F2,Logistic regression,F1_F2,d4c363bf-Audio_SP13,3390,0.6548672566371682,0.6565049991919427,0.6173445904655023,5
Logistic regression__F1_F2,Logistic regression,F1_F2,dbeec025-Audio_SP13,2727,0.6732673267326733,0.5976427288148557,0.6374067612823084,5
Logistic regression__F1_F2,Logistic regression,F1_F2,e90f8e4d-Audio_SP22,2564,0.732839313572543,0.7581385900538967,0.7010769985578035,5
Logistic regression__F1_F2,Logistic regression,F1_F2,f061152e-Audio_SP12,2900,0.6675862068965517,0.5826184741316077,0.5940651430886101,5
Logistic regression__F1_F2,Logistic regression,F1_F2,fcd45f4d-Audio_SP21,2501,0.6525389844062375,0.6899422976128613,0.633922953851682,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,061ea7d0-Audio_SP16,2903,0.7888391319324837,0.7290629722176267,0.7392169771556032,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,0af9ac47-Audio_SP14,3466,0.671667628390075,0.5940763754812428,0.6143790420730122,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,0e6115f2-Audio_SP19,3495,0.7030042918454935,0.7078771005029976,0.6557926828753925,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,0f786745-Audio_SP20,3677,0.4998640195811803,0.5993089048987963,0.509827069847338,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,12c532f8-Audio_SP15,3342,0.7537402752842609,0.7363917386009808,0.7030096317195297,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,181d5ce9-Audio_SP21,1729,0.7137073452862926,0.7214798112014724,0.6692729683939828,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,1c403477-Audio_SP13,3321,0.7223727792833484,0.7435456219609143,0.6806330043832199,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,1d46eb6e-Audio_SP18,4972,0.7660901045856798,0.7490648901938781,0.7254684822804006,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,2988c6fc-Audio_SP13,2406,0.7206982543640897,0.7235414091318253,0.6652125253589618,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,2e25304d-Audio_SP12,1234,0.7025931928687196,0.6456573618496905,0.6539021387858597,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,30a90cb2-Audio_SP21,3151,0.6156775626785148,0.6256704093784554,0.5705870217663195,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,3361ee02-Audio_SP10,2233,0.5785938199731303,0.618444656864385,0.5702956311950078,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,34ad326e-Audio_SP7,1458,0.5672153635116598,0.5976015661375131,0.5111007058812508,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,375a28cd-Audio_SP16,3445,0.3564586357039187,0.4561174490469549,0.3303583326132936,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,42d56bbf-Audio_SP23,9770,0.4424769703172978,0.5491218192840451,0.42750791169160046,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,49ae7020-Audio_SP17,2377,0.7458981909970551,0.6583736665627291,0.6817561758262788,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,501e6487-Audio_SP19,5259,0.4983837231412816,0.5619908052032553,0.5015040023899087,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,514fc6b6-Audio_SP19,4227,0.6420629287911048,0.6046695387585355,0.5854646921508471,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,51a17262-Audio_SP18,2738,0.6113951789627465,0.6392967710500772,0.5641542266999239,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,5278b5b9-Audio_SP15,1916,0.4650313152400835,0.5402586949014399,0.43699992576835917,5
