source_file,audio_id,audio_path,audio_duration,split_time,time_basis,split_basis,total_rows,H1_rows,H2_rows,min_token_time,max_token_time
7c3c98d2-Audio_SP13.csv,7c3c98d2-Audio_SP13,data/raw/sound/7c3c98d2-Audio_SP13.v0.wav,3244.728,1622.364,time column: time,audio_duration,4339,2137,2202,33.368750000000006,3244.33275
