h1_audio,predicted_h2_audio,true_h2_audio,is_correct,assigned_cost,true_match_cost,true_match_rank,predicted_match_rank_for_this_h1,best_candidate_cost_for_this_h1,second_best_candidate_cost_for_this_h1,margin_best_to_second,centroids_distance_assigned,centroids_distance_true,geometry_distance_assigned,geometry_distance_true,ellipse_distance_assigned,ellipse_distance_true,overlap_distance_assigned,overlap_distance_true
5586979c-Audio_SP18,5586979c-Audio_SP18,5586979c-Audio_SP18,True,0.33591248046692285,0.33591248046692285,1,1,0.33591248046692285,0.47021554302399465,0.1343030625570718,0.5147578623725801,0.5147578623725801,0.7550283744984729,0.7550283744984729,0.33591248046692285,0.33591248046692285,0.7540499735359023,0.7540499735359023
5819ce7a-Audio_SP11,5819ce7a-Audio_SP11,5819ce7a-Audio_SP11,True,0.4803216972037482,0.4803216972037482,2,2,0.4772273555994155,0.4803216972037482,0.0030943416043326955,0.17058094881103616,0.17058094881103616,0.2659451673835986,0.2659451673835986,0.4803216972037482,0.4803216972037482,0.4417640035209395,0.4417640035209395
5a932187-audio_SP16,5a932187-audio_SP16,5a932187-audio_SP16,True,0.8324380444680738,0.8324380444680738,1,1,0.8324380444680738,1.276824219028076,0.4443861745600023,0.2093803414025222,0.2093803414025222,0.17525220833868155,0.17525220833868155,0.8324380444680738,0.8324380444680738,0.5274369524854904,0.5274369524854904
63239054-Audio_SP15,63239054-Audio_SP15,63239054-Audio_SP15,True,0.49100778979367476,0.49100778979367476,1,1,0.49100778979367476,0.5377338337936166,0.046726043999941846,0.18060352394674176,0.18060352394674176,0.19825173211506741,0.19825173211506741,0.49100778979367476,0.49100778979367476,0.5433953412825047,0.5433953412825047
713a2f9b-Audio_SP16,713a2f9b-Audio_SP16,713a2f9b-Audio_SP16,True,0.3429186363836879,0.3429186363836879,1,1,0.3429186363836879,0.3849995761189637,0.04208093973527577,0.10714374408706466,0.10714374408706466,0.0877426581403958,0.0877426581403958,0.3429186363836879,0.3429186363836879,0.5703474765384273,0.5703474765384273
7a414497-Audio_SP15,7a414497-Audio_SP15,7a414497-Audio_SP15,True,0.3963626271214643,0.3963626271214643,1,1,0.3963626271214643,0.4114466368856436,0.015084009764179285,0.41837713566157736,0.41837713566157736,0.6285922464701722,0.6285922464701722,0.3963626271214643,0.3963626271214643,0.754241994444534,0.754241994444534
7aee4437-Audio_SP12,7aee4437-Audio_SP12,7aee4437-Audio_SP12,True,0.5545373041158304,0.5545373041158304,1,1,0.5545373041158304,0.8529199231975468,0.2983826190817165,0.2909882669864841,0.2909882669864841,0.49642461486990974,0.49642461486990974,0.5545373041158304,0.5545373041158304,0.5207439837944546,0.5207439837944546
7c3c98d2-Audio_SP13,7c3c98d2-Audio_SP13,7c3c98d2-Audio_SP13,True,0.685877063294659,0.685877063294659,1,1,0.685877063294659,1.1094377902849233,0.42356072699026426,0.1309239117484708,0.1309239117484708,0.1265513826524546,0.1265513826524546,0.685877063294659,0.685877063294659,0.2564770184546824,0.2564770184546824
7dec1dd7-Audio_SP13,7dec1dd7-Audio_SP13,7dec1dd7-Audio_SP13,True,0.45936625552002597,0.45936625552002597,2,2,0.34597124585753103,0.45936625552002597,0.11339500966249494,0.1935892959190668,0.1935892959190668,0.18542623804660902,0.18542623804660902,0.45936625552002597,0.45936625552002597,0.4387990630973771,0.4387990630973771
7e277fda-Audio_SP28,7e277fda-Audio_SP28,7e277fda-Audio_SP28,True,0.2658167721845171,0.2658167721845171,1,1,0.2658167721845171,0.8374788721707506,0.5716620999862334,0.10698121744910667,0.10698121744910667,0.14428991484316409,0.14428991484316409,0.2658167721845171,0.2658167721845171,0.23684145969702777,0.23684145969702777
85c7895f-Audio_SP16,85c7895f-Audio_SP16,85c7895f-Audio_SP16,True,0.37782143469816915,0.37782143469816915,2,2,0.34360565703322765,0.37782143469816915,0.034215777664941494,0.3222404657070375,0.3222404657070375,0.3081574513435905,0.3081574513435905,0.37782143469816915,0.37782143469816915,0.4545108073704433,0.4545108073704433
919b9bc1-Audio_SP14,919b9bc1-Audio_SP14,919b9bc1-Audio_SP14,True,0.3770479538533375,0.3770479538533375,1,1,0.3770479538533375,0.5187039994020306,0.1416560455486931,0.2941703397062028,0.2941703397062028,0.2600876373343273,0.2600876373343273,0.3770479538533375,0.3770479538533375,0.39573970402636666,0.39573970402636666
9a0c18cb-Audio_SP14,9a0c18cb-Audio_SP14,9a0c18cb-Audio_SP14,True,0.6683098474853265,0.6683098474853265,1,1,0.6683098474853265,0.671569638306597,0.0032597908212704807,0.23190370132508534,0.23190370132508534,0.27032761971026903,0.27032761971026903,0.6683098474853265,0.6683098474853265,0.5430226389493931,0.5430226389493931
a1a056ce-Audio_SP11,e90f8e4d-Audio_SP22,a1a056ce-Audio_SP11,False,1.0395577390771875,1.0466209874962704,7,3,0.9682026241840648,1.0028220871512568,0.03461946296719198,0.9348129306580716,0.6049034250284041,0.5642271088931202,1.0660534939321251,1.0395577390771875,1.0466209874962704,1.7631865265926008,1.6301108001319735
a452055c-Audio_SP11,a452055c-Audio_SP11,a452055c-Audio_SP11,True,0.3819542494232908,0.3819542494232908,3,3,0.35834267268441417,0.35915700290149655,0.0008143302170823818,0.17900604774571433,0.17900604774571433,0.338747720729316,0.338747720729316,0.3819542494232908,0.3819542494232908,0.6082642572813453,0.6082642572813453
adad0062-Audio_SP17,adad0062-Audio_SP17,adad0062-Audio_SP17,True,0.46184308970340193,0.46184308970340193,2,2,0.458601865137677,0.46184308970340193,0.003241224565724954,0.19310357167736805,0.19310357167736805,0.2733487773987359,0.2733487773987359,0.46184308970340193,0.46184308970340193,0.5723640738713848,0.5723640738713848
c3533b36-Audio_SP16,c3533b36-Audio_SP16,c3533b36-Audio_SP16,True,0.6064882075206963,0.6064882075206963,12,12,0.3906141318219881,0.48279839234755384,0.09218426052556572,0.3448979002583148,0.3448979002583148,0.37661000219868035,0.37661000219868035,0.6064882075206963,0.6064882075206963,0.7535126077439098,0.7535126077439098
