center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
400.9771229651632,2106.9289217491296,45911.923751499744,-2821.4684207855958,4421.479312686751,195037937.0234172,0.8,3.218875824868201,770.4532443896483,233.38743632872067,176.12748446555088,141225.66979856652,428,405,23,5.373831775700935,adad0062-Audio_SP17,H1,i
490.8226560334319,1843.747368300888,40049.16362399818,-483.6717607915384,1756.7019765968553,70120506.52714126,0.8,3.218875824868201,718.1446828847603,150.13252453124556,179.27645138014051,84679.1749957829,561,555,6,1.06951871657754,adad0062-Audio_SP17,H1,e
611.31342407964,1419.143602558042,40052.55665757998,-1826.0250760142978,3825.292031505231,149878358.24541983,0.8,3.218875824868201,718.9429008685944,219.24983662647392,177.121746203979,123800.83088920226,670,660,10,1.4925373134328357,adad0062-Audio_SP17,H1,a
510.7454478812068,1016.5646815749752,51876.31723031621,1151.997920128064,1430.591354228118,72886711.71090627,0.8,3.218875824868201,817.4791979411413,134.46575139604894,-178.6924802885342,86333.28665947093,378,370,8,2.1164021164021163,adad0062-Audio_SP17,H1,o
445.4374132442791,946.1538966542608,49040.82988623444,346.43938858208554,1894.9585560151859,92810319.93704401,0.8,3.218875824868201,794.6434059895759,156.09538579573655,-179.579006912581,97420.92094208524,103,91,12,11.650485436893204,adad0062-Audio_SP17,H1,u
401.7383747059044,2059.3945086124227,42837.87948473582,-1312.8416254153396,5960.535508562434,253613148.64686242,0.8,3.218875824868201,743.0748724993465,275.94181835186686,177.9636939209538,161042.30530453805,370,349,21,5.675675675675676,adad0062-Audio_SP17,H2,i
482.7062665328189,1861.48587662849,39789.042771550296,-194.45155433687796,1875.5717417060443,74589392.84486902,0.8,3.218875824868201,715.7630837031992,155.3579403969477,179.70615028519626,87335.86618174589,468,465,3,0.641025641025641,adad0062-Audio_SP17,H2,e
605.8256055143704,1431.1769280064232,33780.64066314772,-1386.1487556051738,4225.232795898114,140809662.42371538,0.8,3.218875824868201,660.1348033564777,231.44500538744612,177.32066732705852,119996.9823047401,473,472,1,0.21141649048625794,adad0062-Audio_SP17,H2,a
499.95218084296965,1035.6976664061262,40611.33274229937,183.56821904995152,1303.4633761449147,52901687.59497693,0.8,3.218875824868201,723.1198975322487,129.50563506160375,-179.73243580612476,73551.04696742262,335,324,11,3.2835820895522385,adad0062-Audio_SP17,H2,o
432.9412000583913,1004.4409434188703,129830.9430099467,1179.8258747644966,2235.079433181932,288790481.41738313,0.8,3.218875824868201,1292.9730030359392,169.225651527708,-179.47027014323788,171848.41591768633,106,95,11,10.377358490566039,adad0062-Audio_SP17,H2,u
