audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
adad0062-Audio_SP17,H1,i,e,141254.34318227088,84559.18607025754,38072.29824434078,187741.2310081876,26.95301070864298,45.02443792766373,20.279135296966498
adad0062-Audio_SP17,H1,i,a,141254.34318227088,123846.55766282196,0.0,265100.90084509284,0.0,0.0,0.0
adad0062-Audio_SP17,H1,i,o,141254.34318227088,86319.80255441832,0.0,227574.14573668918,0.0,0.0,0.0
adad0062-Audio_SP17,H1,i,u,141254.34318227088,97437.31040041015,0.0,238691.65358268103,0.0,0.0,0.0
adad0062-Audio_SP17,H1,e,a,84559.18607025754,123846.55766282196,8464.18441211571,199941.55932096377,10.009775171065494,6.834412333978509,4.233329199222787
adad0062-Audio_SP17,H1,e,o,84559.18607025754,86319.80255441832,0.0,170878.98862467584,0.0,0.0,0.0
adad0062-Audio_SP17,H1,e,u,84559.18607025754,97437.31040041015,0.0,181996.49647066768,0.0,0.0,0.0
adad0062-Audio_SP17,H1,a,o,123846.55766282196,86319.80255441832,12944.250770872268,197222.109446368,10.45184542481479,14.995690893421433,6.563285834031853
adad0062-Audio_SP17,H1,a,u,123846.55766282196,97437.31040041015,0.0,221283.8680632321,0.0,0.0,0.0
adad0062-Audio_SP17,H1,o,u,86319.80255441832,97437.31040041015,41114.11451744487,142642.9984373836,47.629991381786844,42.195453003053956,28.82308628382686
adad0062-Audio_SP17,H2,i,e,161052.51147470778,87302.05775000891,54152.85244896634,194201.71677575033,33.62434522324769,62.029296725208994,27.884847440096532
adad0062-Audio_SP17,H2,i,a,161052.51147470778,120029.44928939412,0.0,281081.9607641019,0.0,0.0,0.0
adad0062-Audio_SP17,H2,i,o,161052.51147470778,73529.5036590688,0.0,234582.01513377656,0.0,0.0,0.0
adad0062-Audio_SP17,H2,i,u,161052.51147470778,171858.97832097777,0.0,332911.4897956855,0.0,0.0,0.0
adad0062-Audio_SP17,H2,e,a,87302.05775000891,120029.44928939412,6728.933816915328,200602.5732224877,7.707646291893551,5.606069057845707,3.3543606688695307
adad0062-Audio_SP17,H2,e,o,87302.05775000891,73529.5036590688,0.0,160831.56140907772,0.0,0.0,0.0
adad0062-Audio_SP17,H2,e,u,87302.05775000891,171858.97832097777,5081.851509491278,254079.1845614954,5.82099854283304,2.956989247311828,2.0001054073995994
adad0062-Audio_SP17,H2,a,o,120029.44928939412,73529.5036590688,7699.775014380723,185859.1779340822,6.4149048920622525,10.471680932434891,4.142800533160416
adad0062-Audio_SP17,H2,a,u,120029.44928939412,171858.97832097777,1968.4642210677678,289919.9633893041,1.6399843811011325,1.1453950444132772,0.6789681531604351
adad0062-Audio_SP17,H2,o,u,73529.5036590688,171858.97832097777,46238.822825489806,199149.65915455675,62.88472045164815,26.905095839177186,23.21812802582033
