audio,half,vowel,ellipse_area_grid,overlap_area_with_any_other_vowel,overlap_percent_with_any_other_vowel,unique_area_not_overlapped,unique_percent_not_overlapped
63239054-Audio_SP15,H1,i,192061.1537910886,46111.64611067542,24.00883531129497,145949.5076804132,75.99116468870504
63239054-Audio_SP15,H1,e,102304.14795925307,47183.006670552335,46.12032611751476,55121.14128870073,53.879673882485235
63239054-Audio_SP15,H1,a,110062.52409420063,15581.46532384744,14.156921669824262,94481.0587703532,85.84307833017574
63239054-Audio_SP15,H1,o,98550.79083001986,91568.97134249985,92.9155114548373,6981.819487520013,7.084488545162704
63239054-Audio_SP15,H1,u,202947.3275337305,82221.53021605698,40.51372896368468,120725.79731767352,59.486271036315316
63239054-Audio_SP15,H2,i,222014.29334290978,53802.97924884257,24.234015944974207,168211.3140940672,75.7659840550258
63239054-Audio_SP15,H2,e,83363.81625913229,61455.652639824526,73.71981681931724,21908.163619307765,26.28018318068276
63239054-Audio_SP15,H2,a,128542.3540673444,28962.158479702706,22.531218359770502,99580.19558764169,77.4687816402295
63239054-Audio_SP15,H2,o,99415.34207921918,92647.67173345281,93.19252923721416,6767.670345766368,6.807470762785835
63239054-Audio_SP15,H2,u,257579.26865995632,78513.65251133307,30.481355475460642,179065.61614862323,69.51864452453935
