vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,423.29429166173907,2072.9722787067894,444.00256725736335,2078.177124594362,20.708275595624286,5.204845887572446,21.35235581517197
e,553.1292533846056,1894.9138527924915,567.0672862774679,1907.0375708222628,13.938032892862338,12.123718029771226,18.47304251572849
a,699.4953012432958,1544.2451163163812,701.5119038611318,1534.9368563773928,2.0166026178360426,-9.308259938988385,9.524200187419375
o,588.8501934244882,1176.1335794661904,614.0585310681354,1200.8401580142108,25.208337643647155,24.70657854802039,35.296958938492416
u,480.85714488952453,1033.821520976735,495.6530995871731,1155.2545367150342,14.79595469764854,121.43301573829922,122.33109819957022
