audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
c3533b36-Audio_SP16,H1,i,e,156413.5089604426,79123.77394391723,29311.27667595383,206226.00622840598,18.73960687332111,37.04484153742415,14.213181553586447
c3533b36-Audio_SP16,H1,i,a,156413.5089604426,191193.55625625583,0.0,347607.06521669845,0.0,0.0,0.0
c3533b36-Audio_SP16,H1,i,o,156413.5089604426,107007.83487273702,0.0,263421.3438331796,0.0,0.0,0.0
c3533b36-Audio_SP16,H1,i,u,156413.5089604426,118098.76845911045,0.0,274512.277419553,0.0,0.0,0.0
c3533b36-Audio_SP16,H1,e,a,79123.77394391723,191193.55625625583,3588.0470652248373,266729.28313494823,4.534726904922454,1.8766568996790844,1.3452017802670402
c3533b36-Audio_SP16,H1,e,o,79123.77394391723,107007.83487273702,0.0,186131.60881665425,0.0,0.0,0.0
c3533b36-Audio_SP16,H1,e,u,79123.77394391723,118098.76845911045,0.0,197222.54240302768,0.0,0.0,0.0
c3533b36-Audio_SP16,H1,a,o,191193.55625625583,107007.83487273702,4421.701123130237,293779.6900058626,2.3126831310171623,4.132128388906202,1.5051078320090807
c3533b36-Audio_SP16,H1,a,u,191193.55625625583,118098.76845911045,0.0,309292.3247153663,0.0,0.0,0.0
c3533b36-Audio_SP16,H1,o,u,107007.83487273702,118098.76845911045,53727.33672388716,171379.2666079603,50.2087877843565,45.49356223175966,31.349963030703975
c3533b36-Audio_SP16,H2,i,e,180013.3340714457,92864.64583024438,32178.4814273078,240699.49847438224,17.8756099337266,34.65094938942613,13.368736383442267
c3533b36-Audio_SP16,H2,i,a,180013.3340714457,183225.28271666483,0.0,363238.6167881105,0.0,0.0,0.0
c3533b36-Audio_SP16,H2,i,o,180013.3340714457,102887.23660277516,0.0,282900.57067422086,0.0,0.0,0.0
c3533b36-Audio_SP16,H2,i,u,180013.3340714457,109665.10374391108,0.0,289678.43781535677,0.0,0.0,0.0
c3533b36-Audio_SP16,H2,e,a,92864.64583024438,183225.28271666483,5394.762724521149,270695.1658223881,5.809275075880567,2.944333142530051,1.992929097249128
c3533b36-Audio_SP16,H2,e,o,92864.64583024438,102887.23660277516,0.0,195751.88243301952,0.0,0.0,0.0
c3533b36-Audio_SP16,H2,e,u,92864.64583024438,109665.10374391108,0.0,202529.74957415546,0.0,0.0,0.0
c3533b36-Audio_SP16,H2,a,o,183225.28271666483,102887.23660277516,6587.7722213168345,279524.7470981232,3.5954493417286777,6.402905198776758,2.3567760242009235
c3533b36-Audio_SP16,H2,a,u,183225.28271666483,109665.10374391108,0.0,292890.3864605759,0.0,0.0,0.0
c3533b36-Audio_SP16,H2,o,u,102887.23660277516,109665.10374391108,74753.18846954944,137799.1518771368,72.65545361875637,68.1649731022116,54.247930739225566
