center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
349.682163583047,2041.4028078682104,45393.01545723266,-2614.2539298804977,5419.115318981768,239155661.8291699,0.8,3.218875824868201,765.9307443370471,259.96509831454176,176.27406397155144,156384.76049306736,183,179,4,2.185792349726776,c3533b36-Audio_SP16,H1,i
472.0805868788305,1786.8477477170234,22545.29617019415,-1172.0695127727108,2779.05882142702,61280957.26069156,0.8,3.218875824868201,539.6051834726184,186.78881717362202,176.61835293079852,79162.01973020771,270,255,15,5.555555555555555,c3533b36-Audio_SP16,H1,e
675.8677980158868,1415.7118030463253,45225.86268250714,-2874.6953069086385,8077.117025256758,357030712.3472412,0.8,3.218875824868201,764.952938141551,318.0403960625982,175.6011590997207,191076.32685598967,313,312,1,0.3194888178913738,c3533b36-Audio_SP16,H1,a
488.0556033820929,1031.7164721263591,49115.629943889246,962.7437162650469,2300.0038749994987,112039263.73077887,0.8,3.218875824868201,795.3887491769519,171.34439168619218,-178.82240003659047,107038.30394312317,302,291,11,3.642384105960265,c3533b36-Audio_SP16,H1,o
420.6796891333794,829.3131033737429,38066.29873792411,773.6121573497892,3603.8483812743098,136586693.31777275,0.8,3.218875824868201,700.2472697198049,214.89038594761558,-178.7146889983982,118183.89294541779,66,59,7,10.606060606060606,c3533b36-Audio_SP16,H1,u
354.26286597902543,2038.414621318629,78188.88480273481,-2150.3506247547434,4112.7833895780495,316949938.8569363,0.8,3.218875824868201,1003.7550935856167,228.36618064671924,178.33862931038638,180031.88636001456,130,124,6,4.615384615384616,c3533b36-Audio_SP16,H2,i
479.1802356057223,1829.1452528751392,35273.36662180953,-2035.0865290915926,2508.428779732955,84339150.81132887,0.8,3.218875824868201,675.1174832873847,175.1456968134654,176.45939866148734,92868.55920416549,229,219,10,4.366812227074235,c3533b36-Audio_SP16,H2,e
665.5855195593831,1406.1630147783594,47507.32400660463,-2691.1483015544163,7059.643595781287,328142496.4949731,0.8,3.218875824868201,783.5661992298474,297.65950821574074,176.2101437950471,183183.0706811317,266,264,2,0.7518796992481203,c3533b36-Audio_SP16,H2,a
505.5787521388882,991.4938247041846,32478.465185328045,926.4218352212305,3213.3796261922384,103507380.89975227,0.8,3.218875824868201,646.9573463601942,202.47631373959894,-178.18865015714024,102882.08466303328,222,217,5,2.2522522522522523,c3533b36-Audio_SP16,H2,o
471.14550381448566,862.8043939205587,27424.996720041974,4076.57825284031,4898.413634897144,117720487.61893247,0.8,3.218875824868201,601.9277599426533,232.08435640010626,-170.05152103611246,109718.56579800612,42,40,2,4.761904761904762,c3533b36-Audio_SP16,H2,u
