half,vowel,n_tokens,f1_centroid,f2_centroid,f1_mean,f2_mean,f1_sd,f2_sd,f1_iqr,f2_iqr,within_dispersion_mean,within_dispersion_median
H1,i,276,355.08682667951507,1981.1467761727774,353.99942285231674,2022.4311871186137,66.31366441097002,248.68240506679652,86.28137134131674,329.7974371324126,212.73792950745658,175.82588323269755
H1,e,336,450.6722735407801,1784.0221439857542,452.5825656599867,1786.5894578483726,45.960307529990956,215.5477057209554,49.63269887146504,268.4239342166493,170.31891771220572,144.2733882783234
H1,a,466,564.5684433403844,1356.5139867152939,567.3191288002488,1368.308275946995,55.48566369075705,162.71941366235524,67.39295150936141,181.46658448019434,136.94973348497936,105.18828902261677
H1,o,397,472.2662236242264,960.6159032962408,480.1075269308945,975.7315599936112,48.88681098932504,170.31334570998612,49.3266434693611,213.82396570061644,139.94421511892193,116.54903166680324
H1,u,67,417.9579337532165,816.0825944615716,417.5679838090532,841.0108412834211,59.475297844524626,164.28710213931032,54.09522977645918,187.49940575062874,133.00150255190076,101.79738299735662
H2,i,157,400.79514194038194,2019.861208635759,406.70973189276054,2065.3782507480505,113.39918971957675,307.2938374534277,90.21961468688602,356.8428703436134,254.08274610118465,187.82091507046064
H2,e,260,461.2454553114984,1827.5187342582035,465.38680167210464,1801.4802981579423,42.571343255510754,250.61072385585945,47.81553659226461,209.7642720289939,171.79499961738875,115.909771758657
H2,a,249,577.8401775132819,1313.4135180091107,576.8989883324923,1344.8967473403318,59.852559477935266,221.1699735105199,86.37692933955691,220.7056078221417,168.5639368021719,124.04750152022295
H2,o,306,483.6435350223031,1006.5585366740872,485.78054307842,1011.7116530520559,49.39992921601732,195.55502653190467,49.452799204736436,198.0165043479783,151.2296331215499,113.77270255438845
H2,u,56,431.6689353322588,796.4450425972673,439.3888553107786,844.9028552273913,52.34590137145487,227.955933106176,60.60788279815881,293.2262340107992,184.1694116817741,143.12115073309337
