audio,vowel_norm,f1_median,f2_median,chosen_k,cluster,join_key,Part,InfoInterv,Time.code.and.speaker,Time.code.and.speaker.2,Speaker,Sex,Age,CivilStatus,CountryRes,MigrationStatus,Location,Education,Discipline,English,EmploymentStatus,Type_mw_earnings,Amount_mw_earnings,Income_group,_merge
0af9ac47-Audio_SP14,i,430.770601933547,2076.185294861082,2,2,0af9ac47-audio_sp14,Part2,Interviewee,0af9ac47-Audio_SP14,ITW23c-Audio_SP14.v0.seg,ITW23c,M,18-24,Single,VE,Native,Barquisimeto,Bachelor,Bus-Econ,ENG,Not_in_work,Main_income,530.27,3,both
0e6115f2-Audio_SP19,i,361.9798692756276,2242.710787993946,2,2,0e6115f2-audio_sp19,Part1,Interviewee,0e6115f2-Audio_SP19,ITW5-Audio_SP19.v0.seg,ITW5,M,25-34,Cohabitation,PE,Native,Huaraz,Bachelor,Eng-Science,noENG,Student,Main_income,137.05,2,both
0f786745-Audio_SP20,i,368.6180245235911,2176.7885625017234,2,2,0f786745-audio_sp20,Part2,Interviewee,0f786745-Audio_SP20,ITW31-Audio_SP20.v0.seg,ITW31,M,18-24,Cohabitation,DO,Native,Santo Domingo,Bachelor,CompScience,noENG,Independent,Extra_income,43.35,1,both
12c532f8-Audio_SP15,i,342.33805972940934,2128.8003494464783,2,2,12c532f8-audio_sp15,Part1,Interviewee,12c532f8-Audio_SP15,ITW1-Audio_SP15.v0.seg,ITW1,M,45-64,Divorced,AR,Native,Lujan,Secondary/Vocational,Eng-Science,ENG,Independent,Extra_income,1071.71,4,both
181d5ce9-Audio_SP21,i,348.7632974620207,2026.306804261761,2,2,181d5ce9-audio_sp21,Part2,Interviewee,181d5ce9-Audio_SP21,ITW22b-Audio_SP21.v0.seg,ITW22b,M,25-34,Single,VE,Native,Ciudad Bolívar,Bachelor,Eng-Science,ENG,Independent,Main_income,276.8,2,both
1c403477-Audio_SP13,i,372.8142985129683,2127.747631671456,2,2,1c403477-audio_sp13,Part2,Interviewee,1c403477-Audio_SP13,ITW41-Audio_SP13.v0.seg,ITW41,M,35-44,Married,SV,Native,San Salvador,Master,Bus-Econ,noENG,Employee,Extra_income,73.24,1,both
1d46eb6e-Audio_SP18,i,389.8127923134527,2328.1856304511066,2,1,1d46eb6e-audio_sp18,Part1,Interviewee,1d46eb6e-Audio_SP18,ITW9-Audio_SP18.v0.seg,ITW9,M,35-44,Cohabitation,VE,Native,San Cristóbal,Secondary/Vocational,CompScience,ENG,Not_in_work,Main_income,1096.45,4,both
2988c6fc-Audio_SP13,i,350.5740576324679,2311.6932727965145,2,2,2988c6fc-audio_sp13,Part2,Interviewee,2988c6fc-Audio_SP13,ITW42-Audio_SP13.v0.seg,ITW42,M,35-44,Cohabitation,VE,Native,Barinas,Secondary/Vocational,Bus-Econ,noENG,Employee,Main_income,194.03,2,both
2e25304d-Audio_SP12,i,420.8222314108283,2393.8021657035506,2,1,2e25304d-audio_sp12,Part2,Interviewee,2e25304d-Audio_SP12,ITW32-Audio_SP12.v0.seg,ITW32,F,25-34,Cohabitation,AR,Native,Buenos Aires,Secondary/Vocational,Eng-Science,ENG,Student,Extra_income,798.92,3,both
30a90cb2-Audio_SP21,i,391.0269216835491,2166.766835377606,2,2,30a90cb2-audio_sp21,Part1,Interviewee,30a90cb2-Audio_SP21,ITW3-Audio_SP21.v0.seg,ITW3,M,25-34,Single,EC,Native,Quito,Master,Law-Soc,ENG,Employee,Main_income,617.4,3,both
3361ee02-Audio_SP10,i,327.4631769980781,1808.6533619470224,2,2,3361ee02-audio_sp10,Part2,Interviewee,3361ee02-Audio_SP10,ITW29-Audio_SP10.v0.seg,ITW29,M,18-24,Single,PY,Native,Itagua,Secondary/Vocational,CompScience,ENG,Student,Main_income,19.6,1,both
34ad326e-Audio_SP7,i,324.244216862576,2081.603492279575,2,2,34ad326e-audio_sp7,Part1,Interviewee,34ad326e-Audio_SP7,ITW2-Audio_SP7.v0.seg,ITW2,M,18-24,Single,CO,Native,Popayán,Bachelor,Bus-Econ,ENG,Student,Main_income,327.21,2,both
375a28cd-Audio_SP16,i,360.7315539799458,2076.099723923443,2,2,375a28cd-audio_sp16,Part1,Interviewee,375a28cd-Audio_SP16,ITW17-Audio_SP16.v0.seg,ITW17,M,35-44,Single,AR,Native,Buenos Aires,Short HE,CompScience,ENG,Independent,Main_income,235.2,2,both
42d56bbf-Audio_SP23,i,300.0523742218971,2191.908520672724,2,2,42d56bbf-audio_sp23,Part2,Interviewee,42d56bbf-Audio_SP23,ITW21-Audio_SP23.v0.seg,ITW21,M,45-64,Married,VE,Native,San Antonio de los Altos,Master,Eng-Science,ENG,Not_in_work,Main_income,991.55,3,both
49ae7020-Audio_SP17,i,463.7514279429016,2350.297638223938,2,1,49ae7020-audio_sp17,Part1,Interviewee,49ae7020-Audio_SP17,ITW13-Audio_SP17.v0.seg,ITW13,M,25-34,Married,PE,Native,Chincha,Bachelor,Eng-Science,ENG,Not_in_work,Extra_income,2151.72,4,both
501e6487-Audio_SP19,i,315.1124023829682,1940.5327565557216,2,2,501e6487-audio_sp19,Part2,Interviewee,501e6487-Audio_SP19,ITW38-Audio_SP19.v0.seg,ITW38,M,35-44,Cohabitation,VE,Native,Merida,Bachelor,Eng-Science,noENG,Independent,Main_income,51.58,1,both
514fc6b6-Audio_SP19,i,469.5691193409915,2664.288483301759,2,1,514fc6b6-audio_sp19,Part1,Interviewee,514fc6b6-Audio_SP19,ITW10-Audio_SP19.v0.seg,ITW10,F,25-34,Single,VE,Native,Cua,Short HE,Law-Soc,ENG,Employee,Main_income,1164.84,4,both
51a17262-Audio_SP18,i,408.5976290047712,2805.0985379376166,2,1,51a17262-audio_sp18,Part1,Interviewee,51a17262-Audio_SP18,ITW23-Audio_SP18.v0.seg,ITW23,F,25-34,Single,VE,Native,Valencia,Bachelor,Law-Soc,noENG,Other,Main_income,1208.04,4,both
5278b5b9-Audio_SP15,i,333.0615261311883,2224.365761051657,2,2,5278b5b9-audio_sp15,Part2,Interviewee,5278b5b9-Audio_SP15,ITW39-Audio_SP15.v0.seg,ITW39,M,18-24,Single,CO,Native,Alban,Secondary/Vocational,Bus-Econ,ENG,Other,Main_income,556.52,3,both
5586979c-Audio_SP18,i,393.4612178596391,2113.587946735772,2,2,5586979c-audio_sp18,Part2,Interviewee,5586979c-Audio_SP18,ITW43-Audio_SP18.v0.seg,ITW43,M,18-24,Single,CO,Native,Turbaco,Bachelor,Bus-Econ,ENG,Student,Extra_income,1135.3,4,both
5819ce7a-Audio_SP11,i,398.26607118562384,2366.687870232576,2,1,5819ce7a-audio_sp11,Part2,Interviewee,5819ce7a-Audio_SP11,ITW40-Audio_SP11.v0.seg,ITW40,F,18-24,Single,VE,Native,Caracas,Secondary/Vocational,Law-Soc,ENG,Student,Main_income,666.55,3,both
5a932187-audio_SP16,i,386.6279313707991,2121.1818220481823,2,2,5a932187-audio_sp16,Part2,Interviewee,5a932187-audio_SP16,ITW20b-audio_SP16.v0.seg,ITW20b,F,35-44,Divorced,VE,Native,Valencia,Secondary/Vocational,Law-Soc,ENG,Independent,Main_income,888.73,3,both
63239054-Audio_SP15,i,377.5544605670518,2016.937289413809,2,2,63239054-audio_sp15,Part2,Interviewee,63239054-Audio_SP15,ITW26-Audio_SP15.v0.seg,ITW26,M,25-34,Single,CO,Native,Bogotá,Bachelor,Law-Soc,ENG,Employee,Extra_income,71.38,1,both
713a2f9b-Audio_SP16,i,327.0105516191462,2048.6550889617192,2,2,713a2f9b-audio_sp16,Part2,Interviewee,713a2f9b-Audio_SP16,ITW29b-Audio_SP16.v0.seg,ITW29b,M,25-34,,PE,Native,Lima,Bachelor,Eng-Science,ENG,Employee,Extra_income,301.53,2,both
7a414497-Audio_SP15,i,368.4185680847525,2148.479074393479,2,2,7a414497-audio_sp15,Part1,Interviewee,7a414497-Audio_SP15,ITW20-Audio_SP15.v0.seg,ITW20,F,35-44,Married,DO,Native,Montellano,Bachelor,Bus-Econ,ENG,Student,Main_income,696.86,3,both
7aee4437-Audio_SP12,i,427.7558827361903,2251.286759008278,2,2,7aee4437-audio_sp12,Part1,Interviewee,7aee4437-Audio_SP12,ITW12-Audio_SP12.v0.seg,ITW12,M,18-24,Single,VE,Native,Maracay,Short HE,Eng-Science,ENG,Student,Main_income,654.16,3,both
7c3c98d2-Audio_SP13,i,340.93978333551024,2520.594418256848,2,2,7c3c98d2-audio_sp13,Part2,Interviewee,7c3c98d2-Audio_SP13,ITW36-Audio_SP13.v0.seg,ITW36,F,18-24,Cohabitation,EC,Native,Quito,Bachelor,Eng-Science,ENG,Student,Main_income,447.88,2,both
7dec1dd7-Audio_SP13,i,362.710226230876,2085.7642427103183,2,2,7dec1dd7-audio_sp13,Part1,Interviewee,7dec1dd7-Audio_SP13,ITW25-Audio_SP13.v0.seg,ITW25,M,18-24,Married,AR,Native,Buenos Aires,Bachelor,Eng-Science,ENG,Independent,Extra_income,1343.28,4,both
7e277fda-Audio_SP28,i,409.4093360874458,2212.00755826398,2,2,7e277fda-audio_sp28,Part2,Interviewee,7e277fda-Audio_SP28,ITW19-Audio_SP28.v0.seg,ITW19,M,35-44,Married,VE,Native,Guacara,Short HE,Eng-Science,ENG,Employee,Main_income,847.28,3,both
85c7895f-Audio_SP16,i,336.2113683691624,2117.0372489725896,2,2,85c7895f-audio_sp16,Part2,Interviewee,85c7895f-Audio_SP16,ITW37-Audio_SP16.v0.seg,ITW37,M,35-44,Married,CO,Native,Bogotá,Bachelor,Eng-Science,ENG,Employee,Extra_income,362.23,2,both
919b9bc1-Audio_SP14,i,329.03184554219786,2188.637451754093,2,2,919b9bc1-audio_sp14,Part2,Interviewee,919b9bc1-Audio_SP14,ITW33-Audio_SP14.v0.seg,ITW33,M,25-34,Married,PE,Native,Trujillo,Bachelor,Bus-Econ,noENG,Independent,Main_income,295.96,2,both
9a0c18cb-Audio_SP14,i,305.2818775997876,2020.921369510473,2,2,9a0c18cb-audio_sp14,Part2,Interviewee,9a0c18cb-Audio_SP14,ITW29c-Audio_SP14.v0.seg,ITW29c,M,25-34,Married,VE,Native,Caracas,Bachelor,Eng-Science,ENG,Student,Main_income,976.5,3,both
a1a056ce-Audio_SP11,i,432.16265944905007,2513.0205942955904,2,1,a1a056ce-audio_sp11,Part1,Interviewee,a1a056ce-Audio_SP11,ITW14-Audio_SP11.v0.seg,ITW14,F,18-24,Single,PE,Native,Lima,Bachelor,Law-Soc,ENG,Student,Main_income,2153.38,4,both
a452055c-Audio_SP11,i,350.1009875471542,2024.1236916583457,2,2,a452055c-audio_sp11,Part2,Interviewee,a452055c-Audio_SP11,ITW35-Audio_SP11.v0.seg,ITW35,M,45-64,Married,EC,Migrant,Quevedo,Master,Eng-Science,ENG,Employee,Extra_income,513.67,3,both
adad0062-Audio_SP17,i,404.06514869413246,2070.575701064853,2,2,adad0062-audio_sp17,Part1,Interviewee,adad0062-Audio_SP17,ITW15-Audio_SP17.v0.seg,ITW15,M,25-34,Cohabitation,EC,Migrant,Cuenca,Bachelor,Eng-Science,ENG,Independent,Main_income,757.84,3,both
c3533b36-Audio_SP16,i,354.2790248296264,2042.3147727038,2,2,c3533b36-audio_sp16,Part2,Interviewee,c3533b36-Audio_SP16,ITW26b-Audio_SP16.v0.seg,ITW26b,M,18-24,Single,VE,Native,Caracas,Bachelor,Eng-Science,ENG,Student,Main_income,833.62,3,both
cafd9c21-Audio_SP27,i,391.29739987478393,1960.4317996553264,2,2,cafd9c21-audio_sp27,Part1,Interviewee,cafd9c21-Audio_SP27,ITW8-Audio_SP27.v0.seg,ITW8,M,25-34,Single,CO,Migrant,Barranquilla,Bachelor,Eng-Science,noENG,Employee,Extra_income,128.76,2,both
d4c363bf-Audio_SP13,i,403.499217920337,2502.554278927994,2,1,d4c363bf-audio_sp13,Part1,Interviewee,d4c363bf-Audio_SP13,ITW18-Audio_SP13.v0.seg,ITW18,F,18-24,Single,AR,Migrant,Victoria,Bachelor,Eng-Science,ENG,Not_in_work,Main_income,1004.9,4,both
dbeec025-Audio_SP13,i,421.22242201447006,1980.126667758952,2,2,dbeec025-audio_sp13,Part1,Interviewee,dbeec025-Audio_SP13,ITW6-Audio_SP13.v0.seg,ITW6,M,35-44,Single,VE,Native,Caracas,Short HE,Bus-Econ,noENG,Independent,Extra_income,1016.88,4,both
e90f8e4d-Audio_SP22,i,363.10855012588496,2311.7145530598577,2,2,e90f8e4d-audio_sp22,Part1,Interviewee,e90f8e4d-Audio_SP22,ITW22-Audio_SP22.v0.seg,ITW22,M,25-34,Single,CO,Native,Turbaco,Bachelor,CompScience,ENG,Student,Extra_income,625.18,3,both
f061152e-Audio_SP12,i,481.4955661090145,2411.643823070924,2,1,f061152e-audio_sp12,Part2,Interviewee,f061152e-Audio_SP12,ITW23b-Audio_SP12.v0.seg,ITW23b,F,25-34,Cohabitation,VE,Native,Puerto La Cruz,Bachelor,CompScience,ENG,Employee,Main_income,1653.98,4,both
fcd45f4d-Audio_SP21,i,376.56710038081,1990.3813990246829,2,2,fcd45f4d-audio_sp21,Part2,Interviewee,fcd45f4d-Audio_SP21,ITW34-Audio_SP21.v0.seg,ITW34,M,25-34,Single,VE,Native,Caracas,Bachelor,Eng-Science,noENG,Independent,Extra_income,230.76,2,both
061ea7d0-Audio_SP16,o,529.2476879146652,1077.7578147473548,2,2,061ea7d0-audio_sp16,Part2,Interviewee,061ea7d0-Audio_SP16,ITW27-Audio_SP16.v0.seg,ITW27,M,25-34,Single,CO,Native,Corozal,Short HE,Eng-Science,noENG,Student,Main_income,477.91,2,both
0af9ac47-Audio_SP14,o,601.7086366057465,1186.898676995732,2,1,0af9ac47-audio_sp14,Part2,Interviewee,0af9ac47-Audio_SP14,ITW23c-Audio_SP14.v0.seg,ITW23c,M,18-24,Single,VE,Native,Barquisimeto,Bachelor,Bus-Econ,ENG,Not_in_work,Main_income,530.27,3,both
0e6115f2-Audio_SP19,o,466.2474762760978,1169.4068830621834,2,2,0e6115f2-audio_sp19,Part1,Interviewee,0e6115f2-Audio_SP19,ITW5-Audio_SP19.v0.seg,ITW5,M,25-34,Cohabitation,PE,Native,Huaraz,Bachelor,Eng-Science,noENG,Student,Main_income,137.05,2,both
0f786745-Audio_SP20,o,503.8187965157098,935.7038259934844,2,2,0f786745-audio_sp20,Part2,Interviewee,0f786745-Audio_SP20,ITW31-Audio_SP20.v0.seg,ITW31,M,18-24,Cohabitation,DO,Native,Santo Domingo,Bachelor,CompScience,noENG,Independent,Extra_income,43.35,1,both
12c532f8-Audio_SP15,o,492.35126714639387,1104.242746902523,2,2,12c532f8-audio_sp15,Part1,Interviewee,12c532f8-Audio_SP15,ITW1-Audio_SP15.v0.seg,ITW1,M,45-64,Divorced,AR,Native,Lujan,Secondary/Vocational,Eng-Science,ENG,Independent,Extra_income,1071.71,4,both
181d5ce9-Audio_SP21,o,489.0580274897175,1122.234736047366,2,2,181d5ce9-audio_sp21,Part2,Interviewee,181d5ce9-Audio_SP21,ITW22b-Audio_SP21.v0.seg,ITW22b,M,25-34,Single,VE,Native,Ciudad Bolívar,Bachelor,Eng-Science,ENG,Independent,Main_income,276.8,2,both
1c403477-Audio_SP13,o,478.58031892828274,1103.082825791932,2,2,1c403477-audio_sp13,Part2,Interviewee,1c403477-Audio_SP13,ITW41-Audio_SP13.v0.seg,ITW41,M,35-44,Married,SV,Native,San Salvador,Master,Bus-Econ,noENG,Employee,Extra_income,73.24,1,both
1d46eb6e-Audio_SP18,o,510.3566313335526,1100.1029949146955,2,2,1d46eb6e-audio_sp18,Part1,Interviewee,1d46eb6e-Audio_SP18,ITW9-Audio_SP18.v0.seg,ITW9,M,35-44,Cohabitation,VE,Native,San Cristóbal,Secondary/Vocational,CompScience,ENG,Not_in_work,Main_income,1096.45,4,both
2988c6fc-Audio_SP13,o,501.77046003017966,1030.6250940465006,2,2,2988c6fc-audio_sp13,Part2,Interviewee,2988c6fc-Audio_SP13,ITW42-Audio_SP13.v0.seg,ITW42,M,35-44,Cohabitation,VE,Native,Barinas,Secondary/Vocational,Bus-Econ,noENG,Employee,Main_income,194.03,2,both
2e25304d-Audio_SP12,o,646.2882278337952,1268.773412814112,2,1,2e25304d-audio_sp12,Part2,Interviewee,2e25304d-Audio_SP12,ITW32-Audio_SP12.v0.seg,ITW32,F,25-34,Cohabitation,AR,Native,Buenos Aires,Secondary/Vocational,Eng-Science,ENG,Student,Extra_income,798.92,3,both
30a90cb2-Audio_SP21,o,478.912376944758,1188.5677336381789,2,2,30a90cb2-audio_sp21,Part1,Interviewee,30a90cb2-Audio_SP21,ITW3-Audio_SP21.v0.seg,ITW3,M,25-34,Single,EC,Native,Quito,Master,Law-Soc,ENG,Employee,Main_income,617.4,3,both
3361ee02-Audio_SP10,o,475.1720362798924,1116.1011052006993,2,2,3361ee02-audio_sp10,Part2,Interviewee,3361ee02-Audio_SP10,ITW29-Audio_SP10.v0.seg,ITW29,M,18-24,Single,PY,Native,Itagua,Secondary/Vocational,CompScience,ENG,Student,Main_income,19.6,1,both
34ad326e-Audio_SP7,o,523.181136763697,1115.2216878827894,2,2,34ad326e-audio_sp7,Part1,Interviewee,34ad326e-Audio_SP7,ITW2-Audio_SP7.v0.seg,ITW2,M,18-24,Single,CO,Native,Popayán,Bachelor,Bus-Econ,ENG,Student,Main_income,327.21,2,both
375a28cd-Audio_SP16,o,468.64214901538577,985.8158179755766,2,2,375a28cd-audio_sp16,Part1,Interviewee,375a28cd-Audio_SP16,ITW17-Audio_SP16.v0.seg,ITW17,M,35-44,Single,AR,Native,Buenos Aires,Short HE,CompScience,ENG,Independent,Main_income,235.2,2,both
42d56bbf-Audio_SP23,o,397.6124858481869,963.3294256862428,2,2,42d56bbf-audio_sp23,Part2,Interviewee,42d56bbf-Audio_SP23,ITW21-Audio_SP23.v0.seg,ITW21,M,45-64,Married,VE,Native,San Antonio de los Altos,Master,Eng-Science,ENG,Not_in_work,Main_income,991.55,3,both
49ae7020-Audio_SP17,o,571.463190162369,1138.8638080084982,2,2,49ae7020-audio_sp17,Part1,Interviewee,49ae7020-Audio_SP17,ITW13-Audio_SP17.v0.seg,ITW13,M,25-34,Married,PE,Native,Chincha,Bachelor,Eng-Science,ENG,Not_in_work,Extra_income,2151.72,4,both
501e6487-Audio_SP19,o,417.62918961509934,1156.2871557735175,2,2,501e6487-audio_sp19,Part2,Interviewee,501e6487-Audio_SP19,ITW38-Audio_SP19.v0.seg,ITW38,M,35-44,Cohabitation,VE,Native,Merida,Bachelor,Eng-Science,noENG,Independent,Main_income,51.58,1,both
514fc6b6-Audio_SP19,o,585.6740601809934,1191.0330761731277,2,1,514fc6b6-audio_sp19,Part1,Interviewee,514fc6b6-Audio_SP19,ITW10-Audio_SP19.v0.seg,ITW10,F,25-34,Single,VE,Native,Cua,Short HE,Law-Soc,ENG,Employee,Main_income,1164.84,4,both
51a17262-Audio_SP18,o,498.52475526709503,1007.7391877290588,2,2,51a17262-audio_sp18,Part1,Interviewee,51a17262-Audio_SP18,ITW23-Audio_SP18.v0.seg,ITW23,F,25-34,Single,VE,Native,Valencia,Bachelor,Law-Soc,noENG,Other,Main_income,1208.04,4,both
5278b5b9-Audio_SP15,o,416.7302761578784,1185.4477293377597,2,2,5278b5b9-audio_sp15,Part2,Interviewee,5278b5b9-Audio_SP15,ITW39-Audio_SP15.v0.seg,ITW39,M,18-24,Single,CO,Native,Alban,Secondary/Vocational,Bus-Econ,ENG,Other,Main_income,556.52,3,both
5586979c-Audio_SP18,o,505.3922517455434,1149.1790294959792,2,2,5586979c-audio_sp18,Part2,Interviewee,5586979c-Audio_SP18,ITW43-Audio_SP18.v0.seg,ITW43,M,18-24,Single,CO,Native,Turbaco,Bachelor,Bus-Econ,ENG,Student,Extra_income,1135.3,4,both
5819ce7a-Audio_SP11,o,541.2232803672385,1118.542887240905,2,2,5819ce7a-audio_sp11,Part2,Interviewee,5819ce7a-Audio_SP11,ITW40-Audio_SP11.v0.seg,ITW40,F,18-24,Single,VE,Native,Caracas,Secondary/Vocational,Law-Soc,ENG,Student,Main_income,666.55,3,both
5a932187-audio_SP16,o,572.5852856468946,1378.2347048952006,2,1,5a932187-audio_sp16,Part2,Interviewee,5a932187-audio_SP16,ITW20b-audio_SP16.v0.seg,ITW20b,F,35-44,Divorced,VE,Native,Valencia,Secondary/Vocational,Law-Soc,ENG,Independent,Main_income,888.73,3,both
63239054-Audio_SP15,o,514.9711017645832,1094.4855307134071,2,2,63239054-audio_sp15,Part2,Interviewee,63239054-Audio_SP15,ITW26-Audio_SP15.v0.seg,ITW26,M,25-34,Single,CO,Native,Bogotá,Bachelor,Law-Soc,ENG,Employee,Extra_income,71.38,1,both
713a2f9b-Audio_SP16,o,446.9568007176956,1089.4097384888985,2,2,713a2f9b-audio_sp16,Part2,Interviewee,713a2f9b-Audio_SP16,ITW29b-Audio_SP16.v0.seg,ITW29b,M,25-34,,PE,Native,Lima,Bachelor,Eng-Science,ENG,Employee,Extra_income,301.53,2,both
7a414497-Audio_SP15,o,539.291399142744,1139.8428795610912,2,2,7a414497-audio_sp15,Part1,Interviewee,7a414497-Audio_SP15,ITW20-Audio_SP15.v0.seg,ITW20,F,35-44,Married,DO,Native,Montellano,Bachelor,Bus-Econ,ENG,Student,Main_income,696.86,3,both
7aee4437-Audio_SP12,o,518.646572223963,1188.7982337180174,2,2,7aee4437-audio_sp12,Part1,Interviewee,7aee4437-Audio_SP12,ITW12-Audio_SP12.v0.seg,ITW12,M,18-24,Single,VE,Native,Maracay,Short HE,Eng-Science,ENG,Student,Main_income,654.16,3,both
7c3c98d2-Audio_SP13,o,629.2976685259247,1348.2862424776984,2,1,7c3c98d2-audio_sp13,Part2,Interviewee,7c3c98d2-Audio_SP13,ITW36-Audio_SP13.v0.seg,ITW36,F,18-24,Cohabitation,EC,Native,Quito,Bachelor,Eng-Science,ENG,Student,Main_income,447.88,2,both
7dec1dd7-Audio_SP13,o,509.93664766640825,1159.299860823991,2,2,7dec1dd7-audio_sp13,Part1,Interviewee,7dec1dd7-Audio_SP13,ITW25-Audio_SP13.v0.seg,ITW25,M,18-24,Married,AR,Native,Buenos Aires,Bachelor,Eng-Science,ENG,Independent,Extra_income,1343.28,4,both
7e277fda-Audio_SP28,o,518.0803010582499,1003.2869642161942,2,2,7e277fda-audio_sp28,Part2,Interviewee,7e277fda-Audio_SP28,ITW19-Audio_SP28.v0.seg,ITW19,M,35-44,Married,VE,Native,Guacara,Short HE,Eng-Science,ENG,Employee,Main_income,847.28,3,both
85c7895f-Audio_SP16,o,451.2528596696057,972.119783228264,2,2,85c7895f-audio_sp16,Part2,Interviewee,85c7895f-Audio_SP16,ITW37-Audio_SP16.v0.seg,ITW37,M,35-44,Married,CO,Native,Bogotá,Bachelor,Eng-Science,ENG,Employee,Extra_income,362.23,2,both
919b9bc1-Audio_SP14,o,498.5552797104741,1113.0031342948498,2,2,919b9bc1-audio_sp14,Part2,Interviewee,919b9bc1-Audio_SP14,ITW33-Audio_SP14.v0.seg,ITW33,M,25-34,Married,PE,Native,Trujillo,Bachelor,Bus-Econ,noENG,Independent,Main_income,295.96,2,both
9a0c18cb-Audio_SP14,o,487.5286412498596,968.6708890490952,2,2,9a0c18cb-audio_sp14,Part2,Interviewee,9a0c18cb-Audio_SP14,ITW29c-Audio_SP14.v0.seg,ITW29c,M,25-34,Married,VE,Native,Caracas,Bachelor,Eng-Science,ENG,Student,Main_income,976.5,3,both
a1a056ce-Audio_SP11,o,510.5079911853401,1104.809299783717,2,2,a1a056ce-audio_sp11,Part1,Interviewee,a1a056ce-Audio_SP11,ITW14-Audio_SP11.v0.seg,ITW14,F,18-24,Single,PE,Native,Lima,Bachelor,Law-Soc,ENG,Student,Main_income,2153.38,4,both
a452055c-Audio_SP11,o,437.6527304457022,995.370611612758,2,2,a452055c-audio_sp11,Part2,Interviewee,a452055c-Audio_SP11,ITW35-Audio_SP11.v0.seg,ITW35,M,45-64,Married,EC,Migrant,Quevedo,Master,Eng-Science,ENG,Employee,Extra_income,513.67,3,both
adad0062-Audio_SP17,o,505.16989770063896,1028.9719074410073,2,2,adad0062-audio_sp17,Part1,Interviewee,adad0062-Audio_SP17,ITW15-Audio_SP17.v0.seg,ITW15,M,25-34,Cohabitation,EC,Migrant,Cuenca,Bachelor,Eng-Science,ENG,Independent,Main_income,757.84,3,both
c3533b36-Audio_SP16,o,496.1663508031624,1018.425424562808,2,2,c3533b36-audio_sp16,Part2,Interviewee,c3533b36-Audio_SP16,ITW26b-Audio_SP16.v0.seg,ITW26b,M,18-24,Single,VE,Native,Caracas,Bachelor,Eng-Science,ENG,Student,Main_income,833.62,3,both
cafd9c21-Audio_SP27,o,519.7949528657623,1054.3292024346126,2,2,cafd9c21-audio_sp27,Part1,Interviewee,cafd9c21-Audio_SP27,ITW8-Audio_SP27.v0.seg,ITW8,M,25-34,Single,CO,Migrant,Barranquilla,Bachelor,Eng-Science,noENG,Employee,Extra_income,128.76,2,both
d4c363bf-Audio_SP13,o,495.0803713459371,1125.3837612144334,2,2,d4c363bf-audio_sp13,Part1,Interviewee,d4c363bf-Audio_SP13,ITW18-Audio_SP13.v0.seg,ITW18,F,18-24,Single,AR,Migrant,Victoria,Bachelor,Eng-Science,ENG,Not_in_work,Main_income,1004.9,4,both
dbeec025-Audio_SP13,o,572.2418618768222,1096.950758472241,2,2,dbeec025-audio_sp13,Part1,Interviewee,dbeec025-Audio_SP13,ITW6-Audio_SP13.v0.seg,ITW6,M,35-44,Single,VE,Native,Caracas,Short HE,Bus-Econ,noENG,Independent,Extra_income,1016.88,4,both
e90f8e4d-Audio_SP22,o,485.9719788216072,1007.2312930569356,2,2,e90f8e4d-audio_sp22,Part1,Interviewee,e90f8e4d-Audio_SP22,ITW22-Audio_SP22.v0.seg,ITW22,M,25-34,Single,CO,Native,Turbaco,Bachelor,CompScience,ENG,Student,Extra_income,625.18,3,both
f061152e-Audio_SP12,o,586.0877437534923,1246.511283743924,2,1,f061152e-audio_sp12,Part2,Interviewee,f061152e-Audio_SP12,ITW23b-Audio_SP12.v0.seg,ITW23b,F,25-34,Cohabitation,VE,Native,Puerto La Cruz,Bachelor,CompScience,ENG,Employee,Main_income,1653.98,4,both
fcd45f4d-Audio_SP21,o,478.5544978352185,982.2333116962157,2,2,fcd45f4d-audio_sp21,Part2,Interviewee,fcd45f4d-Audio_SP21,ITW34-Audio_SP21.v0.seg,ITW34,M,25-34,Single,VE,Native,Caracas,Bachelor,Eng-Science,noENG,Independent,Extra_income,230.76,2,both
061ea7d0-Audio_SP16,u,463.396465367674,919.3433210048148,8,7,061ea7d0-audio_sp16,Part2,Interviewee,061ea7d0-Audio_SP16,ITW27-Audio_SP16.v0.seg,ITW27,M,25-34,Single,CO,Native,Corozal,Short HE,Eng-Science,noENG,Student,Main_income,477.91,2,both
0af9ac47-Audio_SP14,u,484.65174249209815,1057.714179375334,8,3,0af9ac47-audio_sp14,Part2,Interviewee,0af9ac47-Audio_SP14,ITW23c-Audio_SP14.v0.seg,ITW23c,M,18-24,Single,VE,Native,Barquisimeto,Bachelor,Bus-Econ,ENG,Not_in_work,Main_income,530.27,3,both
0e6115f2-Audio_SP19,u,403.1577607606431,982.3435833373592,8,6,0e6115f2-audio_sp19,Part1,Interviewee,0e6115f2-Audio_SP19,ITW5-Audio_SP19.v0.seg,ITW5,M,25-34,Cohabitation,PE,Native,Huaraz,Bachelor,Eng-Science,noENG,Student,Main_income,137.05,2,both
0f786745-Audio_SP20,u,392.6738190139528,819.2969870574867,8,8,0f786745-audio_sp20,Part2,Interviewee,0f786745-Audio_SP20,ITW31-Audio_SP20.v0.seg,ITW31,M,18-24,Cohabitation,DO,Native,Santo Domingo,Bachelor,CompScience,noENG,Independent,Extra_income,43.35,1,both
