H1_audio,061ea7d0-Audio_SP16,0af9ac47-Audio_SP14,0e6115f2-Audio_SP19,0f786745-Audio_SP20,12c532f8-Audio_SP15,181d5ce9-Audio_SP21,1c403477-Audio_SP13,1d46eb6e-Audio_SP18,2988c6fc-Audio_SP13,2e25304d-Audio_SP12,30a90cb2-Audio_SP21,3361ee02-Audio_SP10,34ad326e-Audio_SP7,375a28cd-Audio_SP16,42d56bbf-Audio_SP23,49ae7020-Audio_SP17,501e6487-Audio_SP19,514fc6b6-Audio_SP19,51a17262-Audio_SP18,5278b5b9-Audio_SP15,5586979c-Audio_SP18,5819ce7a-Audio_SP11,5a932187-audio_SP16,63239054-Audio_SP15,713a2f9b-Audio_SP16,7a414497-Audio_SP15,7aee4437-Audio_SP12,7c3c98d2-Audio_SP13,7dec1dd7-Audio_SP13,7e277fda-Audio_SP28,85c7895f-Audio_SP16,919b9bc1-Audio_SP14,9a0c18cb-Audio_SP14,a1a056ce-Audio_SP11,a452055c-Audio_SP11,adad0062-Audio_SP17,c3533b36-Audio_SP16,cafd9c21-Audio_SP27,d4c363bf-Audio_SP13,dbeec025-Audio_SP13,e90f8e4d-Audio_SP22,f061152e-Audio_SP12,fcd45f4d-Audio_SP21
061ea7d0-Audio_SP16,0.32993405474119286,1.3604748277655474,0.7371100281202612,1.3462679247145775,0.5563736357259121,0.8226099339335485,0.5151673044497732,0.512242012696583,0.6237368138388616,1.1135842684960437,1.168192251546162,1.2193076031164676,1.3211855058125272,1.2148447919672265,0.7981193348085105,0.6614716191908869,0.9424085634925239,1.1121724845686398,1.4268384908714153,1.1745803085202131,0.7497228590719942,0.5799077764804592,1.4265761041599303,0.8021530032997634,0.8610473706546713,0.8590174817355323,0.8221051109865448,1.4477420901391604,0.49271269713330923,1.191186312443272,0.7515381147417854,0.686585880588134,0.827964138949057,0.8539764163290842,0.6740037616384611,0.6926207945399779,0.5656913983092178,0.5823718968916812,0.5818205679933394,0.9965761380813688,0.7546301855712193,1.0440638265348399,0.6973809238578929
0af9ac47-Audio_SP14,0.813886974052519,0.8664781469233063,1.0449839736686433,1.5691492848142354,0.8962324396050518,0.9561073621525732,0.7623995983677395,0.980982579085252,1.1584124543459504,1.2130019753440067,1.1286219441229608,1.161317929656882,1.2726837700555027,1.4587691351082241,1.3917289478991124,0.7257666799362892,0.9225514403302598,1.4873406431715224,1.8625921744792309,1.2733568610027075,0.8171742846242739,1.0805092087265409,1.1188237096688205,0.5850371690616394,0.8420632494917293,0.8070591614066973,0.7629187692843201,1.451477098388834,0.6852721177958323,1.1681525279519145,1.2247748034217452,0.8338125865785944,1.0955461910457545,1.3675769036276928,0.8722945531724828,0.7782660959706293,0.8861994231130008,0.7167725810870095,1.0896564350970055,0.7777798694948652,1.237918417368542,1.0651634518457807,0.8757507887068589
0e6115f2-Audio_SP19,0.6145207479137579,1.47032478774846,0.3728716868001385,1.2687703093630334,0.6317833696235327,0.6043370555019083,0.6027988012026327,0.809715152552118,0.7765247865786422,1.1146610438724704,0.9654594307554567,0.9530242717468231,1.2100132845857008,1.250542866572196,0.8195207413173986,0.7343782391154672,0.7263617761508752,1.3963340100628894,1.565149733380651,0.705700773050304,0.719999382452948,0.9617880788217562,1.4427869049695932,0.7136507436267987,0.7101722679518071,0.6561662023996753,0.920979323613212,1.36035703607962,0.5634503564520086,1.2652452455034544,0.7480869233336804,0.6216719914080641,0.8431912778636003,1.1607642819135944,0.731326443877573,0.6723348221307439,0.7948746120296486,0.6304060483997189,0.7578662301332781,1.090135752912619,0.7340459199978382,1.212728240044771,0.8414176302736784
0f786745-Audio_SP20,1.2483269610924572,1.9915553853612205,1.2937072528481839,0.4304674898990183,1.2763303134648667,1.3533130410067686,1.2853302599613379,1.2165542010399548,1.090973747778423,1.5525370222725892,1.6710464124703288,1.5700742141498187,1.503207500588657,1.0019457680579804,1.2453687602743444,1.3033234900633965,1.4880185683760014,1.6018035700721993,1.8701682697175266,1.480126823263533,1.464421999948435,1.4150660652778828,2.0163962682188403,1.315549907733956,1.3489856079593046,1.33326949235522,1.4810830074291734,1.6551383114296958,1.2931960124603423,0.7536545384245715,1.2998649003555613,1.4248288466618515,1.044949966944388,1.5404760992208577,1.2147374849226993,1.2908820193439832,1.2084513359635223,1.265280086279296,1.2883900768746839,1.5582774090575362,0.9794827424376265,1.6820429733509807,1.1731046988203226
12c532f8-Audio_SP15,0.6055803300930562,1.4251251947045716,0.6185870016986111,1.4172615704887033,0.22432743353072954,0.7474953583498265,0.48118875448996334,0.7013714540521436,0.6894452734188629,1.2174244592854648,1.175426327514578,0.9629358849105094,1.2913191182177064,1.2100632850876294,0.7567220008814377,0.858360905908461,0.7673312722834624,1.3536664476179523,1.6617486657338412,0.953858884732877,0.8440834306017784,0.807602032752923,1.4455575497982098,0.8000950483451381,0.7673914277945164,0.9554066597018108,0.9824897553420098,1.4709079259742952,0.45606794875099554,1.1986889550817261,0.677869293703764,0.6561431828457209,0.7565397160579482,1.0768007746230481,0.703123895869628,0.7785111969981939,0.6777916603910051,0.6702573837261814,0.7993830121543722,1.1883844776661232,0.8313365304480942,1.2493985313284388,0.7226408391255054
181d5ce9-Audio_SP21,0.6961212925613971,1.324280411212841,0.6669689270179161,1.1709309407709467,0.6264399057714191,0.4301996564148978,0.44371070471177154,0.7654257548859366,0.9329537002586314,1.043111295918424,1.0486908590488175,0.9483624060726292,1.0809536879842878,1.2477111188685568,0.9437289790309317,0.8126700695516408,0.7083057721490502,1.430284857031114,1.8034259176417688,0.9213697349071092,0.8534118553089785,1.011599804705996,1.3799211289792714,0.5511534178679816,0.7152625788566325,0.7434781172987655,1.0123627297917748,1.3481214585513952,0.5021523973525891,1.2478429786734364,0.7919844977464687,0.8338149627932689,0.8528671490424744,1.222188431301293,0.8557243945541038,0.5958284095260645,0.9107460843875332,0.5240907108610118,0.9672517870568365,0.9845382257978667,0.9114490583281698,1.1850438424548027,0.7100300795712653
1c403477-Audio_SP13,0.3795845439465392,1.4196901529798085,0.621734820451707,1.205345040712233,0.5318354110511501,0.5569371550614696,0.4265003748152658,0.6861659894478555,0.693274570043845,1.2197365453297968,0.9821081429466326,0.9544292840619868,1.1367783218482252,1.179037638538825,0.7316319869247333,0.8476108761319718,0.7134077159717124,1.2719475522256534,1.500006582714461,0.900913423487481,0.6810801426441828,0.7314413183397117,1.4177374412985828,0.6909282300711201,0.6341975430649972,0.7683471902086223,0.8501850281006477,1.4020511475726771,0.44824390679240284,1.201378197431811,0.6254551551775968,0.5875387751668504,0.711251362760827,1.01203390726754,0.6057048423057674,0.5778704057020883,0.6121828781372849,0.4962131700877279,0.7490531027058418,1.052394350631986,0.7408972843521503,1.1701776676902642,0.685460587570777
1d46eb6e-Audio_SP18,0.5610699056205795,1.4602316392457564,0.747689020691624,1.2257528560444897,0.5536190630587652,0.8797331440741406,0.5176136228619017,0.197708502986587,0.45240068913055104,1.0652464825478094,1.2175323198987529,1.361853898322074,1.2830348411423338,1.1297854464575638,0.6262074549719427,0.7252689559094452,1.0183091338263732,1.0285774490413657,1.411912295757575,1.1648501511366094,0.9047394718528968,0.4528911696431002,1.5266487238050235,0.8794340429010301,0.906784481611365,0.9301296517341207,0.9062932013914622,1.3394109021455314,0.6117070656197917,1.151842033017293,0.6207359140360345,0.7967389848628679,0.8406103555943472,0.7883330277926246,0.8193256714190736,0.7425285349772437,0.7780282214977758,0.7766231259588314,0.49504159836274525,1.1908649740560509,0.6043263153103957,1.0777184846979886,0.7522567292780832
2988c6fc-Audio_SP13,0.6165518709224296,1.4483043847462473,0.6945880671339796,1.1131029876222194,0.5976451087728671,0.8997780644105403,0.6601385413319127,0.5234478046617097,0.3761109185975005,1.1353647819112689,1.2186694997544385,1.2607101110322754,1.2565685932699182,1.121855418280592,0.7287396358135314,0.6626632254991488,1.0050700695511796,1.236788157415923,1.4839662604529864,1.0092109273688066,0.8900774775037454,0.7300569448296859,1.5761353549545323,0.825398561218886,0.8842359622232803,0.7490425434943497,0.925895306967786,1.3914240841874832,0.6353979971031151,1.0317574240895973,0.6438866273359498,0.6905741478093739,0.7542485081891204,1.0559233176869842,0.7031569851222391,0.7332418878054824,0.6904909485993326,0.7679458332782659,0.6015705107992615,1.170907505541147,0.5729406523887315,1.2077865933400869,0.816726419687507
2e25304d-Audio_SP12,1.0242252670490253,1.4084769319762445,0.963667550668986,1.665219643364931,1.0854609918636835,1.1583501591089573,1.0873812103708274,0.9783300111607327,1.1528939096304063,0.45749923412187987,1.4433280288764179,1.3668697089875421,1.444042617072496,1.7071731201421736,1.4044759972048442,0.7853878264158645,1.3825368596516816,0.9832119630937015,1.481373902423933,1.597253477402308,1.280654351067914,0.9757014362064362,1.300170386958436,1.1846264721382769,1.2598942814935454,0.9434411311405807,1.1815793455113697,1.026322998429248,1.0135716016883158,1.458226734109038,1.4302397780845935,1.1994299201760983,1.3081772432662861,1.1556444096661191,1.3617817428582697,1.3360194709919557,1.224979678852741,1.0896790448659959,1.0577329128808899,1.1007659974134145,1.0332658519947242,0.769958308765055,1.370356051881819
