h1_audio,predicted_h2_audio,true_h2_audio,is_correct,assigned_cost,true_match_cost,true_match_rank,predicted_match_rank_for_this_h1,best_candidate_cost_for_this_h1,second_best_candidate_cost_for_this_h1,margin_best_to_second,centroids_distance_assigned,centroids_distance_true,geometry_distance_assigned,geometry_distance_true,ellipse_distance_assigned,ellipse_distance_true,overlap_distance_assigned,overlap_distance_true
7a414497-Audio_SP15,7a414497-Audio_SP15,7a414497-Audio_SP15,True,0.5493935009244371,0.5493935009244371,1,1,0.5493935009244371,0.6847935849819857,0.13540008405754866,0.41837713566157736,0.41837713566157736,0.6285922464701722,0.6285922464701722,0.3963626271214643,0.3963626271214643,0.754241994444534,0.754241994444534
7aee4437-Audio_SP12,7aee4437-Audio_SP12,7aee4437-Audio_SP12,True,0.4656735424416697,0.4656735424416697,1,1,0.4656735424416697,0.6923915403606351,0.2267179979189654,0.2909882669864841,0.2909882669864841,0.49642461486990974,0.49642461486990974,0.5545373041158304,0.5545373041158304,0.5207439837944546,0.5207439837944546
7c3c98d2-Audio_SP13,7c3c98d2-Audio_SP13,7c3c98d2-Audio_SP13,True,0.2999573440375667,0.2999573440375667,1,1,0.2999573440375667,0.9528380244535716,0.6528806804160049,0.1309239117484708,0.1309239117484708,0.1265513826524546,0.1265513826524546,0.685877063294659,0.685877063294659,0.2564770184546824,0.2564770184546824
7dec1dd7-Audio_SP13,7dec1dd7-Audio_SP13,7dec1dd7-Audio_SP13,True,0.3192952131457697,0.3192952131457697,1,1,0.3192952131457697,0.4158463565102295,0.0965511433644598,0.1935892959190668,0.1935892959190668,0.18542623804660902,0.18542623804660902,0.45936625552002597,0.45936625552002597,0.4387990630973771,0.4387990630973771
7e277fda-Audio_SP28,7e277fda-Audio_SP28,7e277fda-Audio_SP28,True,0.1884823410434539,0.1884823410434539,1,1,0.1884823410434539,0.8680253392600636,0.6795429982166097,0.10698121744910667,0.10698121744910667,0.14428991484316409,0.14428991484316409,0.2658167721845171,0.2658167721845171,0.23684145969702777,0.23684145969702777
85c7895f-Audio_SP16,85c7895f-Audio_SP16,85c7895f-Audio_SP16,True,0.36568253977981013,0.36568253977981013,1,1,0.36568253977981013,0.6524601693363508,0.2867776295565406,0.3222404657070375,0.3222404657070375,0.3081574513435905,0.3081574513435905,0.37782143469816915,0.37782143469816915,0.4545108073704433,0.4545108073704433
919b9bc1-Audio_SP14,919b9bc1-Audio_SP14,919b9bc1-Audio_SP14,True,0.33176140873005855,0.33176140873005855,1,1,0.33176140873005855,0.5703362978403378,0.23857488911027924,0.2941703397062028,0.2941703397062028,0.2600876373343273,0.2600876373343273,0.3770479538533375,0.3770479538533375,0.39573970402636666,0.39573970402636666
9a0c18cb-Audio_SP14,9a0c18cb-Audio_SP14,9a0c18cb-Audio_SP14,True,0.4283909518675185,0.4283909518675185,1,1,0.4283909518675185,0.5452436143782944,0.11685266251077586,0.23190370132508534,0.23190370132508534,0.27032761971026903,0.27032761971026903,0.6683098474853265,0.6683098474853265,0.5430226389493931,0.5430226389493931
a1a056ce-Audio_SP11,a1a056ce-Audio_SP11,a1a056ce-Audio_SP11,True,1.0869221766471933,1.0869221766471933,7,7,0.8772708898707922,1.0188665443743314,0.14159565450353928,0.6049034250284041,0.6049034250284041,1.0660534939321251,1.0660534939321251,1.0466209874962704,1.0466209874962704,1.6301108001319735,1.6301108001319735
a452055c-Audio_SP11,a452055c-Audio_SP11,a452055c-Audio_SP11,True,0.3769930687949166,0.3769930687949166,1,1,0.3769930687949166,0.4865691611603017,0.10957609236538507,0.17900604774571433,0.17900604774571433,0.338747720729316,0.338747720729316,0.3819542494232908,0.3819542494232908,0.6082642572813453,0.6082642572813453
