h1_audio,predicted_h2_audio,true_h2_audio,is_correct,assigned_cost,true_match_cost,true_match_rank,predicted_match_rank_for_this_h1,best_candidate_cost_for_this_h1,second_best_candidate_cost_for_this_h1,margin_best_to_second,centroids_distance_assigned,centroids_distance_true,geometry_distance_assigned,geometry_distance_true,ellipse_distance_assigned,ellipse_distance_true,overlap_distance_assigned,overlap_distance_true
061ea7d0-Audio_SP16,a1a056ce-Audio_SP11,061ea7d0-Audio_SP16,False,0.5816437620597893,0.819723784297721,19,8,0.3712810503241274,0.3829927136663874,0.011711663342259981,0.6435536811761187,0.8139328631206784,0.5197338429434599,0.8255147054747636,0.9604798595065557,0.3471243741963225,0.5392621087723499,0.49880995186360316
0af9ac47-Audio_SP14,0af9ac47-Audio_SP14,0af9ac47-Audio_SP14,True,0.5424312345112933,0.5424312345112933,1,1,0.5424312345112933,0.5433736069138491,0.0009423724025557911,0.548475607404587,0.548475607404587,0.5363868616179995,0.5363868616179995,0.8819178210926861,0.8819178210926861,2.045482339221539,2.045482339221539
0e6115f2-Audio_SP19,5586979c-Audio_SP18,0e6115f2-Audio_SP19,False,0.46372910904932796,0.5159759679166825,7,4,0.3381276840976341,0.3899534217806382,0.05182573768300408,0.4228364030319493,0.4350452983150202,0.5046218150667066,0.5969066375183448,0.35327234099527516,0.26326859237987654,1.0385946692609256,0.3519688092294734
0f786745-Audio_SP20,0f786745-Audio_SP20,0f786745-Audio_SP20,True,0.37669006988783815,0.37669006988783815,1,1,0.37669006988783815,0.7781780900892596,0.4014880202014215,0.3743405960992301,0.3743405960992301,0.37903954367644627,0.37903954367644627,0.6217624580899144,0.6217624580899144,0.7078409462029293,0.7078409462029293
12c532f8-Audio_SP15,12c532f8-Audio_SP15,12c532f8-Audio_SP15,True,0.3460304133667654,0.3460304133667654,1,1,0.3460304133667654,0.5522343645075194,0.20620395114075402,0.4100058115356418,0.4100058115356418,0.28205501519788895,0.28205501519788895,0.26657793837826876,0.26657793837826876,0.26195868957880036,0.26195868957880036
181d5ce9-Audio_SP21,181d5ce9-Audio_SP21,181d5ce9-Audio_SP21,True,0.5489767410073996,0.5489767410073996,1,1,0.5489767410073996,0.6009890890538816,0.052012348046482026,0.5595929232733412,0.5595929232733412,0.5383605587414578,0.5383605587414578,0.5321064053789347,0.5321064053789347,0.4993810949639579,0.4993810949639579
1c403477-Audio_SP13,1c403477-Audio_SP13,1c403477-Audio_SP13,True,0.26753324774449627,0.26753324774449627,1,1,0.26753324774449627,0.40645539033473255,0.13892214259023627,0.2343272769775251,0.2343272769775251,0.30073921851146745,0.30073921851146745,0.40244063313025813,0.40244063313025813,0.6502018788919334,0.6502018788919334
1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,True,0.24687840750228054,0.24687840750228054,1,1,0.24687840750228054,0.40064533490744075,0.1537669274051602,0.23457112385541468,0.23457112385541468,0.2591856911491464,0.2591856911491464,0.20316071122550086,0.20316071122550086,0.12474550204679165,0.12474550204679165
2988c6fc-Audio_SP13,2988c6fc-Audio_SP13,2988c6fc-Audio_SP13,True,0.3623394340363462,0.3623394340363462,1,1,0.3623394340363462,0.5352700506180582,0.172930616581712,0.36121951044757195,0.36121951044757195,0.3634593576251205,0.3634593576251205,0.4851078883129156,0.4851078883129156,0.29184288190239904,0.29184288190239904
2e25304d-Audio_SP12,2e25304d-Audio_SP12,2e25304d-Audio_SP12,True,0.5033508256023309,0.5033508256023309,1,1,0.5033508256023309,0.6955945023894669,0.19224367678713594,0.5193990147094109,0.5193990147094109,0.487302636495251,0.487302636495251,0.5560082810078584,0.5560082810078584,0.6927539879739356,0.6927539879739356
30a90cb2-Audio_SP21,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21,True,0.8502985585389062,0.8502985585389062,6,6,0.6916182110445253,0.7277630070465124,0.03614479600198717,0.6595858231104458,0.6595858231104458,1.0410112939673668,1.0410112939673668,0.350971085913711,0.350971085913711,1.1009754134264178,1.1009754134264178
3361ee02-Audio_SP10,0e6115f2-Audio_SP19,3361ee02-Audio_SP10,False,0.6882175062337001,0.6003656831604477,1,5,0.6003656831604477,0.6152375206087198,0.01487183744827214,0.831780091139189,0.6962511651723916,0.5446549213282111,0.5044802011485038,1.1605507301121227,0.9661406192562323,0.7601518138877905,0.5363724740791619
34ad326e-Audio_SP7,34ad326e-Audio_SP7,34ad326e-Audio_SP7,True,0.7244467235724499,0.7244467235724499,2,2,0.7013181144279697,0.7244467235724499,0.023128609144480228,0.6329169922243146,0.6329169922243146,0.815976454920585,0.815976454920585,0.4488689003896654,0.4488689003896654,2.006397883643092,2.006397883643092
375a28cd-Audio_SP16,375a28cd-Audio_SP16,375a28cd-Audio_SP16,True,0.6076499552523695,0.6076499552523695,1,1,0.6076499552523695,0.9206258210823606,0.31297586582999104,0.6079630839799329,0.6079630839799329,0.607336826524806,0.607336826524806,0.7149861535645842,0.7149861535645842,0.6969194629014565,0.6969194629014565
42d56bbf-Audio_SP23,42d56bbf-Audio_SP23,42d56bbf-Audio_SP23,True,0.1117795325757521,0.1117795325757521,1,1,0.1117795325757521,0.5659928868913083,0.4542133543155562,0.10993304741447855,0.10993304741447855,0.11362601773702563,0.11362601773702563,0.1753710866845804,0.1753710866845804,0.2095914301048858,0.2095914301048858
49ae7020-Audio_SP17,49ae7020-Audio_SP17,49ae7020-Audio_SP17,True,0.5350269910777858,0.5350269910777858,1,1,0.5350269910777858,0.5535664772207075,0.01853948614292167,0.5317919001724661,0.5317919001724661,0.5382620819831057,0.5382620819831057,0.5502112156999246,0.5502112156999246,0.4729109366270644,0.4729109366270644
501e6487-Audio_SP19,e90f8e4d-Audio_SP22,501e6487-Audio_SP19,False,0.34036842189240657,0.41428331916589667,3,1,0.34036842189240657,0.34640179086794914,0.0060333689755425746,0.3162470124481359,0.3452545274438255,0.3644898313366773,0.48331211088796777,1.0147683707737178,0.3239869640722397,0.7175373729556881,0.5362823480594491
514fc6b6-Audio_SP19,63239054-Audio_SP15,514fc6b6-Audio_SP19,False,0.6927077163889334,0.5234630504792391,4,17,0.4065536054719606,0.428098070640926,0.021544465168965354,0.8401900471389497,0.518789846138243,0.545225385638917,0.5281362548202353,1.3234707793848952,0.4928024094570398,0.7750314785747376,0.8617486106862515
51a17262-Audio_SP18,51a17262-Audio_SP18,51a17262-Audio_SP18,True,0.6587825209127399,0.6587825209127399,3,3,0.5983647876100382,0.6509513586612437,0.052586571051205455,0.6683960346290592,0.6683960346290592,0.6491690071964207,0.6491690071964207,0.80366132745201,0.80366132745201,0.9451738805281982,0.9451738805281982
