n_audios,hungarian_correct,hungarian_accuracy,row_top1_accuracy,row_top3_accuracy,row_top5_accuracy,mean_true_match_rank,median_true_match_rank,mean_reciprocal_rank,mean_true_cost,mean_false_cost,median_true_cost,median_false_cost,weight_centroids,weight_geometry,weight_ellipse,weight_overlap,n_features_centroids,n_features_geometry,n_features_ellipse,n_features_overlap
43,31,0.7209302325581395,0.6046511627906976,0.7906976744186046,0.813953488372093,3.186046511627907,1.0,0.7085558260588861,0.4795988936197067,1.0516530017862573,0.4640475201542168,1.01908308208861,0.5,0.5,0.0,0.0,10,10,30,20
