vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,347.04761940835596,2012.1406251409117,352.12969504849013,2046.877975147766,5.082075640134178,34.737350006854285,35.10713571783868
e,443.34218675143603,1758.4770057325272,449.8378887420501,1753.3550992675075,6.495701990614066,-5.12190646501972,8.27212609836663
a,616.7339676300069,1379.545369334077,619.839667889969,1377.3469441619536,3.1057002599620773,-2.1984251721232795,3.8050554979071967
o,436.69747703795247,1002.0606419130625,438.5395148253844,987.6850604800916,1.8420377874319342,-14.375581432970876,14.493117150782439
u,388.93819599229744,861.9233477809637,405.8579389450284,923.3557615618578,16.919742952730985,61.43241378089408,63.71984906238773
