half,vowel_1,vowel_2,pair,centroid_distance,pooled_within_dispersion,pairwise_separation_score,is_consecutive
H1,i,e,i-e,271.3261423290293,193.7210051197937,1.4006025942372433,True
H1,i,u,i-u,1150.9798458460803,204.5137700670349,5.627884349639712,True
H1,e,a,e-a,416.71800385854425,156.01552862151556,2.6710033772950736,True
H1,a,o,a-o,418.21986727177426,156.42495997306062,2.6736133884502813,True
H1,o,u,o-u,148.0520521055491,174.15059706652107,0.850138067852831,True
H2,i,e,i-e,309.3583193965791,218.0617141370695,1.4186732440437584,True
H2,i,u,i-u,1124.8061560167532,239.95029886278894,4.6876630758436875,True
H2,e,a,e-a,412.65328984431966,167.25948363864055,2.467144348812206,True
H2,a,o,a-o,429.7745095928082,157.65816942348107,2.7259894692700843,True
H2,o,u,o-u,72.15500052896502,190.7068301721686,0.3783556176977199,True
