center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
349.3067239800487,2281.562830248835,46156.86474666521,-4949.789156195466,4914.607296919127,202342451.59607977,0.8,3.218875824868201,775.7799858025303,236.085409194065,173.25118986731223,143845.93704309745,270,259,11,4.074074074074074,2988c6fc-Audio_SP13,H1,i
481.304760030313,1988.5189314254044,43661.900205259226,-3712.917777462894,3973.7885453232443,159717400.48050562,0.8,3.218875824868201,752.7302337140844,216.17276177521518,174.70111072771573,127799.8112503825,307,299,8,2.6058631921824107,2988c6fc-Audio_SP13,H1,e
681.7362837052199,1465.0817688548227,20745.193222210684,-1529.25293183994,7157.453380366176,146144138.8251206,0.8,3.218875824868201,518.9349220295456,299.9452701638941,173.65727094566375,122248.85413687618,355,346,9,2.535211267605634,2988c6fc-Audio_SP13,H1,a
509.3956797624888,1040.3303431731156,30461.277079637304,1635.227266837449,2863.2758876196385,84545071.95401762,0.8,3.218875824868201,627.2538807057858,188.74045889237638,-176.62088904995187,92981.86329192203,250,234,16,6.4,2988c6fc-Audio_SP13,H1,o
432.5444331424362,928.1138052238877,93836.31934888371,7835.698592017613,4584.711621547596,368814291.417132,0.8,3.218875824868201,1103.1681414942523,224.14361599077753,-175.02057000113825,194203.90868536825,38,37,1,2.631578947368421,2988c6fc-Audio_SP13,H1,u
341.25862442694904,2341.7115886095144,39337.75012144328,-4445.63821377903,4340.795724070157,150993438.39388862,0.8,3.218875824868201,716.6943396409789,220.75435369809452,172.87255292877944,124260.51044419584,295,274,21,7.118644067796611,2988c6fc-Audio_SP13,H2,i
476.78422719274414,2058.097452406126,40798.62044521033,-3197.4467058355563,4902.67576439706,189798742.24090847,0.8,3.218875824868201,727.2834737656082,243.8973942550716,174.9493411025423,139315.924383345,297,283,14,4.713804713804714,2988c6fc-Audio_SP13,H2,e
704.6038518837859,1516.361747798813,29933.930668199548,-4106.9407935280105,8906.916347440707,249752053.73019886,0.8,3.218875824868201,628.7893585330191,323.60376465645265,169.33132907434964,159811.72155591907,373,361,12,3.2171581769436997,2988c6fc-Audio_SP13,H2,a
491.88703704669166,1012.8330898409472,31312.1411408306,2156.1022774459475,2836.8497374027475,84179062.3420755,0.8,3.218875824868201,636.5922331492828,185.56878352882885,-175.69437258012056,92780.37805052995,273,262,11,4.029304029304029,2988c6fc-Audio_SP13,H2,o
403.14065414422737,877.8375168128464,32441.519056930996,3914.01863208395,5371.368433791701,158935809.55435118,0.8,3.218875824868201,651.7983711955051,249.0358226365849,-171.93570050265095,127486.72803562834,53,48,5,9.433962264150944,2988c6fc-Audio_SP13,H2,u
