audio,half,vowel,ellipse_area_grid,overlap_area_with_any_other_vowel,overlap_percent_with_any_other_vowel,unique_area_not_overlapped,unique_percent_not_overlapped
2988c6fc-Audio_SP13,H1,i,143829.9602259257,39016.61639295424,27.12690480597199,104813.34383297146,72.87309519402801
2988c6fc-Audio_SP13,H1,e,127831.10660834631,39016.61639295424,30.522004720255453,88814.49021539207,69.47799527974455
2988c6fc-Audio_SP13,H1,a,122302.93921857818,0.0,0.0,122302.93921857818,100.0
2988c6fc-Audio_SP13,H1,o,92967.27085489687,68689.47634702269,73.8856542903503,24277.794507874176,26.1143457096497
2988c6fc-Audio_SP13,H1,u,194257.84991461318,68689.47634702269,35.35994883975882,125568.37356759049,64.64005116024119
2988c6fc-Audio_SP13,H2,i,124258.39579174302,36180.302738853454,29.11698844035586,88078.09305288957,70.88301155964413
2988c6fc-Audio_SP13,H2,e,139359.2163902917,36195.343396820135,25.972694403971726,103163.87299347157,74.02730559602828
2988c6fc-Audio_SP13,H2,a,159791.95023802915,15.04065796668196,0.00941265060240964,159776.90958006246,99.99058734939759
2988c6fc-Audio_SP13,H2,o,92710.6157066276,54710.39335380563,59.012005191434135,38000.22235282198,40.98799480856587
2988c6fc-Audio_SP13,H2,u,127499.65758356298,54710.39335380563,42.91022767488498,72789.26422975735,57.08977232511502
