F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context,B1_Hz,B2_Hz,B3_Hz,_source_file,_audio_id,_token_time,_audio_duration,_split_time,_time_basis,_split_basis,half
468.11123038348313,916.3792242689644,2610.6050461198265,2.908001092813867,2.730002176059049,2.9691679605081824,5871.794871794871,0.0010973104452214,35.825750000000006,0.031,0.3297872340425531,0-0-3-6,o,12c532f8-Audio_SP15.v0,group_0,1,fave,265.03308426346933,78.73717269913635,6,trabajo,,0.0700000000000002,",",en,x,#,x,e,final,18.32014167951145,15.332920385211043,19.475708294312756,12c532f8-Audio_SP15.csv,12c532f8-Audio_SP15,35.825750000000006,2743.296,1371.648,time column: time,audio_duration,H1
554.6183696027166,980.4519913219964,2011.6191858381828,3.5214869279641348,2.110615147118444,4.950651775608857,5153.846153846154,0.0031389278769252,36.15375,0.027,0.3214285714285714,0-0-6-1,o,12c532f8-Audio_SP15.v0,group_0,1,fave,134.0889402924313,78.45662152698199,6,construcción,,0.0600000000000022,la,[silence],k,n,k,n,internal,33.83470084172451,8.253316727397078,141.26700831242812,12c532f8-Audio_SP15.csv,12c532f8-Audio_SP15,36.15375,2743.296,1371.648,time column: time,audio_duration,H1
521.2643629634586,1467.6751362229786,2314.0225394677304,3.2306628668268806,3.213264865980779,3.6302385207796255,5692.307692307692,0.0016568834543694,36.64274999999999,0.045,0.335820895522388,0-0-6-10,o,12c532f8-Audio_SP15.v0,group_0,1,fave,119.85811272503864,75.73037747568196,6,construcción,,0.1099999999999994,la,[silence],i,n,i,n,internal,25.29641957203618,24.8601188285536,37.7218129804703,12c532f8-Audio_SP15.csv,12c532f8-Audio_SP15,36.64274999999999,2743.296,1371.648,time column: time,audio_duration,H1
447.892467472127,899.8186998235799,2774.234383773962,2.8832272597682853,2.577350034446391,4.644838015941708,5512.820512820513,0.0072540048894125,42.05775,0.075,0.3348214285714286,0-0-12-3,o,12c532f8-Audio_SP15.v0,group_0,1,fave,492.17791148869065,56.05307235494229,6,seco,,0.1999999999999957,en,",",k,#,k,.,final,17.871857336282833,13.162212494472142,104.04651054428297,12c532f8-Audio_SP15.csv,12c532f8-Audio_SP15,42.05775,2743.296,1371.648,time column: time,audio_duration,H1
523.0470658981426,1022.4100799083906,2974.8446557038706,4.034038309369268,2.5992179348145257,5.344171401133073,6589.74358974359,0.0029414150044027,55.90375,0.027,0.3214285714285714,0-0-23-1,o,12c532f8-Audio_SP15.v0,group_0,1,fave,194.31066337930656,79.33746249134799,6,construcción,,0.0600000000000022,la,en,k,n,k,n,internal,56.48856958014376,13.453212630530835,209.38431709198676,12c532f8-Audio_SP15.csv,12c532f8-Audio_SP15,55.90375,2743.296,1371.648,time column: time,audio_duration,H1
482.5929877622,1033.9568132895745,4029.63038283828,2.3509452267538955,1.7392187398686292,5.054505935003268,6948.717948717948,0.0007781995015143,56.80875,0.037,0.324561403508772,0-0-25-3,o,12c532f8-Audio_SP15.v0,group_0,1,fave,234.2629845087656,82.08759218769353,6,seco,,0.0900000000000034,en,es,k,#,k,s,final,10.49548565142254,5.692894053684742,156.72707784925507,12c532f8-Audio_SP15.csv,12c532f8-Audio_SP15,56.80875,2743.296,1371.648,time column: time,audio_duration,H1
640.8350289199751,1171.0970108724716,2682.717165998805,4.075245592266458,2.613181292150612,5.079622590685145,7128.205128205128,0.0002668290173236,57.353750000000005,0.027,0.3214285714285714,0-0-28-1,o,12c532f8-Audio_SP15.v0,group_0,1,fave,164.9705939296022,74.24064139835593,6,construcción,,0.0599999999999951,la,[silence],k,n,k,n,internal,58.864935586202414,13.642382294004982,160.71338975102316,12c532f8-Audio_SP15.csv,12c532f8-Audio_SP15,57.353750000000005,2743.296,1371.648,time column: time,audio_duration,H1
686.3684057324695,1746.1761225075747,3515.7345179789754,2.806605845175916,1.3478821214928705,4.394627344683922,6051.282051282051,1.51670988239e-05,57.80275,0.025,0.3378378378378378,0-0-28-10,o,12c532f8-Audio_SP15.v0,group_0,1,fave,295.1249248008562,61.27468078745317,6,construcción,,0.0500000000000042,la,[silence],i,n,i,n,internal,16.553637152094936,3.8492646170349,81.01443467694959,12c532f8-Audio_SP15.csv,12c532f8-Audio_SP15,57.80275,2743.296,1371.648,time column: time,audio_duration,H1
455.65666443606216,1270.548626630285,3104.4689635619256,2.1798110530076795,2.2121170917245,4.495867121513632,6051.282051282051,7.44967270534e-05,60.24375,0.027,0.3214285714285714,0-0-36-6,o,12c532f8-Audio_SP15.v0,group_0,1,fave,479.3943151611506,61.25313401490954,6,cemento,,0.0600000000000022,utiliza,",",t,#,t,.,final,8.844634933661045,9.135035643876073,89.6458691542846,12c532f8-Audio_SP15.csv,12c532f8-Audio_SP15,60.24375,2743.296,1371.648,time column: time,audio_duration,H1
518.7148929126012,1399.3816307223308,2347.2993857051297,2.415258696263107,3.641250238192916,4.321979580429744,5692.307692307692,0.0007046365968538,61.37775,0.035,0.3365384615384615,0-0-41-6,o,12c532f8-Audio_SP15.v0,group_0,1,fave,103.4967527976318,69.976522767227,6,ejemplo,,0.0799999999999983,por,",",l,#,l,.,final,11.192665483792252,38.13949037751211,75.33761764868242,12c532f8-Audio_SP15.csv,12c532f8-Audio_SP15,61.37775,2743.296,1371.648,time column: time,audio_duration,H1
