audio,half,vowel_raw,vowel,f1,f2,token_time
0f786745-Audio_SP20,H1,e,e,534.2192568137059,1644.8898235430852,20.86575
0f786745-Audio_SP20,H1,e,e,546.2492691744577,1990.8488210388373,31.71375
0f786745-Audio_SP20,H1,e,e,439.9832519779252,1924.918677086592,34.585750000000004
0f786745-Audio_SP20,H1,e,e,580.0724941729421,2666.42559811572,35.91775
0f786745-Audio_SP20,H1,e,e,494.6023277421499,1235.6286455133304,97.04375
0f786745-Audio_SP20,H1,e,e,525.0468065826811,2526.5489489420443,97.44375
0f786745-Audio_SP20,H1,e,e,542.4250144677371,2620.091830621651,109.07375
0f786745-Audio_SP20,H1,e,e,489.9540055533503,1677.8833030394785,110.52575
0f786745-Audio_SP20,H1,e,e,585.8886645040736,963.4406592215312,133.38375000000002
0f786745-Audio_SP20,H1,e,e,474.515671935023,1735.1076871937091,134.33775
0f786745-Audio_SP20,H1,e,e,459.9856152419098,2106.7815897024616,134.45274999999998
0f786745-Audio_SP20,H1,e,e,486.0411386736493,2348.943371251441,135.43274999999997
0f786745-Audio_SP20,H1,e,e,554.0212259612642,1604.6897268773205,135.90274999999997
0f786745-Audio_SP20,H1,e,e,507.4933303673507,2061.449433123727,136.03275
0f786745-Audio_SP20,H1,e,e,503.8947861140432,2319.243039392734,136.17075000000003
0f786745-Audio_SP20,H1,e,e,409.8863851501815,2258.659097359079,137.85375000000002
0f786745-Audio_SP20,H1,e,e,514.821164427863,2498.579337058375,138.88575
0f786745-Audio_SP20,H1,e,e,564.5293684898047,1709.974432223404,141.98775
0f786745-Audio_SP20,H1,e,e,429.104164647606,2712.645146035623,144.62775000000002
0f786745-Audio_SP20,H1,e,e,501.6495980882148,1690.3200360272256,145.47375000000002
0f786745-Audio_SP20,H1,e,e,527.0916726298695,2444.8373566627297,146.48274999999998
0f786745-Audio_SP20,H1,e,e,570.2467124193765,1679.040421007751,146.78875
0f786745-Audio_SP20,H1,e,e,538.9723328047043,1615.2359616548354,152.77575
0f786745-Audio_SP20,H1,e,e,457.8657590303645,2241.368331135519,153.64274999999998
0f786745-Audio_SP20,H1,e,e,479.5384729051149,2116.3331857409503,156.23375
0f786745-Audio_SP20,H1,e,e,503.6276850944605,1672.0256538029696,158.91075
0f786745-Audio_SP20,H1,e,e,495.76416051926566,1804.514437717971,164.95874999999998
0f786745-Audio_SP20,H1,e,e,603.6812789908461,1912.801088951492,165.09775000000002
0f786745-Audio_SP20,H1,e,e,454.3514712104963,1669.5940534616398,165.23874999999998
0f786745-Audio_SP20,H1,e,e,423.830864535768,1871.457111720868,167.11575
0f786745-Audio_SP20,H1,e,e,522.9825346433731,1712.5091953247368,167.78275
0f786745-Audio_SP20,H1,e,e,501.42274478018,1897.3708760112893,168.05375
0f786745-Audio_SP20,H1,e,e,385.87654088139885,600.237964485743,168.56375000000003
0f786745-Audio_SP20,H1,e,e,509.4795825266151,1637.6440926324874,185.81375000000003
0f786745-Audio_SP20,H1,e,e,455.08625718676905,1979.5117126537248,196.39075
0f786745-Audio_SP20,H1,e,e,505.3427805934974,1907.066490607979,196.59375
0f786745-Audio_SP20,H1,e,e,617.3749307459144,1635.4025360576206,196.89575
0f786745-Audio_SP20,H1,e,e,503.861478738848,1823.035156349909,198.00875
0f786745-Audio_SP20,H1,e,e,621.7076709705501,1626.889855034902,200.34275
0f786745-Audio_SP20,H1,e,e,528.401519777809,1804.0908188647832,206.41575
0f786745-Audio_SP20,H1,e,e,601.3215161422979,1826.6740438382028,206.67775
0f786745-Audio_SP20,H1,e,e,517.1655739652263,2345.646357235883,208.25875
0f786745-Audio_SP20,H1,e,e,642.0002035957774,2472.77845674868,209.14275
0f786745-Audio_SP20,H1,e,e,624.5161982097287,2158.5301468819816,222.49275
0f786745-Audio_SP20,H1,e,e,523.1129881610855,2081.8082682728764,231.46375
0f786745-Audio_SP20,H1,e,e,539.1776074898092,2000.970329868084,234.00775
0f786745-Audio_SP20,H1,e,e,438.1089112058025,1894.14758065548,235.52275
0f786745-Audio_SP20,H1,e,e,480.5735942520327,1488.343953788857,236.90575
0f786745-Audio_SP20,H1,e,e,522.7597115892314,1872.5000359495884,258.03475000000003
0f786745-Audio_SP20,H1,e,e,452.370183627512,1822.838891924525,260.59375
0f786745-Audio_SP20,H1,e,e,513.4588484879423,2580.7570439538454,261.58575
0f786745-Audio_SP20,H1,e,e,557.056814161461,2529.3901473915034,262.04275
0f786745-Audio_SP20,H1,e,e,475.3392229217315,1704.2648456842337,268.03775
0f786745-Audio_SP20,H1,e,e,487.3757541360292,2349.744714614197,273.51275
0f786745-Audio_SP20,H1,e,e,431.32056845937376,1758.0498321758953,274.09275
0f786745-Audio_SP20,H1,e,e,633.7800722503215,2061.906286640128,277.31575
0f786745-Audio_SP20,H1,e,e,524.1938912632935,1791.4540190492207,277.52775
0f786745-Audio_SP20,H1,e,e,530.1728659698787,1884.1929212282887,277.96575
0f786745-Audio_SP20,H1,e,e,512.7486842272673,1971.9804672614248,279.91275
0f786745-Audio_SP20,H1,e,e,570.7828726536188,2363.249366914353,289.16275
0f786745-Audio_SP20,H1,e,e,480.8749942445977,2365.831702649365,290.14875
0f786745-Audio_SP20,H1,e,e,291.75889034645775,2101.421683166332,292.20275000000004
0f786745-Audio_SP20,H1,e,e,654.4989606434871,2017.2078371009727,294.92875
0f786745-Audio_SP20,H1,e,e,517.2617113889343,2032.9509920044547,297.79275
0f786745-Audio_SP20,H1,e,e,537.6282608654386,2344.1475722721257,299.82875
0f786745-Audio_SP20,H1,e,e,657.1533477969992,2016.1887237035185,300.57375
0f786745-Audio_SP20,H1,e,e,492.3374820717286,2135.356834403994,301.87875
0f786745-Audio_SP20,H1,e,e,514.0615949098716,2345.801385349196,310.66275
0f786745-Audio_SP20,H1,e,e,518.2421805850965,1517.0475561263256,311.62575
0f786745-Audio_SP20,H1,e,e,465.2128557651065,2305.7334756919536,313.75375
0f786745-Audio_SP20,H1,e,e,543.5108563717006,2164.9991527220327,315.75575
