half,vowel,nearest_vowel,nearest_centroid_distance,within_dispersion_mean,pooled_dispersion_with_nearest,differentiation_score,overlap_risk,silhouette_mean,silhouette_median,n_silhouette_tokens
H1,i,e,319.0217869931108,197.30836040730605,191.78208943722615,1.6634597523119206,0.601156714859,0.18824716917621295,0.3657336265927116,270
H1,e,i,319.0217869931108,186.09177996676004,191.78208943722615,1.6634597523119206,0.601156714859,0.18867182961154985,0.3239859571924092,307
H1,a,o,455.88773473852797,155.84474450737355,162.92678106814876,2.7981141697499075,0.3573835588307603,0.4096337169160072,0.525257535249767,355
H1,o,u,135.2971583199375,169.71354568179999,224.18814187411326,0.6034982813493763,1.6570055473299377,0.200274372776413,0.2596612953193513,250
H1,u,o,135.2971583199375,267.8020879792513,224.18814187411326,0.6034982813493763,1.6570055473299377,-0.17178758684168172,-0.13903683487424545,38
H2,i,e,312.0355883305343,195.49915306855118,192.02894848800267,1.6249403581462056,0.615407202477781,0.26212074225951637,0.42914563680920664,295
H2,e,i,312.0355883305343,188.4948680051931,192.02894848800267,1.6249403581462056,0.615407202477781,0.1544271488987923,0.2552858873769095,297
H2,a,o,545.6940050376135,182.63561712504182,180.12569724269423,3.029517794467532,0.33008553434681503,0.38489726929161394,0.5312498253258302,373
H2,o,u,153.82744613451123,177.58030569770008,200.30594293806726,0.767962467204846,1.3021469703326796,0.16778450388894528,0.24729352519594613,273
H2,u,o,153.82744613451123,220.70382094773052,200.30594293806726,0.767962467204846,1.3021469703326796,-0.11250911265594264,-0.09484383495771571,53
